$Water balance Flows: computed flow to complete water balance,
BHT,
JDAY,QWB
44479.29,154.24
44479.33,154.24
44479.37,154.24
44479.41,154.24
44479.45,154.24
44479.5,154.24
44479.54,154.24
44479.58,154.24
44479.62,154.24
44479.66,154.24
44479.7,154.24
44479.75,154.24
44479.79,154.24
44479.83,154.24
44479.87,154.24
44479.91,154.24
44479.95,154.24
44480,154.24
44480.04,154.24
44480.08,154.24
44480.12,154.24
44480.16,154.24
44480.2,154.24
44480.25,154.24
44480.29,154.24
44480.33,154.24
44480.37,154.24
44480.41,154.24
44480.45,154.24
44480.5,154.24
44480.54,154.24
44480.58,154.24
44480.62,154.24
44480.66,154.24
44480.7,154.24
44480.75,154.24
44480.79,154.24
44480.83,154.24
44480.87,154.24
44480.91,154.24
44480.95,154.24
44481,154.24
44481.04,154.24
44481.08,154.24
44481.12,154.24
44481.16,154.24
44481.2,154.24
44481.25,154.24
44481.29,154.24
44481.33,154.24
44481.37,154.24
44481.41,154.24
44481.45,154.24
44481.5,154.24
44481.54,154.24
44481.58,154.24
44481.62,154.24
44481.66,154.24
44481.7,154.24
44481.75,154.24
44481.79,154.24
44481.83,154.24
44481.87,154.24
44481.91,154.24
44481.95,154.24
44482,154.24
44482.04,154.24
44482.08,154.24
44482.12,154.24
44482.16,154.24
44482.2,154.24
44482.25,154.24
44482.29,154.24
44482.33,154.24
44482.37,154.24
44482.41,154.24
44482.45,154.24
44482.5,154.24
44482.54,154.24
44482.58,154.24
44482.62,154.24
44482.66,154.24
44482.7,154.24
44482.75,154.24
44482.79,154.24
44482.83,154.24
44482.87,154.24
44482.91,154.24
44482.95,154.24
44483,154.24
44483.04,154.24
44483.08,154.24
44483.12,154.24
44483.16,154.24
44483.2,154.24
44483.25,154.24
44483.29,154.24
44483.33,154.24
44483.37,154.24
44483.41,154.24
44483.45,154.24
44483.5,154.24
44483.54,154.24
44483.58,154.24
44483.62,154.24
44483.66,154.24
44483.7,154.24
44483.75,154.24
44483.79,154.24
44483.83,154.24
44483.87,154.24
44483.91,154.24
44483.95,154.24
44484,154.24
