$ XILUODU,segment222的宽度是根据深泓线数据确定的,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,西溪河,,,,牛栏江,,,,,,,,,,,,,,,金阳河,,,,,,,,,,,,美姑河,,,,,,,,,,,,,,,,,,西苏角河,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SEG: I,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,,,,,,,,,,,,,,,,,,,,,,,
0.5,0,306.06,130.84,242.92,173.14,154.58,161.32,184.55,170.86,173.14,162.05,160.7,197.61,221.87,287.39,256.4,173.97,257.22,225.71,274.64,306.37,220,224.25,250.28,195.12,162.67,179.36,263.03,271.64,288.22,336.85,249.55,329.7,349.08,411.91,353.75,336.23,384.54,353.02,329.07,455.46,321.5,289.26,324.3,519.84,609.52,460.02,546.59,420.52,471.11,447.37,462.51,432.75,433.27,399.89,360.18,465.31,353.54,298.18,385.99,415.33,546.9,399.78,326.9,308.03,350.02,655.04,607.03,420.52,362.15,366.09,482.21,659.18,460.23,351.99,495.48,382.99,505.84,457.94,563.18,411.7,634.2,484.49,577.28,555.09,771.05,724.71,562.66,517.35,487.18,610.77,399.57,701.48,761.31,636.89,599.46,660.22,650.37,495.48,605.48,508.02,375.94,597.81,654.72,489.26,610.25,689.77,1019.88,1017.49,941.19,977.16,825.59,707.7,1115.26,718.69,806.72,909.36,832.12,680.85,652.55,913.4,816.15,694.54,613.88,549.7,612.94,562.45,739.84,1002.98,473.5,508.33,582.15,606.72,752.39,514.76,690.6,614.81,1041.96,757.57,996.76,884.89,712.06,723.77,720.04,607.14,616.57,579.66,694.54,660.22,762.14,608.69,647.67,689.35,703.66,730.93,759.44,798.84,658.04,921.59,1297.32,1285.19,838.44,555.3,652.86,1185.35,1371.86,1034.6,908.63,776.65,788.78,817.5,823.72,773.44,641.56,1268.29,985.25,1164.92,835.64,773.95,608.48,715.27,688.32,885.3,911.33,811.69,775.3,932.89,799.56,692.46,1098.05,987.63,642.39,812.32,1276.07,1473.47,1450.35,1548.12,1245.07,916.72,586.4,733.11,735.39,724.29,875.56,1187.11,831.7,1185.66,875.56,801.12,905.83,990.43,901.06,794.17,595.32,853.16,928.75,1077.32,966.07,694.43,753.22,631.71,502.85,0,0,107.72,119.44,0,0,167.65,135.92,126.49,211.81,232.55,257.54,273.92,223.22,266.14,297.66,279.31,162.98,309.27,0,0,17.31,37.43,59.61,112.18,163.71,210.47,205.59,196.37,170.03,337.16,0,0,38.36,99.63,274.64,195.54,263.45,296.1,241.88,384.85,300.67,385.89,418.65,514.24,456.39,442.08,350.53,434.93,0,0,0,111.56,170.86,234.31,205.9,284.8,314.66,443.53,379.67,597.18,0,,601.5,6,,,,,,,,,,,,,,,,,,,,
0.5,0,295.38,130.84,242.92,173.14,153.13,160.08,184.55,159.66,173.14,162.05,160.7,197.61,221.87,287.39,255.25,173.97,255.46,225.71,274.64,306.37,220,224.25,250.28,195.12,162.67,179.36,263.03,271.64,286.36,336.85,245.3,329.7,345.97,409.42,349.6,336.23,384.54,353.02,326.9,451.83,321.5,280.66,324.3,519.84,604.44,454.73,544.2,417.41,471.11,447.37,459.91,432.75,423.32,399.89,360.18,465.31,353.54,297.24,382.78,415.33,539.12,395.43,326.9,308.03,350.02,655.04,599.57,420.52,359.76,364.43,482.21,658.66,456.08,351.99,495.48,382.99,505.84,457.94,563.18,411.7,634.2,480.24,577.28,551.88,771.05,724.71,561.83,512.17,487.18,604.13,399.57,696.82,760.27,632.12,599.46,658.77,650.37,494.96,603.51,508.02,373.97,593.04,654.72,489.26,604.75,689.77,1014.18,1010.96,941.19,970.94,825.59,707.7,1113.5,712.47,801.95,909.36,832.12,672.14,652.55,913.4,816.15,688.83,613.88,547.73,612.94,562.45,739.84,1002.98,470.7,508.33,582.15,606.72,752.39,514.76,690.6,614.08,1041.96,752.18,996.76,884.89,707.7,721.39,720.04,607.14,616.57,579.66,694.54,660.22,758.3,608.69,644.05,689.35,702.73,727.09,759.44,798.84,653.79,917.44,1297.32,1285.19,838.44,555.3,649.33,1185.35,1371.86,1029.42,908.63,773.64,779.45,817.5,818.74,773.44,639.9,1263.73,977.16,1164.92,835.64,771.47,608.48,714.75,688.32,865.19,908.84,809.2,775.3,932.89,797.39,692.26,1095.98,987.63,642.39,808.58,1270.99,1468.91,1450.35,1548.12,1221.84,916.72,586.4,733.11,734.66,724.29,875.56,1184.41,828.49,1185.66,875.56,793.76,905.83,989.6,899.4,794.17,594.49,853.16,928.75,1077.32,966.07,694.43,753.22,629.01,502.85,0,0,107.72,119.44,0,0,167.65,135.92,126.49,211.81,232.55,257.54,268.94,221.04,266.14,288.02,274.85,162.98,309.27,0,0,0,31.52,51.01,107.82,163.71,210.47,199.37,196.37,170.03,337.16,0,0,36.08,99.63,264.59,191.39,255.05,296.1,241.36,381.22,300.67,385.89,418.65,514.24,456.39,440.42,350.53,432.23,0,0,0,109.79,170.86,227.78,204.45,284.8,314.66,441.67,379.67,597.18,0,,601,7,,,,,,,,,,,,,,,,,,,,
0.5,0,295.38,130.84,242.92,173.14,148.36,160.08,181.44,159.66,173.14,156.66,158,197.61,218.86,282.83,255.25,173.97,255.46,220.83,268.32,306.37,220,217.62,250.28,195.12,162.67,179.36,262.51,269.15,286.36,336.85,241.36,319.85,345.97,409.42,349.6,330.84,384.02,353.02,326.9,446.75,314.66,280.66,324.3,519.84,604.03,450.38,544.2,417.41,471.11,447.37,459.91,430.88,400.71,399.89,360.18,463.02,353.54,297.24,382.78,415.33,536.32,395.01,326.9,305.43,349.6,655.04,596.15,420.52,358.21,364.43,474.43,658.66,456.08,338.82,495.48,382.99,500.04,451,563.18,411.7,634.2,476.4,577.28,544.52,771.05,722.84,561.83,512.17,487.18,604.13,399.57,696.82,759.54,632.12,599.46,658.77,647.99,491.12,601.75,504.6,372.62,589.51,654.72,483.97,604.75,686.97,1014.18,1010.96,939.63,970.94,822.16,704.39,1102.61,706.87,801.95,909.36,820.4,672.14,652.55,910.5,816.15,687.07,612.01,547.11,612.94,562.45,739.84,1000.7,470.7,508.33,575.41,603.51,752.39,514.76,690.6,614.08,1041.96,751.87,996.76,880.12,707.7,721.39,716.1,606,615.64,579.66,690.6,660.22,758.3,608.69,644.05,684.58,702.73,727.09,759.44,793.45,653.79,917.44,1297.32,1285.19,838.44,555.3,648.19,1185.35,1371.86,1029.42,903.86,773.64,779.45,817.5,818.74,771.88,638.55,1255.85,977.16,1164.92,835.64,771.47,608.48,714.75,688.32,865.19,908.84,809.2,771.88,928.33,797.39,692.26,1095.98,987.63,642.39,808.58,1270.99,1468.91,1450.35,1540.24,1214.07,915.99,586.4,730.93,734.66,714.65,875.56,1180.06,826.31,1185.66,875.56,793.76,903.66,989.19,896.5,791.99,594.49,853.16,928.75,1077.32,961.82,694.43,753.22,629.01,502.85,0,0,98.49,119.44,0,0,167.65,135.92,126.49,211.81,232.55,256.6,268.94,221.04,266.14,288.02,274.85,162.98,309.27,0,0,0,24.88,46.34,107.82,159.35,206.42,199.37,196.37,170.03,334.15,0,0,0,99.43,264.59,186.93,252.97,295.38,241.36,377.7,300.67,379.88,418.65,514.24,456.39,440.42,350.53,428.4,0,0,0,100.88,170.86,224.05,204.45,284.8,313.31,441.67,372.31,594.59,0,,600.5,8,,,,,,,,,,,,,,,,,,,,
0.5,0,295.38,130.84,240.01,173.14,148.36,156.45,177.08,159.66,173.14,156.66,158,197.61,213.37,280.66,245.2,173.14,255.46,220.83,268.32,298.18,220,217.62,250.28,195.12,162.67,179.36,262.51,269.15,286.36,330.21,239.08,319.85,344.94,409.42,349.6,330.84,384.02,351.88,326.9,446.75,314.66,280.66,324.3,519.84,598.53,450.38,544.2,417.41,467.48,447.37,459.91,430.88,400.71,399.89,360.18,461.57,350.85,297.24,382.78,410.67,536.32,395.01,325.34,305.43,349.6,651.51,596.15,416.58,358.21,364.43,474.43,653.58,450.69,338.82,491.33,376.14,500.04,451,555.92,411.7,634.2,475.05,577.28,544.52,768.04,722.53,561.83,502.84,487.18,604.13,399.06,696.82,759.54,632.12,599.46,658.77,647.99,491.12,601.75,504.6,372.51,589.51,653.69,483.97,602.26,686.97,1014.18,1006.81,935.07,956.95,813.87,704.39,1100.95,706.87,798.84,906.25,820.4,671.42,652.55,910.5,816.15,687.07,611.39,542.03,606.72,559.45,735.7,1000.7,468.52,508.33,575.41,603.51,751.87,514.76,689.25,613.88,1032.94,751.87,993.44,880.12,707.7,717.35,716.1,606,612.94,578.52,690.6,656.07,754.15,606.2,644.05,677.95,702.73,724.71,755.29,793.45,653.27,917.44,1286.64,1283.12,827.35,555.3,647.47,1183.27,1340.76,1029.42,903.86,773.64,779.45,812.32,816.57,771.88,638.55,1255.85,977.16,1162.54,835.64,766.28,608.48,714.75,688.32,865.19,908.84,809.2,771.88,927.19,793.13,688.73,1093.07,987.63,642.39,804.75,1268.19,1468.91,1447.65,1540.24,1205.25,913.92,586.4,730.93,734.66,714.65,875.56,1180.06,826,1185.66,875.56,793.76,903.66,988.36,896.5,791.99,594.49,850.99,925.12,1077.32,961.82,694.43,753.22,626.21,502.85,0,0,98.49,119.44,0,0,167.23,135.92,123.48,210.15,228.92,256.6,265.62,221.04,265.31,288.02,271.32,162.98,309.27,0,0,0,8.09,36.18,107.82,159.35,206.42,199.37,196.37,166.71,334.15,0,0,0,93.72,264.59,186.93,252.97,293.3,241.36,377.7,300.67,379.88,414.81,512.06,456.39,437.11,348.25,428.4,0,0,0,96.01,170.86,224.05,204.45,284.8,313.31,441.67,372.31,594.59,0,,600,9,,,,,,,,,,,,,,,,,,,,
0.5,0,295.38,130.84,240.01,173.14,148.36,156.45,177.08,159.66,173.14,156.66,155.31,191.29,213.37,274.33,245.2,173.14,252.97,215.86,268.32,292.99,218.24,217.52,249.76,193.57,159.35,179.36,262.51,269.15,283.56,330.21,239.08,319.85,344.94,408.91,342.76,330.84,384.02,347.32,326.9,440.94,307.2,274.33,321.5,505.95,596.87,449.86,543.48,417.41,467.48,444.67,459.91,430.88,400.71,399.06,360.18,461.57,348.77,297.24,377.49,410.67,536.32,390.76,318.81,304.71,347.94,651.51,595.84,413.67,358.21,362.04,474.43,647.88,450.69,338.82,491.33,376.14,495.58,449.96,555.92,411.7,634.2,475.05,577.28,532.39,767.22,722.53,554.78,502.84,481.27,604.13,399.06,691.43,759.54,632.12,599.46,658.77,647.99,491.12,601.75,504.6,372.51,589.51,653.69,483.97,602.26,686.97,1014.18,1004.12,935.07,956.95,813.87,704.39,1097.53,704.28,798.84,906.25,818.95,671.42,652.55,910.5,812.21,687.07,611.39,542.03,606.72,559.45,733,1000.7,468.52,508.33,575.41,603.51,748.55,513.31,689.25,613.88,1032.94,751.87,993.44,876.39,707.7,717.35,716.1,606,612.94,576.14,682.61,656.07,752.8,604.75,644.05,677.95,699.93,724.71,755.29,790.75,653.27,917.44,1286.64,1280.73,827.35,554.26,645.19,1183.27,1340.76,1029.42,900.23,769.29,779.45,812.32,815.84,771.88,637.41,1255.85,977.16,1161.19,834.19,766.28,607.45,708.33,682.93,852.02,907.08,808.79,771.88,927.19,790.34,684.69,1088.72,984.73,642.39,804.75,1268.19,1436.97,1447.65,1538.99,1196.44,913.92,580.49,730.93,734.66,714.65,874.11,1179.75,822.48,1182.55,875.56,793.76,903.66,988.36,896.5,789.51,590.24,850.99,922.11,1074.1,958.81,694.43,750.73,626.21,502.85,0,0,98.49,119.44,0,0,167.23,135.92,120.68,208.91,228.92,251.94,265.62,221.04,265.31,283.87,271.32,162.98,309.27,0,0,0,0,31.62,104.3,158.21,196.37,199.37,196.37,166.71,334.15,0,0,0,93.72,264.59,186.93,252.97,293.3,236.49,377.7,297.66,379.88,414.81,511.75,450.48,437.11,348.25,426.01,0,0,0,86.78,170.86,224.05,202.69,283.66,310.1,441.67,372.31,593.35,0,,599.5,10,,,,,,,,,,,,,,,,,,,,
0.5,0,295.38,127.01,240.01,173.14,148.36,156.45,177.08,159.66,173.14,156.66,155.31,185.17,213.37,271.32,245.2,170.24,252.97,215.86,262.82,292.99,217.83,210.47,249.76,192.63,159.04,174.07,258.88,266.14,283.56,326.38,229.65,317.67,341,406.62,337.37,330.84,374.48,347.32,322.23,435.96,289.47,274.33,321.5,505.12,590.86,444.98,539.64,415.64,467.48,443.84,459.91,429.74,394.49,394.8,360.18,458.88,348.77,297.24,377.49,408.28,529.38,388.9,314.25,301.39,347.94,651.51,595.01,413.67,358.21,362.04,474.43,647.88,450.07,336.43,491.33,376.14,479.3,449.96,551.46,411.19,634.2,467.59,575.93,531.24,767.22,715.89,554.78,496.93,481.27,600.29,399.06,691.43,759.54,632.12,596.98,657.84,642.08,472.04,600.19,498.69,372.51,589.51,649.75,483.97,602.26,685.72,1002.56,1004.12,934.03,952.69,812.52,704.39,1097.53,704.28,798.84,903.86,818.95,671.42,648.3,909.67,812.21,687.07,611.39,542.03,606.72,557.79,733,998.94,468.52,501.18,574.17,599.05,748.55,509.58,687.59,613.88,1032.94,751.25,991.26,876.39,701.28,715.38,714.03,602.37,612.01,576.14,682.61,655.45,751.15,604.75,639.48,677.95,699.41,724.71,755.29,787.74,653.27,909.67,1286.64,1280.73,823.3,554.26,643.94,1182.13,1337.44,1021.23,900.23,769.29,776.86,812.32,815.84,770.53,635.96,1245.58,974.16,1161.19,832.32,764.62,607.45,708.33,675.98,852.02,905.83,808.79,771.88,927.19,790.34,684.69,1088.72,980.58,638.76,804.75,1262.48,1436.97,1443.09,1535.05,1196.44,913.92,579.87,728.85,734.66,714.65,874,1179.75,821.44,1182.55,875.56,793.76,903.66,988.36,896.5,789.3,590.24,850.99,922.11,1073.79,958.81,688.63,750.73,626.21,502.85,0,0,98.49,119.44,0,0,163.19,133.12,120.68,208.91,226.74,251.94,264.38,220.42,262.2,283.87,264.27,158.11,304.61,0,0,0,0,26.85,104.3,158.21,196.37,199.37,193.26,166.71,334.15,0,0,0,93.72,264.59,186.93,252.97,293.3,236.49,377.7,297.66,379.88,411.39,511.75,450.48,437.11,348.25,426.01,0,0,0,55.88,170.86,224.05,199.37,283.66,310.1,441.67,372,593.24,0,,599,11,,,,,,,,,,,,,,,,,,,,
0.5,0,291.65,127.01,240.01,167.65,141,156.45,173.45,159.66,173.14,151.99,154.48,185.17,206.63,271.32,234.52,170.24,248.2,215.86,254.32,280.45,217.83,210.47,249.76,192.63,159.04,174.07,258.88,263.96,282.52,326.38,229.65,317.67,337.68,406.62,337.37,330.84,374.17,346.08,322.23,430.88,283.14,271.43,321.5,505.12,587.23,444.67,539.64,410.05,467.48,443.84,459.91,429.74,394.49,394.8,353.33,458.88,348.77,297.24,375.94,408.28,529.38,388.9,312.48,294.76,347.94,651.51,590.34,413.67,356.44,359.55,473.6,647.36,450.07,332.91,491.33,372.72,479.3,449.96,551.46,408.91,628.81,467.59,575.62,527.1,767.22,715.89,551.36,493.3,481.27,600.29,399.06,682.51,758.61,625.28,596.98,655.87,642.08,472.04,596.98,498.69,370.75,585.68,649.75,479.92,602.26,681.99,1002.56,1003.91,934.03,949.38,812.52,704.39,1092.45,704.28,795.31,900.13,813.77,669.76,648.3,905.94,812.21,678.99,608.59,538.71,604.03,556.02,733,995.51,463.85,501.18,574.17,599.05,745.86,509.58,685.52,611.6,1030.97,751.25,991.26,872.66,697.23,711.96,714.03,602.37,612.01,574.48,682.61,655.45,751.15,604.75,638.65,675.36,696.09,724.71,751.56,787.74,650.68,909.67,1281.35,1280.73,812.94,554.26,643.84,1182.13,1337.44,1021.23,900.23,767.84,776.86,809.62,815.84,770.53,633.68,1245.58,964.2,1161.19,832.32,764.62,605.58,707.19,675.98,852.02,905.83,808.79,769.39,923.67,790.34,680.85,1085.4,979.55,634.92,804.75,1262.48,1436.97,1435.73,1534.22,1196.44,910.81,579.87,728.85,730.51,707.7,874,1178.3,821.44,1179.85,871.62,791.89,903.03,985.46,896.5,789.3,590.24,850.99,922.11,1073.79,958.81,684.27,750.73,625.7,502.85,0,0,98.49,119.44,0,0,163.19,132.29,120.68,208.91,226.74,251.94,258.47,217.41,262.2,283.87,264.27,157.18,302.12,0,0,0,0,23.22,104.3,158.21,196.37,199.37,193.26,166.71,334.15,0,0,0,93.72,264.59,186.93,252.97,293.3,236.49,377.7,297.14,379.88,411.39,511.75,448.72,437.11,346.59,423.21,0,0,0,49.66,170.86,224.05,199.37,283.66,310.1,441.67,369.3,593.24,0,,598.5,12,,,,,,,,,,,,,,,,,,,,
0.5,0,291.65,127.01,228.19,167.65,141,156.45,173.35,159.66,170.65,151.99,154.48,185.17,206.63,260.96,232.86,169.72,248.2,215.86,249.86,280.45,217.83,209.84,247.58,192.63,159.04,174.07,257.02,263.96,282.52,326.38,226.22,313.94,337.57,406.31,335.09,326.69,374.17,344.94,318.81,429.64,282.94,271.43,319.85,505.12,573.13,439.9,536.12,407.97,463.65,443.84,453.18,428.29,393.35,394.8,353.33,458.88,343.07,297.24,375.94,408.28,523.88,388.9,308.75,294.76,347.94,651.51,590.34,413.67,356.44,359.55,473.6,643.84,447.99,328.24,491.33,370.23,471.53,447.58,551.46,408.91,624.76,463.13,575.62,527.1,763.07,715.89,551.36,488.84,481.27,596.77,399.06,679.92,758.61,623.62,596.98,655.87,642.08,472.04,596.98,494.85,370.75,585.36,647.36,476.19,598.84,681.99,998,1002.67,924.29,949.38,808.06,704.39,1087.99,699.93,791.48,898.89,813.77,667.89,646.85,904.28,810.66,678.99,607.66,536.95,602.26,556.02,732.79,995.51,463.85,501.18,570.75,597.7,743.99,508.33,685.52,610.45,1025.58,748.97,989.92,872.34,697.23,709.05,710.3,602.37,610.45,567.01,675.67,651.51,748.45,602.78,638.65,675.36,696.09,720.15,749.9,787.12,650.68,907.91,1281.35,1277.83,812.94,552.5,641.45,1181.1,1330.91,1017.49,893.18,765.45,776.86,809.62,810.03,770.53,633.68,1245.58,964.2,1155.9,832.32,763.07,605.58,701.59,675.98,852.02,902.41,802.26,769.39,923.67,786.71,680.85,1085.4,979.55,634.92,802.78,1262.48,1436.97,1435.21,1534.22,1196.44,910.81,579.87,728.85,730.51,704.49,871.83,1178.3,815.32,1177.68,871.41,791.89,892.25,985.46,893.18,789.3,589.41,847.05,921.38,1073.79,958.81,684.27,750.73,625.7,502.85,0,0,98.49,119.44,0,0,163.19,132.29,120.68,208.91,226.74,251.94,249.86,217.41,262.2,281.38,262.3,157.18,302.12,0,0,0,0,0,100.15,158.21,196.37,199.37,193.26,166.3,334.15,0,0,0,93.52,260.96,184.24,250.17,291.96,234.31,368.99,297.14,375.94,411.39,511.75,448.72,435.55,346.59,423.11,0,0,0,0,160.8,215.75,199.37,283.66,308.65,440.11,369.3,593.24,0,,598,13,,,,,,,,,,,,,,,,,,,,
0.5,0,282.52,127.01,228.19,167.65,141,156.45,173.35,159.66,170.65,151.99,154.48,185.17,206.63,256.19,232.86,169.72,244.37,215.86,249.86,280.45,217.83,209.84,241.57,192.63,159.04,174.07,257.02,263.96,281.9,326.38,226.22,313.94,336.64,406.31,335.09,326.69,374.17,344.94,317.56,426.53,282.94,271.43,319.85,505.12,573.13,434,532.8,407.97,463.65,443.84,453.18,428.29,390.35,392.94,353.33,450.89,341.72,297.24,370.75,404.86,514.14,387.03,308.75,290.09,347.94,650.99,586.09,408.08,354.68,359.55,470.8,639.28,441.77,327.83,485.63,370.23,470.28,446.64,551.46,408.8,624.76,461.05,575.62,521.71,758.82,711.96,548.35,485.94,478.06,596.77,399.06,674.73,758.61,623.62,593.97,655.87,639.59,472.04,595.94,494.85,370.75,584.74,647.36,476.19,598.84,681.99,998,1001.01,924.29,948.65,808.06,704.39,1087.99,699.93,791.48,898.89,813.77,667.89,646.85,904.28,809.31,678.99,607.66,536.95,602.26,556.02,732.79,995.51,463.85,501.18,570.75,597.7,741.4,508.33,685.52,610.45,1025.58,748.97,989.92,872.34,697.23,709.05,710.3,602.37,610.45,566.81,675.67,651.51,748.45,602.78,638.65,673.28,696.09,720.15,745.13,786.4,647.57,900.03,1279.07,1277.83,812.94,552.5,639.07,1181.1,1330.91,1014.9,893.18,765.45,771.16,809.62,810.03,767.63,631.29,1244.44,960.68,1152.69,830.87,758.4,601.85,701.59,673.59,849.22,902.41,802.26,769.39,923.67,786.71,680.85,1085.4,979.55,634.92,798.53,1262.48,1436.97,1432.72,1529.66,1182.13,908.74,579.56,726.99,730.51,704.49,866.75,1174.67,815.32,1177.68,871.41,791.89,892.25,983.9,890.9,789.3,589.41,847.05,921.38,1073.79,954.87,678.67,744.72,625.7,502.85,0,0,98.49,119.44,0,0,161.63,132.29,120.68,208.91,224.67,251.94,245.41,215.65,262.2,281.38,262.3,157.18,302.12,0,0,0,0,0,97.56,154.58,194.81,194.08,191.91,166.3,311.66,0,0,0,87.92,256.4,181.13,243.54,291.96,232.45,368.99,295.07,375.94,407.35,503.36,448.72,435.55,345.04,422.07,0,0,0,0,160.8,215.75,199.37,283.04,305.75,438.35,369.3,593.24,0,,597.5,14,,,,,,,,,,,,,,,,,,,,
0.5,0,272.67,127.01,228.19,167.65,141,156.45,173.35,159.66,170.65,151.99,154.48,182.99,204.56,250.49,232.86,169.72,241.36,215.86,240.53,271.32,217.83,209.84,241.57,192.63,159.04,174.07,257.02,263.96,281.8,326.38,226.22,311.34,336.64,406.31,331.15,326.69,371.17,344.94,316.84,418.03,282.94,266.76,317.77,505.12,571.99,412.95,532.8,402.48,458.36,438.97,453.18,420.21,389,389.72,353.33,450.89,341.72,297.24,369.4,404.34,514.14,382.16,308.13,290.09,347.53,649.13,582.67,408.08,352.71,356.86,470.8,636.27,440.32,313.21,485.63,368.99,470.28,443.74,551.46,408.8,619.16,459.19,575.62,520.25,758.82,709.16,544.41,481.58,478.06,596.46,399.06,674.73,758.61,623.62,593.97,655.87,639.59,472.04,595.94,494.85,368.16,584.74,647.36,476.19,598.84,681.99,989.92,1000.7,924.29,948.65,808.06,704.39,1083.23,699.93,791.48,894.43,813.77,666.86,646.85,904.28,809.31,678.99,607.66,536.95,602.26,556.02,732.79,995.51,463.85,501.18,570.75,597.7,738.6,508.33,685.52,610.45,1025.58,748.97,989.92,872.34,697.23,709.05,710.3,602.37,610.45,563.59,675.67,651.51,748.45,602.78,638.65,670.59,695.26,720.15,745.13,786.4,647.57,900.03,1279.07,1277.83,807.34,552.5,639.07,1180.99,1330.91,1014.9,893.18,765.45,771.16,807.96,810.03,767.63,631.29,1239.36,960.68,1152.69,830.87,758.4,601.85,701.59,673.59,845.08,900.13,802.26,768.67,916.72,783.6,677.95,1077.94,975.3,634.92,798.53,1256.37,1436.97,1416.55,1520.12,1182.13,907.91,579.56,725.85,730.51,701.38,854.72,1169.38,811.69,1177.68,871.41,788.37,892.25,981.52,890.9,785.77,589.41,845.6,917.76,1068.4,954.87,673.8,744.72,621.44,502.85,0,0,98.49,119.44,0,0,161.63,128.98,120.68,204.14,218.86,251.94,245.41,215.65,260.02,281.38,262.3,157.18,302.12,0,0,0,0,0,97.56,154.58,194.81,194.08,191.91,166.3,306.16,0,0,0,87.92,256.4,179.57,243.54,286.88,231.31,368.99,295.07,373.14,405.17,503.36,448.72,435.55,345.04,422.07,0,0,0,0,160.8,212.33,194.71,283.04,300.77,438.35,362.77,590.13,0,,597,15,,,,,,,,,,,,,,,,,,,,
0.5,0,267.49,127.01,221.25,167.65,140.07,153.03,168.06,159.66,166.61,151.99,154.48,182.99,204.56,246.44,228.92,169.72,241.36,211.71,234.42,267.07,217.83,209.84,241.57,192.63,159.04,174.07,252.66,262.2,276.92,319.74,219.59,311.34,327.73,406.31,331.15,326.69,371.17,344.94,316.84,418.03,282.94,266.76,315.18,505.12,561.31,408.8,529.27,402.48,454.73,438.66,451,419.89,389,386.82,353.33,444.67,341.72,297.24,369.4,404.34,509.68,380.29,308.13,285.63,346.91,649.13,582.67,408.08,352.71,356.86,470.8,636.27,440.32,313.21,485.63,368.89,470.28,443.74,551.46,408.8,612.53,459.19,575.52,520.25,758.82,709.16,544.41,481.58,477.23,596.46,399.06,674.73,758.61,623.62,593.97,655.87,639.59,458.98,595.94,490.08,368.16,584.74,647.36,475.57,598.84,681.99,989.92,1000.7,917.86,935.69,805.68,704.39,1083.23,699.93,791.48,894.43,810.66,658.56,638.24,898.06,809.31,676.19,602.89,530.83,597.49,553.02,728.34,995.51,459.19,497.24,570.75,597.7,738.6,508.33,685.52,606.62,1025.58,748.97,989.92,867.37,697.23,709.05,710.3,602.37,610.45,563.59,675.67,651.51,743.27,602.78,632.54,670.59,695.26,720.15,738.81,786.4,647.57,894.32,1273.78,1277.83,782.97,552.5,639.07,1180.99,1330.91,1009.2,890.59,765.45,771.16,807.96,810.03,767.63,631.29,1234.49,960.68,1152.69,830.87,758.4,601.85,701.59,673.59,841.97,899.92,799.98,767.11,916.72,781.42,674.84,1077.94,973.85,634.92,795.62,1256.37,1417.38,1416.55,1517.32,1182.13,907.91,575.52,725.85,728.13,691.95,809.41,1166.37,805.89,1177.36,871.41,788.37,892.25,981.52,890.9,785.77,588.58,845.6,915.27,1068.4,954.87,673.8,744.72,621.44,502.85,0,0,98.49,119.44,0,0,159.04,128.98,118.19,204.14,218.86,243.54,235.14,213.27,257.33,278.17,262.3,157.18,295.48,0,0,0,0,0,97.56,154.58,194.81,194.08,191.91,166.3,299.53,0,0,0,87.92,256.4,179.57,243.54,286.88,231.31,368.99,295.07,373.14,405.17,503.36,447.16,435.55,345.04,422.07,0,0,0,0,160.8,212.33,194.71,283.04,300.77,438.35,362.77,590.13,0,,596.5,16,,,,,,,,,,,,,,,,,,,,
