$ met, >=6 hours missing data filled with DLS_2011_2015_met.csv,,,,,
44395.17,17.1,16.73,0.9,2.26,9.36,609.08
44395.21,16.99,16.49,0.8,1.88,9.84,609
44395.25,18.32,17.54,1.19,1.09,8.79,609.59
44395.29,18.23,17.57,1.06,1.41,9.17,609.81
44395.33,17.89,16.7,1.02,1.61,9.91,610.34
44395.38,17.79,16.84,0.98,1.63,9.96,610.09
44395.42,19.81,17.81,1.03,1.34,8.72,610.04
44395.46,20.17,18.31,1.19,1.2,8.95,610.21
44395.5,20.72,18.8,1.06,1.2,7.76,610.39
44395.54,23,19.5,1.44,1.21,7.22,610
44395.58,23.17,19.37,1.59,1.16,8.25,609.42
44395.62,23.66,19.42,1.45,1.12,8.25,608.95
44395.67,21.72,17.97,1.79,1.22,9.17,608.17
44395.71,20.75,16.42,1.55,0.77,9.57,608.74
44395.75,20.92,17.25,1.65,0.9,9.14,609.82
44395.79,20.42,17.31,1.19,0.96,9.19,608.83
44395.83,20.29,17.48,0.96,1.14,7.92,609.45
44395.88,20.74,17.57,0.79,0.42,5.89,610.03
44395.92,20.25,17.7,0.53,2.65,7.21,610.65
44395.96,18.15,17.01,0.87,0.2,7.32,610.38
44396,17.98,17.07,1.07,0.25,6.18,610.27
44396.04,17.05,16.67,0.99,0.34,3.26,609.89
44396.08,16.99,16.57,0.86,0.66,3,609.6
44396.12,16.66,16.26,0.85,0.61,2.18,609.23
44396.17,15.3,14.92,0.97,0.55,8.8,609.15
44396.21,15.44,14.97,0.81,0.66,10,609.18
44396.25,15.15,14.34,1.04,0.48,10,609.37
44396.29,14.57,13.69,1.2,0.57,10,609.37
44396.33,15.15,14.34,1.22,0.56,10,609.53
44396.38,16.37,15.42,0.98,0.45,7.37,609.57
44396.42,21.68,16.38,0.29,0.22,0.66,610.11
44396.46,22.91,16.1,1.06,0.74,0.94,610.04
44396.5,23.2,15.58,1.55,0.88,2.77,610.03
44396.54,25.21,14.44,1.6,0.74,3.79,609.85
44396.58,24.99,14.38,1.51,0.64,5.42,609.4
44396.62,24.26,14.66,1.47,0.73,5.2,608.91
44396.67,24.71,16.15,1.57,0.61,6.35,608.58
44396.71,25.07,16.53,1.13,0.37,7.16,608.2
44396.75,22.38,16.94,1.39,1.09,7.01,608.32
44396.79,22.61,17.02,1.46,0.71,5.43,608.09
44396.83,23.05,16.45,1.57,0.87,5.53,608.84
44396.88,22.94,16.95,0.74,1.29,4.62,609.37
44396.92,21.85,17.25,0.54,1.87,3.77,609.81
44396.96,18.46,16.81,0.41,0.93,3.93,609.9
44397,18.54,16.92,0.33,0.57,2.61,609.94
44397.04,18.25,17.04,0.65,0.46,1.85,609.85
44397.08,18.11,17.13,0.8,0.25,2.92,609.56
44397.12,18.02,17.03,0.69,0.42,3.41,609.14
44397.17,17.36,16.67,0.43,0.81,3.27,609.03
44397.21,17.4,16.68,0.23,1.12,4.8,609.12
44397.25,17.35,16.76,0.36,0.89,9.73,609.72
44397.29,17.51,16.73,0.36,0.59,10,610
44397.33,18.14,16.56,0.74,0.25,9.65,609.89
44397.38,18.19,16.38,0.8,0.57,9.53,610.01
44397.42,22.9,17.1,0.7,0.82,9.07,609.91
44397.46,23.48,16.46,0.25,0.06,8.35,609.96
44397.5,23.7,16.98,1.13,0.42,6.81,609.86
44397.54,25.76,17.23,1.3,0.46,5.76,609.6
44397.58,25.46,17.98,1.32,0.44,7.17,608.9
44397.62,25.52,18.57,1.45,0.64,7.18,608.31
44397.67,23.48,17.4,1.58,0.61,7.31,607.65
44397.71,23.87,17.87,1.65,0.7,9.3,607.86
44397.75,22,16.66,2.18,0.48,5.73,607.43
44397.79,22.22,16.68,1.75,0.38,5.52,607.56
44397.83,21.69,17.23,1.55,1.47,9.42,609.2
44397.88,22.49,16.52,1.07,2.07,9.26,609.34
44397.92,21.82,17.06,0.61,1.88,7.35,609.59
44397.96,19.54,17.01,0.42,1.82,7.52,609.77
44398,19.5,17.25,0.18,0.68,6.21,609.89
44398.04,19.1,17.45,0.35,2.88,5.79,609.53
44398.08,19.03,17.43,0.38,0.18,6.31,609.26
44398.12,19.17,17.63,0.25,0.67,7.88,609.08
44398.17,18.43,17.4,0.73,0.43,9.53,608.81
44398.21,18.32,17.38,0.62,0.49,5.64,608.56
44398.25,18.33,16.33,0.53,1.55,5.08,608.32
44398.29,18.07,16.66,0.47,0.99,3.31,608.91
44398.33,18.48,16.78,0.2,1.14,3.15,609.05
44398.38,19.33,16.99,0.38,0.14,4.8,609
44398.42,23.24,17.13,0.65,0.09,4.99,609.41
44398.46,23.49,16.91,0.7,0.1,4.42,609.1
44398.5,23.42,17.64,0.78,0.23,3.78,608.94
44398.54,26.44,18.63,1.31,0.56,3.78,608.6
44398.58,26.26,19.11,1.61,0.7,9,608.24
44398.62,23.77,19.19,1.46,0.27,7.43,607.72
44398.67,23.49,19.57,1.45,1.38,9.91,607.95
44398.71,23.98,20.42,1.23,0.64,9.95,607.42
44398.75,22.25,18.07,1.37,0.22,8.87,606.14
44398.79,22.63,17.72,1.25,0.59,9.19,607.74
44398.83,22.06,18.2,0.8,0.94,9.96,608.45
44398.88,21.89,17.69,0.51,1.21,10,609.29
44398.92,21.07,17.7,0.58,2.07,9.99,609.69
44398.96,19.25,17.52,0.71,0.12,9.98,609.66
44399,19.34,17.67,0.84,0.1,9.99,609.64
44399.04,19,17.24,0.95,0.65,9.31,609.11
44399.08,18.75,17.08,0.93,0.86,9.68,608.71
44399.12,18.73,17.09,0.79,1.17,9.73,608.28
44399.17,16.96,16.32,0.76,1.29,9.97,608.06
44399.21,16.88,16.27,0.59,0.65,9.92,608.12
44399.25,18.01,17.16,1.11,1.61,10,607.82
44399.29,18.01,17.16,0.73,2.28,9.98,608.73
44399.33,18.54,17.61,0.77,2.99,10,608.84
44399.38,19.41,17.79,0.85,0.13,9.88,608.64
44399.42,23.75,17.26,0.61,0.2,9.95,608.81
44399.46,24.22,17.98,0.11,2.49,9.89,609.02
44399.5,24.2,18.48,0.43,2.61,9.93,608.72
44399.54,26.16,18.48,0.46,3.04,9.96,608.8
44399.58,25.52,19.12,1.1,0.2,9.96,608.18
44399.62,24.91,19.57,1.39,0.44,9.69,607.76
44399.67,24.82,20.75,1.66,0.58,10,607.31
44399.71,24.56,20.94,1.49,0.75,9.6,607.48
44399.75,20.05,17.19,0.91,3.03,10,607.41
44399.79,20.99,17.23,0.66,3.11,9.89,607.35
44399.83,21.39,18.02,0.91,0.41,9.83,608.24
44399.88,21.87,18.39,0.77,2.11,9.9,608.63
44399.92,21.35,18.2,0.32,2.47,9.73,609.06
44399.96,19.31,17.9,0.27,1.2,9.85,609.19
44400,19.5,17.98,0.4,0.65,9.96,609.31
44400.04,18.89,17.78,0.75,0.59,10,609.02
44400.08,19.08,17.73,0.67,0.58,10,608.83
44400.12,19.17,17.87,0.71,0.62,10,608.29
44400.17,18.15,17.5,0.68,0.82,10,608.34
44400.21,17.89,17.37,0.73,0.67,10,608.09
44400.25,17.65,16.9,0.76,0.82,10,608.28
44400.29,17.55,16.71,0.9,0.74,10,608.65
44400.33,18.19,17.5,0.9,0.59,10,608.58
44400.38,18.21,17.86,0.83,0.38,8.49,608.79
44400.42,22.51,18.28,0.88,1.06,7.59,609.03
44400.46,23.46,18.72,0.63,1.64,6.66,609.02
44400.5,23.63,18.86,0.61,2.59,7.95,608.95
44400.54,26.54,19.44,0.77,0.23,8.81,608.75
44400.58,26.67,19.55,1.09,0.49,5.85,608.28
44400.62,24.67,19.54,1.2,0.74,8.93,607.8
44400.67,23.11,19.28,1.62,0.66,8.97,607.2
44400.71,23.9,20.51,0.9,0.48,9.41,607.23
44400.75,21.82,18.89,1.16,0.13,5.08,607.04
44400.79,22.3,18.6,0.86,0.2,9.37,607.3
44400.83,22.31,19.16,1.04,0.52,8.55,607.78
44400.88,22.93,18.44,0.59,0.49,9.09,608.2
44400.92,21.91,18.56,0.99,0.74,9.72,608.45
44400.96,20.34,18.49,0.86,0.21,10,608.98
44401,20.27,18.46,0.33,0.54,9.99,609.34
44401.04,20.04,18.07,0.34,1.57,9.99,608.94
44401.08,20.14,18.12,0.25,3.03,10,608.69
44401.12,20.13,18.2,0.46,2.85,10,608.53
44401.17,19.65,17.97,0.51,1.81,10,608.46
44401.21,19.46,17.89,0.56,1.39,9.99,608.29
44401.25,18.84,17.31,0.69,1.01,10,607.88
44401.29,18.77,17.34,0.76,0.44,9.85,608.14
44401.33,19.04,17.51,0.68,0.44,8.49,608.67
44401.38,19.46,17.42,0.99,0.74,9.71,608.35
44401.42,22.26,18.33,0.54,0.64,9.97,608.35
44401.46,22.66,18.24,0.55,0.24,9.09,608.72
44401.5,23.16,19.1,1.1,0.55,8.95,608.99
44401.54,23.29,18.97,1.37,1.08,9.45,608.49
44401.58,22.89,19.04,1.69,0.78,10,608.75
44401.62,22.68,19.68,1.24,1.37,9.99,608.22
44401.67,22.33,20.24,1.27,0.79,9.91,607.99
44401.71,21.65,20.45,1.32,0.43,8.39,607.02
44401.75,19.85,17.83,1.29,0.72,8.83,608.96
44401.79,19.49,17.98,0.88,0.98,8.26,608.41
44401.83,19.57,17.81,0.49,1.49,9.92,608.39
44401.88,19.49,18.11,0.5,0.58,9.97,608.62
44401.92,19.34,17.74,0.46,1.97,9.71,609.55
44401.96,18,16.81,0.42,0.25,9.51,609.79
44402,18.24,17.08,0.98,3.1,8.88,609.79
44402.04,18.19,16.97,0.8,0.13,9.68,609.43
44402.08,17.85,16.88,0.5,0.44,10,609.28
44402.12,17.35,16.67,0.67,0.77,10,609.28
44402.17,16.68,16.24,0.47,1.65,10,609.14
44402.21,16.64,16.04,0.77,0.29,10,609.22
44402.25,16.83,16.47,0.64,0.34,9.25,608.96
44402.29,16.83,16.46,0.79,0.94,6.81,609.09
44402.33,17.23,16.65,0.5,0.7,9.13,609.11
44402.38,17.82,16.91,0.12,1.42,1.29,609.25
44402.42,22.24,17.53,0.53,0.42,3.53,609.59
44402.46,22.51,17.91,1.17,0.48,2.44,609.67
44402.5,22.74,18.18,1.27,0.49,8.42,609.5
44402.54,25.48,18.79,1.2,0.65,5.72,608.92
44402.58,25.28,19.02,1.37,0.71,3.97,608.38
44402.62,25.28,19.27,1.6,0.61,6.11,607.98
44402.67,24.97,20.35,1.89,0.52,9.5,607.49
44402.71,23.84,20.84,1.56,0.3,9.34,607.4
44402.75,22.26,20.54,0.33,2.2,5.93,606.42
44402.79,22.25,20.58,1.35,0.66,7.62,607.8
44402.83,21.66,19.6,1.03,0.79,8.05,608.3
44402.88,21.1,18.98,0.69,0.07,7.57,608.68
44402.92,20.79,18.95,0.35,2.95,5.8,609.17
44402.96,18.88,18.26,0.29,0.38,5.11,609.33
44403,19.13,18.33,0.57,0.39,4.84,608.99
44403.04,19.04,18.35,0.63,0.71,3.13,608.73
44403.08,18.95,18.2,0.6,0.87,3.35,608.31
44403.12,18.9,18.18,0.61,1.1,3.99,608.13
44403.17,18.18,17.75,0.65,0.92,4.59,607.83
44403.21,18.02,17.51,0.7,0.95,4.18,607.84
44403.25,18.32,17.68,0.9,1.04,9.6,607.39
44403.29,17.94,17.24,0.63,1.07,9.75,607.64
44403.33,18.91,18.04,0.81,0.8,9.7,607.7
44403.38,19.53,17.67,0.4,0.89,8.74,607.71
44403.42,24.16,17.62,0.13,0.16,3.13,607.91
44403.46,23.93,17.77,0.91,0.37,1.63,608.19
44403.5,23.66,17.95,1.4,0.33,5.54,607.85
44403.54,25.63,18.49,1.6,0.29,5.82,607.57
44403.58,24.66,19.35,1.7,0.28,7.9,606.86
44403.62,24.51,19.79,1.76,0.48,6.57,606.48
44403.67,22.75,20.17,1.62,0.72,9.54,606.18
44403.71,22.87,20.8,1.35,0.54,9.53,605.73
44403.75,20.51,19.47,0.98,0.11,7.91,606.12
44403.79,19.53,17.39,1.21,0.89,7.71,606.89
44403.83,20.76,17.96,1.26,1.22,9.29,607.22
44403.88,21.14,18.08,1.1,1.3,9.84,607.88
44403.92,20.29,17.83,0.98,1.56,9.92,608.29
44403.96,18.38,17.11,0.89,0.59,10,608.65
44404,18.4,17.14,0.43,1.1,10,608.73
44404.04,18.21,17.11,0.06,2.89,10,608.61
44404.08,18.1,17.12,0.44,2.4,10,608.23
44404.12,18.24,17.07,0.34,2.65,10,608.22
44404.17,18.09,17.1,0.26,2.21,10,608.13
44404.21,18.01,17.09,0.21,0.52,10,607.91
44404.25,19.23,17.79,0.67,1.46,9.84,608.17
44404.29,19.29,17.41,0.56,1.41,10,608.07
44404.33,18.96,17.36,0.41,1.36,9.86,608.2
44404.38,18.75,17.18,0.53,0.8,9.52,608.27
44404.42,21.69,17.99,0.74,0.83,9.85,608.46
44404.46,21.49,18.42,1.03,1,9.82,608.7
44404.5,21.4,18.89,1.32,0.96,9.57,608.47
44404.54,21.3,18.44,1.33,1.13,9.23,608.17
44404.58,20.41,18.51,1.41,1.05,6.69,607.95
44404.62,19.88,18.65,1.54,1.27,8.37,607.07
44404.67,20.61,18.75,1.56,0.86,9.42,607.35
44404.71,20.53,18.93,1.5,0.71,9.87,606.86
44404.75,20.66,19.54,0.93,0.72,8.81,606.78
44404.79,20.54,19.15,0.32,0.25,9.27,607.13
44404.83,20.5,17.28,0.48,0.72,9.5,607.16
44404.88,20.81,17.99,1.15,0.47,9.92,607.78
44404.92,20.53,17.68,0.77,0.81,10,608.26
44404.96,18.98,17.55,0.41,1.88,9.88,608.57
44405,19.09,17.88,0.04,1.69,9.95,608.94
44405.04,18.87,17.72,0.29,2.25,9.97,608.79
44405.08,18.99,17.86,0.37,2.76,10,608.56
44405.12,18.93,17.92,0.37,3.06,10,608.22
44405.17,18.42,17.94,0.33,0.74,10,608.13
44405.21,18.28,17.93,0.54,0.11,10,607.97
44405.25,18.75,18.1,0.57,0.24,10,607.84
44405.29,18.8,18.03,0.27,1.62,10,608.12
44405.33,18.53,17.48,0.45,0.36,10,608.47
44405.38,18.03,17.33,0.16,0.5,9.95,608.46
44405.42,20.54,17.33,0.26,2.06,9.49,608.76
44405.46,21.12,16.82,0.9,1.32,9.81,608.78
44405.5,21.41,16.53,1.01,1.29,9.76,608.69
44405.54,24.41,16.91,1,1.08,9.71,608.51
44405.58,24.94,16.81,0.85,1.03,9.55,607.97
44405.62,24.79,16.64,0.81,0.91,8.47,607.51
44405.67,25.24,16.22,0.94,1.05,5.16,606.99
44405.71,25.03,15.93,1.09,0.87,1.67,606.33
44405.75,23.28,15.97,1.35,0.73,2.97,607.04
44405.79,23.68,15.68,1.26,0.73,2.58,606.73
44405.83,24.26,15.07,1.22,0.42,3.75,607.27
44405.88,23.97,15.33,0.97,0.79,4.81,607.95
44405.92,23.2,15.67,0.85,0.75,3.41,608.31
44405.96,20.81,16.25,0.64,1.2,5.36,608.59
44406,20.55,16.31,0.63,2.4,4.47,608.89
44406.04,19.96,16.2,0.55,2.96,3.01,608.7
44406.08,19.47,16.33,0.6,3.08,3.24,608.7
44406.12,18.88,16.37,0.68,0.28,4.31,608.24
44406.17,17.6,15.95,0.87,0.47,3.49,608.16
44406.21,16.86,15.8,1.01,0.52,4.02,608.16
44406.25,18.27,16.02,1.3,0.57,3.97,608.59
44406.29,17.22,15.77,1.18,0.61,1.31,608.69
44406.33,17.98,16.36,1.09,0.58,3.97,608.78
44406.38,18.95,16.83,0.82,0.51,4.21,608.76
44406.42,23.61,16.21,0.39,2.85,0.43,608.97
44406.46,24.45,15.27,0.59,1.08,0.49,608.9
44406.5,25,15.04,0.79,0.64,0.64,608.79
44406.54,28.1,14.79,0.85,0.58,1.93,608.37
44406.58,28.09,14.34,1.04,0.62,1.99,607.94
44406.62,28.07,14.46,1.4,0.78,2.26,607.61
44406.67,28.62,14.33,1.51,0.86,2.57,607.22
44406.71,28.22,14.65,1.56,0.77,3.03,606.77
44406.75,25.18,15.79,1.37,0.6,7.57,607.25
44406.79,24.46,15.6,1.14,0.75,5.17,607.31
44406.83,24.73,15.54,0.91,0.47,6.68,607.97
44406.88,24.94,15.87,0.75,0.22,8.1,608.18
44406.92,23.86,16.68,0.76,1.02,7.93,608.78
44406.96,20.98,16.47,0.63,1.91,8.62,608.97
44407,20.83,16.47,0.48,0.28,7.73,609.08
44407.04,20.19,16.52,0.51,0.41,6.42,608.99
44407.08,20.22,16.61,0.6,0.58,5.35,608.77
44407.12,20.33,16.74,0.65,0.75,7.01,608.47
44407.17,19.72,16.65,0.74,0.82,7.59,608.34
44407.21,19.8,16.77,0.82,0.7,8.01,608.12
44407.25,19.61,16.34,1.13,0.68,7.67,608.6
44407.29,19.18,16.2,1.04,0.68,9.91,608.94
44407.33,19.59,16.65,1.09,0.67,9.72,608.91
44407.38,20.59,17.23,0.73,0.57,8.65,609.03
44407.42,24.85,16.78,0.64,0.48,9.23,608.83
44407.46,25.18,16.7,0.32,2.89,9.97,608.89
44407.5,25.51,16.51,0.43,0.62,9.98,608.83
44407.54,27.55,15.76,0.72,0.7,10,608.57
44407.58,27.59,15.15,0.87,0.78,9.91,608.32
44407.62,26.62,14.68,1.02,0.68,9.99,607.73
44407.67,24.81,15.29,1.23,0.81,10,607.59
44407.71,23.82,16.13,0.98,1.38,10,607.48
44407.75,23.56,15.84,0.44,2.66,10,607.77
44407.79,24.02,15.7,0.55,3.09,9.99,607.93
44407.83,24.44,14.94,1.05,0.14,10,608.17
44407.88,24.48,14.97,0.98,0.19,9.92,608.13
44407.92,23.96,15.31,1.11,2.99,9.99,608.55
44407.96,21.34,15.57,0.95,3,9.86,608.57
44408,20.65,16.18,0.75,0.17,9.98,608.74
44408.04,20.55,16.06,0.78,2.87,10,608.57
44408.08,20.1,16.26,1.12,2.57,10,608.59
44408.12,19.81,15.9,1.52,2.14,10,608.43
44408.17,18.76,15.06,0.97,2.05,10,608.33
44408.21,18.57,15.66,0.65,2.35,10,608.5
44408.25,17.27,14.16,0.56,2.66,10,609.18
44408.29,16.99,14.15,0.49,3.08,10,609.43
44408.33,16.59,13.8,0.5,0.68,10,609.79
44408.38,16.65,13.76,0.63,0.82,10,609.7
44408.42,18.91,14.37,0.65,1.19,10,609.71
44408.46,19.29,14.73,0.68,1.34,10,609.91
44408.5,19.29,14.96,0.54,1.89,10,609.71
44408.54,20.82,14.41,0.69,2.47,10,609.6
44408.58,20.85,14.27,0.87,2.73,10,609.17
44408.62,21.7,14.01,0.9,2.81,9.92,608.95
44408.67,22.65,13.65,0.76,2.8,10,608.59
44408.71,23.02,13.37,0.75,2.44,9.88,608.16
44408.75,20.03,14.32,0.6,1.95,7.53,608.67
44408.79,20.54,14.23,0.66,1.41,7.33,608.06
44408.83,21.15,13.71,1.28,0.67,5.56,608.4
44408.88,21.08,13.98,1.16,0.73,5.41,608.7
44408.92,20.4,14.18,1.25,0.73,4.35,609.2
44408.96,18.42,14.56,1.39,0.72,4.51,609.13
44409,18.55,14.63,1.44,0.75,0.84,608.91
44409.04,18.4,14.34,1.44,0.7,1.79,608.62
44409.08,18.75,14.19,1.47,0.7,0,608.38
44409.12,19,14.16,1.5,0.67,0.01,607.96
44409.17,18.27,13.82,1.52,0.72,0.03,607.9
44409.21,18.1,13.86,1.54,0.68,0,607.75
44409.25,17.47,13.79,1.77,0.63,0.04,608.31
44409.29,16.42,13.49,1.77,0.59,0,608.33
44409.33,17.44,14.3,1.4,0.63,0,608.39
44409.38,18.61,15.33,1.02,0.65,0,608.61
44409.42,25.32,13.58,0.68,0.55,0,608.76
44409.46,25.62,11.76,0.07,0.63,0,608.76
44409.5,25.64,10.93,0.41,0.38,0,608.39
44409.54,28.96,8.63,0.93,0.51,0,608.1
44409.58,28.91,9.05,1.36,0.54,0,607.73
44409.62,28.84,9.34,1.51,0.61,0.01,607.64
44409.67,30.01,7.85,1.5,0.66,0.01,607.17
44409.71,29.79,7.9,1.48,0.67,0,607.02
44409.75,26.3,10.09,1.35,0.62,0,607.1
44409.79,26.45,13.23,1.12,0.55,0,606.9
44409.83,27.61,6.66,0.82,0.74,0,607.38
44409.88,26.86,8.06,0.5,0.58,0,607.62
44409.92,24.93,9.14,0.35,0.29,0,608.08
44409.96,19.95,10.08,0.66,0.34,0,608.41
44410,19.7,10.18,0.81,0.49,0,608.65
44410.04,18.55,10.11,0.82,0.51,0,608.73
44410.08,18.35,10.04,0.96,0.54,0,608.44
44410.12,18.21,9.94,0.99,0.53,0,608.37
44410.17,16.77,9.43,1,0.55,0,608.28
44410.21,16.58,9.35,1.02,0.56,0,608.45
44410.25,17.3,9.79,1.37,0.52,0,608.45
44410.29,16.52,9.7,1.43,0.66,0,608.98
44410.33,16.33,11,1.25,0.62,0,609.04
44410.38,17.3,12.11,0.79,0.43,0.03,609.08
44410.42,24.63,12,0.44,0.01,0.03,609
44410.46,24.98,12.24,0.08,2.36,0.02,609.05
44410.5,25.27,11.76,0.44,0.53,0.27,608.87
44410.54,28.7,10.44,0.91,0.41,0.11,608.59
44410.58,28.87,10.03,1.17,0.41,0.17,608.34
44410.62,28.96,10.04,1.31,0.36,0.09,608.05
44410.67,29.96,9.55,1.41,0.39,0,607.58
44410.71,30.12,9.92,1.49,0.39,0.01,607.4
44410.75,26.61,10.84,1.58,0.42,0.1,607.39
44410.79,26.72,11.33,1.32,0.57,0.05,607.43
44410.83,28.08,7.45,1.29,0.64,0.05,607.45
44410.88,27.28,9.05,1.03,0.23,0.05,607.79
44410.92,25.53,11.25,0.73,3.06,0.07,608.32
44410.96,21.5,11.21,0.42,0.27,0.03,608.85
44411,20.83,11.49,0.41,0.6,0.03,609
44411.04,19.57,11.42,0.87,0.56,0,608.96
44411.08,19.43,11.54,1.12,0.51,0.01,608.95
44411.12,19.36,11.41,1.21,0.59,0.1,608.5
44411.17,17.86,11.51,1.29,0.61,0.08,608.31
44411.21,17.85,11.57,1.28,0.62,0.08,608.29
44411.25,18.88,11.71,1.41,0.74,0,608.21
44411.29,17.88,11.83,1.43,0.84,0,608.34
44411.33,17.91,13.09,1.3,0.77,0,608.91
44411.38,18.92,13.75,0.92,0.7,0,608.99
44411.42,25.95,14.39,0.85,1.09,0,609.04
44411.46,26.33,14.54,0.81,1.6,0,609.12
44411.5,26.69,14.85,0.76,2.33,0.12,608.98
44411.54,29.69,13.61,1.02,2.98,1.71,608.83
44411.58,29.88,13.41,1.33,0.08,3.01,608.39
44411.62,29.61,13.02,1.57,0.2,2.94,608.23
44411.67,30.75,12.03,1.64,0.29,3.14,608.09
44411.71,30.7,12.05,1.67,0.33,2.29,607.85
44411.75,27.34,12.98,1.58,0.44,3.26,608.22
44411.79,27.23,15.54,1.33,0.59,2.11,607.92
44411.83,29.08,10.19,1.35,0.84,1.98,608.44
44411.88,28.47,12.13,1.35,0.96,1.73,609.17
44411.92,27.17,13.46,1.02,1.28,1.23,610.06
44411.96,23.25,14.25,0.99,2.17,1.42,610.42
44412,22.82,14.57,1.1,2.46,1.37,610.55
44412.04,21.63,14.97,1.13,2.68,1.15,610.44
44412.08,21.26,15.15,1.03,2.95,0.81,610.32
44412.12,21.07,15.21,0.99,3.04,0.68,610.18
44412.17,19.52,15.02,0.94,0.11,0.45,609.96
44412.21,19.38,14.96,0.87,0.28,0.49,610.1
44412.25,20.53,15.29,0.9,0.7,0.49,610.05
44412.29,20.23,15.37,1.01,0.63,0.99,610.49
44412.33,19.84,15.48,0.86,0.53,0.65,610.59
44412.38,20.2,16.16,0.56,0.25,0.33,610.49
44412.42,26.08,17.95,0.04,2.95,0.3,610.61
44412.46,25.68,17.87,0.57,3.07,1.99,610.34
44412.5,26.2,17.82,0.78,2.88,3.12,610.23
44412.54,28.78,17.58,0.93,2.98,2.21,609.61
44412.58,29.34,17.87,1.1,0.07,2.51,609.28
44412.62,29.24,17.93,1.15,0.03,1.97,608.73
44412.67,29.98,18.38,1.21,0.06,1.12,608.52
44412.71,29.57,18.66,1.36,0.14,1.06,607.91
44412.75,26.39,15.34,1.57,0.37,2.39,607.61
44412.79,26.59,15.17,1.34,0.51,1.89,607.26
44412.83,26.97,14.67,1.56,0.75,0.67,607.79
44412.88,27.41,14.35,1.49,0.77,0.63,608.52
44412.92,26.22,15.38,1.27,0.86,0.81,609.04
44412.96,21.15,16.1,1.14,1.22,0.85,609.27
44413,21.19,16.02,0.73,1.69,0.42,609.42
44413.04,20.4,16.19,0.45,2.67,0.84,609.19
44413.08,20.37,16.43,0.14,0.56,0.81,608.86
44413.12,20.07,16.44,0.38,0.45,1.33,608.49
44413.17,18.82,16.51,0.25,0.56,4.51,608.38
44413.21,18.65,16.48,0.26,0.6,6.82,608.53
44413.25,20.04,16.08,0.6,1.03,9.35,608.24
44413.29,19.22,16.45,0.61,0.86,9.57,608.83
44413.33,19.85,16.92,0.44,0.49,9.55,608.87
44413.38,20.4,17.33,0.28,0.72,9.17,608.55
44413.42,24.77,18.31,1.13,0.46,8.84,609.02
44413.46,24.98,17.94,1.22,0.32,9.2,609.05
44413.5,24.98,17.91,1.21,0.33,9.28,608.92
44413.54,27.14,17.8,1.17,0.43,8.8,608.42
44413.58,27.02,18.56,1.29,0.42,8.24,607.97
44413.62,26.57,19.03,1.58,0.48,9.36,607.71
44413.67,24.62,19.61,1.66,0.65,9.39,607.46
44413.71,23.82,19.55,1.57,0.57,9.97,607.27
44413.75,22.47,19.53,1.77,0.68,9.65,607.7
44413.79,21.78,19.23,1.29,0.86,10,607.64
44413.83,21.95,19.42,0.71,0.92,10,608.47
44413.88,22.03,19.26,0.66,0.65,10,608.74
44413.92,21.59,19.39,0.48,2.08,10,609.32
44413.96,19.91,18.32,0.58,1.65,10,609.73
44414,20.06,18.65,0.87,1.7,9.92,609.5
44414.04,20.01,18.46,0.85,1.5,10,609.43
44414.08,20.28,18.57,0.61,1.16,9.91,609.19
44414.12,20.77,18.57,0.84,0.83,9.68,608.82
44414.17,20.02,18.53,0.69,0.91,9.35,608.61
44414.21,20.2,18.32,0.79,1.5,8.69,608.35
44414.25,20.19,18.3,0.86,1.71,9.2,608.38
44414.29,19.82,18.26,0.66,0.94,8.56,608.56
44414.33,19.72,18.09,0.56,1.03,7.61,608.78
44414.38,19.81,18.16,0.79,1.43,3.65,608.36
44414.42,24.88,18.58,0.74,1.67,2.72,608.4
44414.46,25.12,18.13,0.69,2.03,3.43,608.45
44414.5,25.5,17.85,0.75,2.74,6.43,608.17
44414.54,28.62,17.27,0.95,0.19,7.92,607.95
44414.58,28.67,17.27,1.1,0.46,7.71,607.15
44414.62,28.52,17.67,1.76,0.25,9.25,607.32
44414.67,28.52,18.31,1.75,0.24,9.27,606.91
44414.71,27.48,19.2,1.48,0.1,9.43,606.54
44414.75,24.52,19.53,1.88,0.56,6.89,605.95
44414.79,24.4,19.29,1.46,0.58,7.01,606.36
44414.83,24.29,19.89,1.32,0.71,9.36,606.92
44414.88,23.59,19.69,0.4,1.57,10,607.93
44414.92,22.61,19.75,0.32,1.18,10,608.16
44414.96,20.16,19.19,0.07,2.69,10,608.65
44415,20.45,19.08,0.07,1.7,10,608.8
44415.04,20.37,19.18,0.36,2.85,10,608.49
44415.08,20.55,19.22,0.21,0.89,9.6,608.03
44415.12,20.87,19.43,0.05,2.01,9.84,607.73
44415.17,20.36,19.34,0.15,1.42,9.92,607.5
44415.21,20.47,19.45,0.16,2.2,9.84,607.32
44415.25,20.68,19.64,0.73,2.74,10,607.1
44415.29,20.74,19.55,0.76,2.7,10,607.6
44415.33,20.52,19.31,0.74,0.56,10,607.94
44415.38,20.52,18.9,1.09,0.42,10,607.96
44415.42,24.23,19.2,1,0.26,10,608.34
44415.46,24.5,19.17,1.05,0.22,10,608.31
44415.5,24.64,19.1,1.32,0.37,10,608.1
44415.54,25.92,19.48,1.77,0.49,10,607.97
44415.58,25.12,19.57,2.08,0.55,10,607.58
44415.62,24.98,19.34,1.82,0.65,10,607.86
