$ XILUODU,segment222的宽度是根据深泓线数据确定的,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,西溪河,,,,牛栏江,,,,,,,,,,,,,,,金阳河,,,,,,,,,,,,美姑河,,,,,,,,,,,,,,,,,,西苏角河,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SEG: I,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,,,,,,,,,,,,,,,,,,,,,,,
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.94,0,0,0,0,0,0,307.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286.93,284.79,410.25,355.04,334.31,308.67,426.55,265.2,268.87,318.27,456.87,287.82,343.28,296.79,283.65,284.41,378.03,557.06,246.12,269.88,260.65,273.54,263.43,273.29,330.52,311.82,327.49,301.08,439.31,378.54,410.88,292.37,341.9,325.6,417.58,270.51,290.09,481,375.25,311.57,382.45,346.19,484.41,360.97,419.6,381.19,549.36,331.91,906.54,680.25,420.61,383.59,438.17,696.93,754.92,557.95,596.61,543.8,486.56,497.68,538.49,545.95,544.18,739.64,584.99,539.5,425.16,471.4,349.6,535.21,481,523.08,498.44,457,634.77,430.59,471.91,507.28,757.07,628.2,466.09,597.62,621.25,855.24,704.38,807.48,766.17,596.23,460.79,560.22,528.89,457.88,635.9,670.9,505.89,968.96,777.29,670.4,599.14,708.3,718.41,513.35,539.75,732.81,627.69,617.46,556.43,537.73,548.09,534.7,510.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.61,106.64,211.13,238.54,249.16,188.26,215.55,0,0,0,0,0,0,0,46.37,122.05,207.71,185.48,387.13,0,,490,94,,,,,,,,,,,,,,,,,,,,
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297.67,355.04,324.21,300.07,415.68,265.2,262.17,289.59,416.19,287.82,333.43,267.86,278.09,272.78,371.46,529.39,236.52,265.46,260.65,269.75,263.43,273.29,320.67,311.82,327.49,292.75,433.5,378.54,400.39,286.05,333.05,325.6,417.58,263.56,280.24,458.64,349.73,311.57,366.15,346.19,470.52,360.97,419.6,381.19,545.44,331.91,892.89,633.12,415.43,383.59,431.35,677.35,749.24,538.11,587.39,517.39,479.11,492.25,538.49,545.95,544.18,729.02,576.4,525.35,425.16,457.12,349.6,521.69,469.88,523.08,498.44,441.58,634.77,411.39,459.02,492.75,743.68,628.2,457.5,585.49,602.42,689.1,697.44,807.48,758.33,596.23,458.51,548.35,521.06,438.68,615.18,670.9,505.89,955.56,769.71,670.4,599.14,708.3,718.41,513.35,539.75,725.11,620.62,599.64,556.43,537.73,548.09,534.7,502.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.61,99.06,196.85,238.54,228.94,188.26,207.71,0,0,0,0,0,0,0,0,122.05,204.68,185.48,375.63,0,,488,95,,,,,,,,,,,,,,,,,,,,
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355.04,314.6,277.33,400.01,247.64,243.72,276.45,381.57,287.82,325.72,267.86,267.22,254.46,363.25,506.78,227.93,265.46,260.65,262.8,258.13,273.29,314.86,308.41,244.73,284.53,419.72,349.73,400.39,280.74,333.05,316.75,406.84,258.38,276.45,458.64,331.03,294.26,359.71,330.78,462.18,349.85,412.14,372.72,545.44,331.91,880.77,607.86,415.43,376.89,431.35,670.52,734.46,515.12,587.39,510.44,475.82,485.3,530.91,534.7,544.18,710.58,561.99,507.16,419.35,441.33,342.65,514.74,469.88,470.01,498.44,423.39,620.24,411.39,450.17,492.75,730.29,618.6,448.91,568.44,602.42,689.1,682.15,792.83,758.33,585.11,458.51,541.27,514.11,438.68,615.18,653.34,499.45,941.92,762.63,658.9,596.11,683.54,690.61,492.12,539.75,704.64,607.1,587.77,531.54,537.73,531.29,523.58,502.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.18,81.49,181.18,231.22,228.94,180.3,207.71,0,0,0,0,0,0,0,0,109.8,196.98,178.28,359.71,0,,486,96,,,,,,,,,,,,,,,,,,,,
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325.85,302.85,241.32,363.75,247.64,243.72,276.45,363.63,276.07,325.72,258.89,259.26,247.89,363.25,461.92,227.93,255.6,237.79,237.15,242.84,273.29,297.93,293.13,234.37,271.14,393.82,342.65,370.07,273.67,268.11,304.24,393.95,246.12,264.19,444.11,311.7,294.26,350.99,330.78,441.58,337.6,412.14,348.97,535.21,327.62,863.71,579.81,393.19,376.89,431.35,651.19,722.33,499.58,575.76,491.74,461.29,485.3,521.94,511.71,528.76,695.16,554.54,507.16,398.88,431.22,342.65,514.74,469.88,470.01,484.41,423.39,614.68,411.39,450.17,482.9,730.29,605.96,448.91,568.44,577.41,689.1,652.71,779.56,758.33,585.11,458.51,529.65,514.11,438.68,605.08,642.85,484.16,906.92,762.63,658.9,596.11,683.54,679.12,484.67,539.75,704.64,601.03,587.77,531.54,537.73,531.29,523.58,502.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.13,81.49,181.18,219.84,225.28,180.3,202.79,0,0,0,0,0,0,0,0,109.8,188.38,178.28,359.71,0,,484,97,,,,,,,,,,,,,,,,,,,,
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229.07,256.99,0,274.17,216.94,205.69,250.67,363.63,257.5,308.92,249.91,259.26,234.5,346.7,454.72,219.72,255.6,228.18,237.15,237.66,249.54,289.08,287.44,225.66,256.36,386.62,335.58,361.86,273.67,256.86,304.24,393.95,246.12,246.88,444.11,311.7,288.7,337.09,316.5,429.45,337.6,412.14,348.97,527.88,327.62,842.61,494.52,393.19,357.44,415.81,635.53,708.68,499.58,569.57,491.74,461.29,472.41,521.94,497.68,528.76,664.46,537.61,496.67,391.04,431.22,336.08,502.61,462.94,470.01,463.31,406.08,593.33,402.67,427.94,482.9,730.29,583.98,448.91,568.44,557.82,667.37,652.71,771.6,758.33,567.17,450.3,515.24,507.16,433.24,596.86,642.85,466.35,889.1,751.01,658.9,596.11,683.54,672.42,462.56,539.75,696.55,601.03,587.77,521.56,537.73,531.29,523.58,502.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.5,167.79,219.84,225.28,180.3,202.79,0,0,0,0,0,0,0,0,109.8,188.38,170.44,348.47,0,,482,98,,,,,,,,,,,,,,,,,,,,
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.1,107.9,0,0,106.01,36.89,226.67,349.35,254.08,302.1,233.99,250.55,226.29,339.49,413.41,206.07,255.6,228.18,223,223.26,249.54,273.54,273.79,204.68,248.15,375,326.73,346.82,273.67,249.16,288.32,376.64,246.12,246.88,438.42,295.9,288.7,319.78,304.88,414.67,337.6,412.14,348.97,516.13,324.33,807.99,458.39,393.19,357.44,408.86,628.7,697.44,470.01,562.62,474.81,449.8,472.41,501.98,497.68,528.76,650.69,530.66,486.56,387,421.49,324.71,494.02,447.52,470.01,463.31,406.08,593.33,392.43,427.94,463.82,730.29,578.8,436.66,546.2,544.3,556.31,652.71,771.6,719.29,567.17,450.3,508.67,472.79,433.24,580.31,623.9,448.03,889.1,751.01,646.27,596.11,655.24,651.45,452.32,521.69,696.55,592.82,573.49,521.56,516.89,516.89,512.97,487.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.79,207.97,214.66,162.36,189.77,0,0,0,0,0,0,0,0,100.82,178.15,170.44,336.34,0,,480,99,,,,,,,,,,,,,,,,,,,,
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319.66,242.21,302.1,225.15,250.55,202.66,325.72,357.44,204.18,230.84,218.45,223,223.26,249.54,266.34,273.79,192.55,248.15,345.69,326.73,323.57,250.17,240.19,269.75,365.14,235.64,231.09,409.24,295.9,273.16,319.78,304.88,405.45,326.86,398.5,348.97,516.13,324.33,786.51,442.09,393.19,352.76,408.86,604.82,697.44,461.17,553.27,474.81,449.8,463.57,501.98,497.68,515.24,622.76,525.48,472.16,371.21,408.23,324.71,494.02,447.52,434.63,446.38,389.65,593.33,386.62,427.94,463.82,713.86,570.96,427.56,546.2,535.21,556.31,635.15,742.16,719.29,567.17,450.3,501.98,472.79,421.87,568.69,623.9,448.03,889.1,751.01,637.04,591.05,655.24,636.79,448.03,521.69,696.55,585.49,558.71,514.74,516.89,516.89,501.72,487.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.16,204.93,205.06,162.36,189.77,0,0,0,0,0,0,0,0,90.21,178.15,170.44,329.01,0,,478,100,,,,,,,,,,,,,,,,,,,,
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235.38,236.14,294.77,225.15,242.84,194.07,314.86,332.55,204.18,230.84,218.45,207.59,209.74,240.82,248.9,260.15,182.19,241.45,332.17,317.89,307.53,250.17,240.19,248.65,365.14,224.52,231.09,396.22,295.9,273.16,304.88,296.41,387.89,311.07,398.5,334.69,516.13,324.33,769.71,405.19,354.53,352.76,402.04,580.31,676.59,452.83,544.56,474.81,449.8,446.64,491.11,479.11,501.47,600.4,497.3,463.19,350.99,395.97,324.71,487.07,431.98,434.63,446.38,389.65,585.49,378.03,402.16,454.98,697.81,556.94,427.56,534.2,450.43,547.34,635.15,742.16,719.29,540.39,437.79,492.37,465.34,421.87,560.22,609.37,448.03,856,740.01,637.04,591.05,655.24,625.29,448.03,521.69,681.89,577.15,558.71,499.32,516.89,516.89,501.72,487.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.16,197.99,202.79,162.36,179.29,0,0,0,0,0,0,0,0,90.21,178.15,162.36,329.01,0,,476,101,,,,,,,,,,,,,,,,,,,,
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198.62,279.73,196.72,232.6,194.07,307.66,324.33,204.18,230.84,199.38,195.46,178.4,228.81,239.17,251.68,151.49,235.13,308.92,304.12,291.36,250.17,235.01,248.65,350.74,224.52,228.31,394.46,273.16,273.16,304.88,284.03,371.59,303.11,398.5,334.69,508.67,324.33,740.65,379.93,354.53,352.76,402.04,562.24,676.59,439.31,537.61,448.41,431.22,446.64,482.27,479.11,501.47,575.89,481.89,455.23,341.52,395.97,324.71,469.88,431.98,434.63,424.15,375.76,585.49,369.31,402.16,454.98,691.88,547.08,415.18,534.2,442.59,526.49,635.15,722.07,719.29,540.39,437.79,492.37,465.34,421.87,536.72,595.22,441.96,841.22,740.01,637.04,591.05,644.37,591.18,448.03,521.69,665.34,577.15,544.43,492.63,516.89,516.89,501.72,487.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.99,185.98,181.43,156.29,171.83,0,0,0,0,0,0,0,0,83.64,159.7,151.49,325.09,0,,474,102,,,,,,,,,,,,,,,,,,,,
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269.37,196.72,218.96,170.82,279.48,290.72,195.59,208.85,191.92,195.46,178.4,219.72,239.17,244.86,92.61,226.92,302.1,290.6,256.99,238.04,226.41,232.98,341.14,224.52,224.39,377.27,255.85,252.44,289.08,284.03,360.09,303.11,388.14,327.49,498.57,316.63,729.02,367.29,354.53,348.21,386.62,530.91,667.74,412.9,521.94,448.41,431.22,437.92,470.14,479.11,478.98,558.71,464.7,455.23,328.88,395.97,318.27,469.88,425.16,380.68,424.15,375.76,573.36,355.04,395.09,445.88,691.88,529.39,415.18,515.5,423.52,526.49,635.15,697.44,691.24,529.39,437.79,476.58,452.32,408.48,515.87,585.24,441.96,826.06,721.06,637.04,591.05,644.37,591.18,434.63,521.69,665.34,569.19,544.43,492.63,516.89,507.41,501.72,479.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.52,177.52,181.43,145.3,171.83,0,0,0,0,0,0,0,0,75.93,159.7,151.49,296.66,0,,472,103,,,,,,,,,,,,,,,,,,,,
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233.11,150.73,175.12,117,201.65,151.49,182.7,200.64,166.65,179.79,160.97,219.72,221.74,238.04,71.26,219.34,295.27,283.14,256.99,231.34,226.41,218.07,341.14,217.82,199,368.81,248.9,252.44,266.97,269.25,341.52,294.14,388.14,313.21,498.57,316.63,708.81,358.57,347.96,344.17,386.62,520.93,636.66,404.56,507.92,441.33,414.67,426.04,462.68,462.81,426.93,553.53,451.06,439.81,328.88,370.95,318.27,463.69,425.16,372.22,403.3,375.76,573.36,345.69,378.91,430.84,676.34,513.73,415.18,515.5,423.52,504.76,605.45,689.22,691.24,529.39,427.56,462.43,436.91,408.48,508.42,578.29,441.96,810.9,721.06,630.09,591.05,641.08,574.88,427.43,521.69,649.55,562.62,519.92,478.73,516.89,507.41,478.6,479.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.52,170.69,174.36,145.3,171.83,0,0,0,0,0,0,0,0,75.93,159.7,151.49,296.66,0,,470,104,,,,,,,,,,,,,,,,,,,,
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.35,0,0,0,0,161.6,200.64,97.03,142.65,160.97,202.28,221.74,229.83,43.21,219.34,271.39,276.07,249.79,231.34,226.41,209.23,310.06,213.15,199,357.56,248.9,252.44,256.74,251.56,334.95,281.25,365.02,299.32,486.82,308.92,690.36,331.41,347.96,344.17,368.05,507.28,636.66,396.86,497.55,425.54,414.67,426.04,454.22,462.81,418.21,544.93,434.13,427.05,328.88,370.95,313.47,463.69,401.03,299.95,403.3,349.1,563,337.22,366.15,424.65,676.34,491.74,410,515.5,414.17,463.82,605.45,663.57,691.24,509.81,427.56,462.43,436.91,400.9,478.73,569.95,441.96,776.28,721.06,630.09,591.05,620.62,549.36,427.43,521.69,649.55,562.62,519.92,465.34,516.89,497.93,478.6,476.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.02,159.2,171.07,136.08,168.04,0,0,0,0,0,0,0,0,62.16,141.64,136.2,288.83,0,,468,105,,,,,,,,,,,,,,,,,,,,
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.95,143.02,0,0,101.2,174.49,190.53,218.58,36.14,195.59,262.93,276.07,233.62,225.53,226.41,209.23,310.06,213.15,199,357.56,235.01,252.44,256.74,251.56,319.53,281.25,365.02,282.39,478.48,308.92,656.88,324.46,341.52,334.69,368.05,457.38,624.41,391.93,497.55,417.7,401.15,412.4,442.34,454.6,404.44,502.1,425.54,427.05,289.21,370.95,305.25,445.75,401.03,299.95,371.84,349.1,563,337.22,356.8,424.65,660.04,469.63,399.89,500.08,414.17,463.82,605.45,640.58,682.91,509.81,421.87,448.15,425.92,386.75,448.66,560.35,441.96,776.28,721.06,618.85,591.05,620.62,549.36,427.43,516.76,629.33,562.62,504.63,455.35,516.89,497.93,478.6,476.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.42,148.84,163.62,136.08,168.04,0,0,0,0,0,0,0,0,45.36,141.64,136.2,284.66,0,,466,106,,,,,,,,,,,,,,,,,,,,
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.63,161.47,143.15,23.88,180.3,235.51,267.1,212.77,208.85,215.3,193.31,310.06,204.56,187.37,339.12,235.01,252.44,238.92,251.56,304.75,281.25,360.34,271.01,478.48,308.92,644.24,324.46,321.81,334.69,352.63,439.94,614.3,358.32,469.63,417.7,389.65,397.24,434.76,447.65,404.44,493.51,410.25,427.05,289.21,370.95,305.25,445.75,401.03,290.85,371.84,349.1,554.41,314.6,333.43,424.65,644.5,456.11,399.89,488.71,405.57,446.38,588.78,605.71,674.44,509.81,394.58,436.4,425.92,386.75,437.03,552.39,441.96,754.42,721.06,618.85,591.05,620.62,530.53,427.43,516.76,629.33,540.26,504.63,455.35,516.89,490.1,478.6,457.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.84,163.62,128.37,168.04,0,0,0,0,0,0,0,0,0,127.61,136.2,257.62,0,,464,107,,,,,,,,,,,,,,,,,,,,
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.88,180.3,225.53,267.1,202.03,208.85,215.3,186.24,296.54,204.56,187.37,339.12,219.34,220.48,238.92,251.56,282.76,258.89,352.51,256.11,469.13,307.4,632.24,324.46,321.81,334.69,352.63,407.72,604.44,348.09,469.63,391.55,389.65,397.24,427.31,447.65,393.95,477.97,410.25,416.06,289.21,355.92,305.25,438.93,385.61,290.85,355.92,329.51,540.77,298.43,333.43,408.35,613.67,441.84,399.89,488.71,405.57,430.97,577.66,582.71,666.1,498.69,394.58,425.41,391.55,375.76,399.76,538.11,434.76,738.88,721.06,618.85,591.05,612.4,530.53,419.47,509.43,629.33,540.26,485.05,429.45,500.59,490.1,466.98,457.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.74,142.9,128.37,159.2,0,0,0,0,0,0,0,0,0,127.61,124.2,238.67,0,,462,108,,,,,,,,,,,,,,,,,,,,
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180.3,218.96,255.6,180.68,208.85,209.74,177.39,296.54,204.56,187.37,332.29,212.39,220.48,217.06,227.3,260.91,249.16,343.16,244.36,454.22,299.19,613.79,314.35,321.81,324.71,329.39,407.72,598.38,335.07,461.8,391.55,389.65,354.91,427.31,431.22,393.95,449.8,379.67,416.06,265.2,341.39,292.62,432.11,373.48,285.67,355.92,318.27,523.71,298.43,333.43,408.35,604.57,416.69,370.58,488.71,385.11,430.97,569.19,582.71,666.1,476.96,394.58,421.62,391.55,375.76,399.76,538.11,434.76,718.91,700.09,602.42,591.05,595.98,528,401.15,509.43,612.78,540.26,485.05,382.96,500.59,479.61,455.86,447.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.74,142.9,121.17,159.2,0,0,0,0,0,0,0,0,0,127.61,124.2,227.55,0,,460,109,,,,,,,,,,,,,,,,,,,,
