$ XILUODU,segment222的宽度是根据深泓线数据确定的,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,牛栏江,,,,,,,,,,,,,,,美姑河,,,,,,,,,,,,,,,,,,西苏角河,,,,,,,,,,,,,,,,,,,,,,,,
SEG: I,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,,,,,,,,,,,,,
2,0,0,0,0,0,0,0,0,0,0,32.92,66.67,33.44,67.19,34.79,74.66,76.64,82.87,81.52,99.59,122.43,99.38,106.23,122.74,139.36,105.71,63.03,122.22,131.99,165.53,164.28,132.3,177.16,199.59,203.02,191.07,212.67,207.27,211.12,190.55,191.07,197.51,191.28,219.42,318.39,407.59,311.53,394.61,261.17,282.46,240.4,268.02,226.38,235.41,268.75,229.91,279.44,287.65,198.76,207.48,259.3,288.58,292.11,239.46,197.51,216.2,536.67,395.13,258.05,284.43,238.43,311.33,299.8,308.83,237.91,396.79,272.18,305.09,334.48,468.23,338.22,443.62,242.27,415.9,424,532.62,430.12,380.69,345.39,266.67,428.15,350.79,568.44,567.51,351.31,448.4,489.21,507.38,375.5,467.2,346.74,265.43,434.69,551.72,357.12,412.57,492.01,646.43,631.79,513.72,606.76,512.58,493.47,887.25,554.11,604.68,684.65,582.36,484.85,501.88,623.27,686.62,519.64,508.53,404.68,425.87,444.56,562.21,840.31,355.87,386.92,448.61,466.78,377.27,398.55,577.37,467.3,889.01,637.29,883.09,730.23,568.13,556.92,532.93,490.04,506.24,485.89,516,576.44,632.52,529.81,486.2,527.74,591.6,593.99,596.38,645.5,551.72,753.49,1090.36,981.85,611.02,504.99,493.16,1034.39,1090.57,832.31,715.28,674.78,586.51,690.36,674.57,668.65,548.92,971.88,791.4,974.79,724.83,637.71,493.57,615.17,555.46,673.01,757.34,665.85,709.78,733.66,674.57,603.96,908.64,835.53,551.21,662.73,957.44,1139.79,1159.94,1279.15,930.96,848.1,464.39,650.27,620.88,553.59,756.3,904.79,488.9,1056.72,811.96,716.21,757.02,838.75,784.02,705.41,530.54,744.67,814.03,899.6,679.14,557.75,606.24,565.02,503.65,0,0,59.71,66.77,88.79,102.6,95.23,118.17,55.25,135.41,111.74,185.57,166.15,83.59,165.63,0,0,0,0,0,0,64.49,141.23,158.57,237.39,220.15,271.45,274.77,378.51,352.76,359.09,271.76,348.29,0,0,0,0,0,150.37,139.15,212.36,206.44,351.93,286.51,521.61,0,558,,,,,558,60,,79147227.2,,484,,
2,0,0,0,0,0,0,0,0,0,0,16.3,66.67,25.86,49.53,34.79,57.63,58.88,82.87,73.31,99.59,116.93,99.38,97.93,107.06,139.36,99.17,54.93,111.32,115.16,153.79,150.47,128.77,168.44,199.59,203.02,173.84,195.95,207.27,202.7,172.69,191.07,197.51,183.91,208.73,311.53,388.38,297.62,389.73,243.31,272.69,235.93,253.38,226.38,235.41,263.35,212.78,273.32,287.65,193.05,200.42,259.3,288.58,288.69,236.97,193.67,216.2,536.67,387.03,249.43,272.8,232.92,311.33,299.8,290.04,237.91,392.95,261.38,305.09,320.88,459.3,338.22,443.62,230.53,404.58,416,514.96,423.17,373.32,339.99,258.99,428.15,350.79,568.44,548.19,347.77,446.43,483.19,495.75,370.1,467.2,337.91,255.15,422.23,551.72,341.23,405.1,479.45,646.43,598.56,471.25,591.6,504.16,488.59,871.25,548.09,585.68,659.31,578.52,484.85,489.52,605.41,682.36,501.26,500.84,389.31,425.87,438.53,551.62,825.25,355.87,381.21,435.73,461.38,375.5,388.59,572.7,451.51,880.39,622.96,876.55,724.42,554.94,539.16,506.66,490.04,506.24,485.89,505.51,576.44,618.29,514.34,476.02,510.81,591.6,589.21,587.76,645.5,551.72,749.44,1076.76,971.67,603.85,497.93,487.34,1015.29,1086,820.78,703.75,667.61,571.87,680.7,667.82,668.65,548.19,953.91,780.91,965.02,689.63,637.71,488.07,615.17,555.46,670.11,743.42,665.85,709.78,733.66,674.57,596.17,898.25,827.02,551.21,655.46,950.38,1129.93,1143.95,1271.57,925.56,841.87,464.39,646.43,613.62,553.59,751.11,891.4,485.99,1056.72,799.19,711.64,757.02,835.32,784.02,689.32,527.84,736.36,796.17,872.81,656.81,543.11,600.12,565.02,483.71,0,0,48.18,31.67,88.79,88.16,88.99,107.79,50.57,135.41,111.74,180.27,166.15,83.59,157.64,0,0,0,0,0,0,0,118.28,148.91,232.4,220.15,257.01,270.41,378.51,348.61,357.74,263.56,339.36,0,0,0,0,0,143.41,134.48,206.55,201.25,351.93,279.65,521.61,0,556,,,,,556,61,,76920658.2,,482,,
2,0,0,0,0,0,0,0,0,0,0,0,66.67,17.55,41.33,34.79,49.74,58.88,82.87,66.56,83.59,112.98,91.28,97.93,65.84,139.36,99.17,54.93,111.32,115.16,138.22,142.89,128.77,152.24,199.59,186.61,149.02,179.96,174.67,202.5,164.28,182.66,197.51,178.3,199.59,298.03,356.39,293.46,375.6,237.18,262.1,224.1,247.88,226.38,224.2,255.98,212.78,262.1,284.84,189.1,192.53,244.66,262.62,286.4,227,193.67,209.04,511.64,381.32,236.14,261.79,225.13,305.51,284.95,290.04,235.73,375.29,261.38,296.06,320.88,459.3,338.22,443.62,224.62,390.56,411.74,486.51,411.02,363.66,327.63,258.99,421.19,336.66,560.97,536.36,342.06,446.43,483.19,492.01,370.1,430.12,337.91,255.15,422.23,538.54,335.52,394.3,462.94,633.03,550.58,446.32,587.14,504.16,477.16,865.96,517.25,578.62,647.26,575.71,480.8,478.93,605.41,682.36,489.31,500.84,389.31,407.48,431.89,546.74,825.25,347.57,381.21,435.73,455.98,375.5,381.63,566.26,451.51,868.45,606.55,862.84,714.14,549.02,539.16,501.36,478.2,471.04,485.89,505.51,563.77,614.55,514.34,476.02,510.81,591.6,579.97,578,635.94,551.72,732.31,1059,957.24,603.85,497.93,483.08,1015.29,1074.58,810.09,692.85,664.5,571.87,677.9,660.55,656.19,545.81,941.66,772.08,939.48,658.58,627.32,477.79,610.92,534.17,665.02,731.79,653.7,705.52,688.49,663.56,589.73,898.25,808.01,551.21,655.46,937.71,1124.74,1143.95,1253.09,795.55,834.8,455.25,639.47,582.67,542.17,745.81,879.15,485.99,1045.09,799.19,707.08,744.04,825.15,779.77,679.25,527.84,730.44,793.27,861.28,653.18,543.11,590.98,556.5,483.71,0,0,44.76,23.88,85.36,88.16,82.66,94.71,47.25,128.97,103.22,164.59,162.93,69.89,115.99,0,0,0,0,0,0,0,92.21,144.97,220.67,210.6,250.78,270.41,373.74,348.61,345.59,263.56,339.36,0,0,0,0,0,133.23,134.48,202.08,201.25,336.25,277.06,515.69,0,554,,,,,554,62,,74943353.8,,480,,
2,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3,26.48,0,0,74.77,0,74.98,91.07,79.03,95.33,38.53,139.36,79.96,54.93,98.65,115.16,138.22,134.06,128.77,152.24,190.87,186.61,149.02,179.96,174.67,194.08,157.53,174.15,189,168.85,192.42,277.06,338.01,279.96,355.25,215.89,250.47,224.1,218.8,218.38,223.58,253.9,205.72,256.91,279.44,183.39,188.06,242.89,262.62,274.67,227,190.03,203.43,451.51,362.62,224.93,261.79,224.72,288.69,278.82,275.71,231.99,369.48,257.53,296.06,310.49,453.59,338.22,407.38,218.18,371.55,411.74,473.22,404.16,348.81,327.63,253.69,409.46,334.27,558.89,513.09,330.85,427.63,480.18,484.12,370.1,420.36,334.69,255.15,413.82,524.31,335.52,379.86,462.94,633.03,506.45,433.86,580.8,491.49,474.46,856.92,517.25,571.35,634.9,571.56,472.08,472.7,599.8,669.38,478.1,478,376.85,407.48,424.93,546.74,817.77,347.57,362.62,426.38,449.44,375.5,381.63,560.66,439.36,859.93,579.76,862.84,705.21,545.91,528.67,494.61,471.04,471.04,485.89,491.29,560.97,610.19,514.34,473.11,500.22,582.25,573.22,570.42,623.17,548.3,713.83,1046.65,953.91,598.25,497.93,483.08,1009.26,1065.96,803.34,684.13,652.87,560.03,668.13,654.53,656.19,545.81,930.55,772.08,917.57,626.91,627.32,474.57,610.92,521.82,660.35,725.35,653.7,705.52,675.61,655.15,589.73,878.21,803.24,529.81,648.61,932.11,1116.43,1132.73,1229.1,769.28,831.79,455.25,634.7,575.71,542.17,745.81,868.03,477.06,1041.45,799.19,703.75,730.65,820.68,779.77,662.11,513.72,730.44,793.27,844.77,653.18,535.11,581.63,556.5,483.71,0,0,0,17.76,62.41,80.17,71.65,86.4,47.25,122.33,100.21,149.02,142.99,69.89,106.86,0,0,0,0,0,0,0,80.38,144.97,220.67,200.52,250.78,251.61,369.37,339.47,345.59,256.91,323.79,0,0,0,0,0,122.22,125.86,194.4,195.64,336.25,277.06,515.69,0,552,,,,,552,63,,72490580.8,,478,,
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.48,0,0,66.46,0,16.62,70.72,79.03,84.11,21.91,133.13,79.96,54.93,86.09,92.73,117.97,126.17,116.1,132.61,182.45,174.25,124.51,157.74,174.67,185.78,140.71,174.15,189,166.25,192.42,266.05,309.87,262,337.6,208.93,243.41,214.65,218.8,218.38,223.58,253.9,194.29,245.07,261.17,183.39,183.6,242.89,253.07,270.41,224.2,186.4,198.65,436.15,357.02,219.01,261.79,211.74,283.91,278.82,275.71,231.99,361.59,254.63,296.06,294.92,437.39,328.87,407.38,210.18,366.05,403.75,450.27,384.95,344.35,321.29,251.3,396.58,334.27,549.96,486.51,330.85,427.63,473.95,476.13,370.1,420.36,328.87,255.15,407.59,520.68,323.16,367.61,448.92,620.99,496.58,433.86,567.09,487.03,474.46,843.11,517.25,567.09,615.69,571.56,464.08,468.75,591.7,669.38,470.41,478,369.06,399.38,424.93,546.74,805.31,340.92,362.62,426.38,442.48,352.97,370.72,552.14,439.36,856.82,564.08,843.32,688.49,539.99,521.82,480.28,471.04,471.04,479.55,491.29,560.97,603.65,497.62,467.4,492.95,582.25,566.68,570.42,623.17,541.44,701.68,1034.29,939.58,585.89,495.44,476.75,1009.26,1051.11,797.52,676.34,652.87,560.03,659.83,648.3,638.23,540.61,924.11,762.63,911.13,614.86,621.51,469.48,602.71,515.28,646.22,715.38,653.7,703.34,660.45,655.15,582.25,870.94,793.58,529.81,639.68,926.81,1098.36,1120.38,1225.15,750.79,814.45,454.01,634.7,569.79,528.98,730.34,861.28,470.62,1030.65,785.27,695.34,722.13,815.07,779.77,657.13,510.6,721.51,776.96,844.77,641.65,527.94,572.18,556.5,483.71,0,0,0,0,62.41,74.56,50.78,69.58,39.56,108.83,89.31,130.32,123.68,57.32,96.37,0,0,0,0,0,0,0,0,81.21,211.95,197.2,240.61,251.61,360.13,332.09,334.38,256.91,323.79,0,0,0,0,0,53.27,125.86,190.97,189.72,324.31,277.06,505.83,0,550,,,,,550,64,,69031195.8,,476,,
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.48,0,0,24.71,0,0,53.58,61.37,75.29,0,133.13,23.88,54.93,36.97,92.73,109.66,126.17,116.1,123.99,174.04,153.27,124.51,152.03,174.67,181.73,140.71,165.74,180.59,147.25,179.03,260.55,274.77,255.04,324.41,200.63,225.55,208.62,207.9,186.4,216,240.81,194.29,245.07,256.6,168.02,178.09,233.34,250.99,270.41,213.4,186.4,198.65,420.57,351.31,217.87,245.07,206.44,279.86,258.57,264.7,228.25,357.02,247.67,289.1,294.92,437.39,328.87,382.25,199.8,344.97,396.06,422.96,377.99,335.94,317.76,251.3,396.58,327.63,547.78,467.3,323.27,412.37,473.95,463.25,364.08,402.4,320.57,246.11,407.59,509.88,313.61,360.55,448.92,602.5,484.54,419.95,561.49,474.98,459.61,843.11,483.71,559.72,606.03,563.67,457.12,450.48,578.52,669.38,459.93,466.05,366.36,388.38,419.95,539.57,805.31,340.92,355.77,417.14,436.87,352.97,362.21,546.53,418.6,843.01,558.68,843.32,687.03,539.99,515.9,468.65,462,461.38,462.83,484.33,549.65,587.97,497.62,454.42,487.44,572.8,557.23,557.54,614.24,541.44,660.86,1020.48,929.3,585.89,495.44,476.75,976.66,1048.31,785.37,670.94,652.87,544.04,654.22,641.65,638.23,539.47,909.36,753.6,894.31,605.41,614.55,462.63,599.6,508.94,638.54,715.38,625.45,699.91,649.23,652.35,576.96,870.94,784.23,529.81,633.87,919.44,1057.03,1120.38,1207.6,750.79,806.25,445.39,634.7,564.19,519.74,730.34,853.29,470.62,1024.32,785.27,691.08,716.01,815.07,779.77,652.87,510.6,721.51,776.96,817.46,641.65,522.54,562.84,548.3,483.71,0,0,0,0,0,25.34,30.43,61.58,24.09,79.34,75.08,68.64,65.32,50.57,80.69,0,0,0,0,0,0,0,0,50.05,211.95,189.2,240.61,251.61,345.07,332.09,334.38,251.3,323.79,0,0,0,0,0,0,115.89,179.96,189.72,324.31,262.73,496.06,0,548,,,,,548,65,,67137209.6,,474,,
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.38,0,0,0,0,0,45.48,49.95,58.67,0,118.8,0,54.93,12.05,92.73,92.94,65.53,116.1,115.58,140.71,111.84,117.03,132.61,158.78,173.52,131.16,157.53,157.32,147.25,179.03,243.62,267.4,249.43,306.03,193.46,212.98,202.6,201.77,173.94,206.96,237.18,194.29,229.7,222.95,168.02,175.7,230.22,234.9,263.25,213.4,181.21,193.46,397.41,337.18,211.84,245.07,192.11,269.68,249.33,257.95,226.07,347.88,247.67,281.83,294.92,425.97,327.73,382.25,191.07,336.77,390.25,410.39,358.68,329.6,303.33,248.91,376.85,312.36,532.62,446.84,323.27,412.37,473.95,463.25,364.08,390.04,313.19,246.11,399.59,509.88,313.61,336.66,438.33,590.15,466.26,414.44,555.05,474.98,459.61,823.8,483.71,545.6,591.6,556.4,447.26,445.49,574.26,649.65,438.33,466.05,359.92,382.25,410.29,528.67,796.28,335.21,339.78,401.15,423.89,352.97,359.3,539.47,418.6,842.18,546.12,827.74,679.45,526.49,503.02,468.65,457.75,457.33,462.83,473.43,549.65,582.36,484.74,449.33,480.18,569.59,526.59,551.31,603.54,541.44,652.45,1009.37,929.3,577.37,488.38,476.75,966.27,1034.39,778.62,658.58,641.34,544.04,647.57,627.95,638.23,539.47,897.01,739.99,881.74,583.92,608.32,449.96,599.6,504.89,638.54,705.93,625.45,683.92,649.23,652.35,576.96,857.65,777.79,512.68,633.87,890.88,1048.83,1097.01,1200.85,743.01,806.25,445.39,617.15,564.19,519.74,723.38,841.03,463.66,1021.62,785.27,685.79,693.26,809.67,772.91,644.35,510.6,712.16,771.56,807.39,628.57,516.83,556.09,548.3,483.71,0,0,0,0,0,0,0,0,24.09,79.34,42.68,44.96,37.7,48.29,59.09,0,0,0,0,0,0,0,0,0,199.9,189.2,230.12,243.62,340.09,324.62,329.6,243.83,315.06,0,0,0,0,0,0,110.59,171.86,177.78,312.67,262.73,491.08,0,546,,,,,546,66,,65373773,,472,,
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.08,29.8,25.65,0,67.5,0,54.93,0,65.01,35.1,16.2,99.48,99.59,115.89,78.51,80.06,132.61,142.16,155.97,111.22,150.99,149.64,130.01,166.88,227.52,254.42,229.29,271.34,187.96,194.71,190.03,193.05,168.54,205.2,230.53,185.36,224.51,205.2,163.45,170.3,220.88,218.9,249.85,201.67,181.21,193.46,384.64,242.89,205.4,238.53,186.71,239.67,239.57,246.73,226.07,338.32,239.57,281.83,280.07,425.97,327.73,382.25,191.07,330.54,390.25,399.07,358.68,320.57,303.33,242.89,368.65,306.55,526.49,427.32,314.86,404.27,466.88,457.54,357.33,380.38,307.69,246.11,393.36,497.31,307.48,329.39,433.86,587.45,451,407.59,538.33,467.2,448.5,812.68,483.71,545.6,564.08,546.32,439.16,437.29,574.26,649.65,438.33,461.17,356.7,379.55,402.4,528.67,791.19,335.21,339.78,401.15,423.89,349.64,359.3,533.97,411.64,837.4,541.44,827.74,674.05,526.49,497.21,441.96,449.65,442.48,443.83,464.18,542.59,582.36,480.59,444.97,474.98,569.59,516,548.3,584.02,537.91,648.92,999.81,911.96,570.31,483.08,473.74,953.19,1006.15,771.87,648.82,641.34,531.89,647.57,622.55,619.43,522.96,884.44,739.99,860.66,573.22,605.72,449.96,599.6,504.89,633.66,697.83,625.45,679.87,643.32,642.48,572.39,846.54,777.79,512.68,623.48,886.21,1019.96,1063.99,1196.6,743.01,795.14,445.39,617.15,564.19,514.13,712.16,834.18,463.66,1002.3,771.46,682.26,688.07,800.54,772.91,638.95,510.6,701.47,771.56,795.97,615.69,516.83,545.29,548.3,483.71,0,0,0,0,0,0,0,0,17.45,0,12.05,20.46,20.98,38.42,31.26,0,0,0,0,0,0,0,0,0,199.9,182.97,223.99,240.4,340.09,319.94,321.5,243.83,309.04,0,0,0,0,0,0,110.59,171.86,177.78,299.9,254.94,491.08,0,544,,,,,544,67,,63901376.6,,470,,
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.61,0,32.5,0,65.01,18.59,0,74.14,49.33,85.05,53.79,80.06,132.61,142.16,150.78,111.22,141.75,149.64,130.01,157.43,205.61,244.76,206.34,244.97,183.39,180.69,181.83,188.17,143.1,199.59,216.31,179.65,192.63,198.55,151.4,170.3,210.28,218.9,244.35,201.67,178.09,190.14,346.53,209.04,205.4,228.77,177.99,215.58,213.82,246.73,221.4,320.15,236.66,281.83,280.07,416.31,319.74,224.62,191.07,318.39,378.3,388.59,339.36,306.55,294.81,242.89,368.65,306.55,526.49,404.78,310.7,390.25,460.76,445.08,343.31,360.96,299.07,246.11,383.39,491.6,307.48,318.28,427.11,566.99,439.05,394.71,531.16,454.84,448.5,802.61,483.71,530.33,537.5,529.81,434.9,431.47,562.94,649.65,430.12,451.62,349.12,379.55,399.7,521.61,791.19,323.06,339.78,401.15,417.97,345.91,359.3,524.31,406.24,775.2,528.88,806.97,645.29,514.44,487.24,441.96,438.01,442.48,443.83,457.85,526.91,576.75,480.59,444.97,468.65,560.14,506.86,539.47,570.52,531.06,636.36,999.81,911.96,558.99,476.44,465.95,927.95,990.47,759.93,644.46,641.34,520.99,637.71,619.02,619.43,522.96,878.83,731.79,850.8,566.68,594.09,443.62,578.1,496.27,613.62,682.98,606.35,674.26,623.48,625.04,572.39,841.24,768.45,506.66,623.48,871.98,1012.69,1015.18,1177.7,738.75,795.14,445.39,610.29,558.68,502.81,712.16,815.38,453.28,1002.3,771.46,673.12,681.43,797,772.91,630.96,499.39,696.17,752.25,791.19,615.69,510.08,537.29,543.52,483.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192.53,173.42,223.99,233.03,326.07,319.94,313.61,240.81,303.74,0,0,0,0,0,0,110.59,168.23,177.78,294.19,254.94,474.36,0,542,,,,,542,68,,61912226.6,,468,,
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.5,0,24.4,0,0,0,0,51.82,16.51,35,92.42,125.86,135.62,111.22,126.9,132.09,123.68,151.4,148.39,238.22,168.64,102.49,175.08,168.02,147.77,157.53,118.69,186.5,160.85,169.89,143.1,188.27,143.62,162,210.28,208.1,230.74,201.67,175.81,184.43,236.45,186.09,197.72,220.25,164.28,184.43,187.23,228.35,221.4,312.78,234.06,275.5,269.27,382.25,319.74,224.62,191.07,302.19,371.87,363.14,332.51,306.55,294.81,242.89,354.84,296.48,498.04,398.03,310.7,385.89,460.76,439.26,319.63,360.96,296.48,246.11,383.39,474.67,302.08,305.51,427.11,530.85,420.57,394.71,503.13,454.84,440.51,796.28,474.46,524.72,502.5,523.06,423.17,428.05,551.83,634.38,399.9,444.35,349.12,368.44,399.7,521.61,783.5,323.06,332.61,384.02,405.72,345.91,340.51,524.31,399.59,759.93,497.21,797.42,645.29,509.98,470.52,441.96,438.01,442.48,436.98,455.05,526.91,568.34,469.17,437.7,457.02,560.14,500.01,539.47,555.26,531.06,606.97,983.92,890.78,549.13,456.4,465.95,903.76,979.25,759.93,635.42,635.53,512.89,637.71,612.06,612.27,522.96,862.43,723.59,838.44,553.7,588.69,427.73,578.1,496.27,613.62,667.41,606.35,674.26,613.62,625.04,558.68,834.08,759,496.27,617.87,861.39,990.05,1015.18,1177.7,738.75,781.84,445.39,605.2,558.68,502.81,709.36,815.38,453.28,985.27,771.46,673.12,657.23,797,772.91,625.56,492.22,696.17,744.04,780.39,615.69,510.08,537.29,543.52,483.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.4,162.41,207.27,222.54,326.07,314.75,313.61,234.9,300.94,0,0,0,0,0,0,104.36,162.41,172.38,294.19,247.05,474.36,0,540,,,,,540,69,,59793609.2,,466,,
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.5,0,0,0,0,0,0,0,0,0,92.42,92.63,101.98,99.17,116.51,132.09,111.94,144.97,67.6,213.5,140.71,53.79,92.63,142.16,102.7,84.32,107.27,131.36,118.28,157.22,105.61,174.35,137.8,159.19,177.57,131.78,194.81,134.79,164.07,170.2,206.13,161.89,191.59,201.46,161.58,144.86,150.37,228.35,221.4,223.99,215.27,263.87,264.08,382.25,319.74,224.62,191.07,282.77,366.67,348.81,312.16,293.67,280.69,230.22,330.64,284.43,486.51,378.51,302.39,365.22,460.76,439.26,302.19,342.79,282.35,243.1,374.88,462.11,296.89,292.74,411.33,511.85,385.26,378.51,482.77,448.92,435.42,776.13,474.46,518.91,479.66,511.43,414.55,412.05,546.12,634.38,386.3,444.35,342.58,357.43,386.92,521.61,767.41,323.06,332.61,375.81,394.4,341.23,340.51,514.44,388.59,739.68,487.55,790.77,628.98,496.38,463.66,441.96,431.27,434.28,436.98,452.35,526.07,568.34,469.17,437.7,424.93,550.79,492.64,520.16,542.17,525.35,593.68,983.92,872.5,549.13,429.4,465.95,898.04,966.48,744.87,622.65,628.36,503.44,637.71,606.97,606.87,515.38,862.43,719.54,820.47,541.13,588.69,422.13,578.1,492.12,613.62,652.25,591.08,666.06,613.62,625.04,551.21,821.72,746.02,496.27,617.87,848.1,982.89,901.06,1149.04,722.13,779.25,439.68,593.78,558.68,502.81,702.3,794.62,453.28,985.27,765.02,663.36,649.65,794.41,770.63,618.81,492.22,696.17,744.04,773.33,600.01,498.14,537.29,537.6,483.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.23,162.41,207.27,222.54,320.77,314.75,306.13,234.9,295.23,0,0,0,0,0,0,104.36,154.73,172.38,288.48,239.78,456.4,0,538,,,,,538,70,,56792104,,464,,
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.5,0,0,0,0,0,0,0,0,0,23.68,67.5,24.82,91.18,116.51,71.24,104.16,130.12,17.55,194.71,124.41,24.4,0,39.15,63.97,60.85,74.87,72.59,81.73,120.15,80.89,30.84,131.36,148.91,177.57,131.78,155.14,110.39,130.74,132.71,181,131.26,189.2,92.94,148.39,108.62,125.24,153.9,202.18,36.97,138.63,219.42,253.9,382.25,316.1,213.71,191.07,273.53,361.27,328.87,292.63,293.67,280.69,230.22,330.64,280.28,486.51,378.51,296.48,353.38,460.76,439.26,282.77,342.79,277.26,239.98,368.02,453.59,296.89,280.28,411.33,499.39,372.8,378.51,470.52,437.6,430.12,769.59,395.54,512.78,469.9,505.31,400.32,412.05,538.95,628.57,382.77,438.95,342.58,357.43,377.37,514.34,767.41,303.54,322.96,375.81,394.4,331.99,340.51,514.44,386.2,726.29,469.48,777.69,605.62,496.38,455.25,427.01,431.27,434.28,427.32,433.34,512.26,568.34,462.63,437.7,424.93,550.79,492.64,513.82,525.45,521.19,583.29,971.46,861.6,540.61,413.3,465.95,887.87,951.21,735.63,610.08,609.88,503.44,627.95,600.53,600.22,515.38,836.78,719.54,806.87,535.32,569.38,414.44,565.95,492.12,591.91,645.91,581.01,666.06,595.65,617.25,551.21,821.72,746.02,488.59,606.97,843.32,959.52,883.82,1149.04,722.13,769.38,434.07,593.78,554.11,494.3,697.21,784.02,447.88,975.31,765.02,628.67,640.62,782.88,770.63,618.81,492.22,682.46,733.87,747.47,600.01,498.14,530.23,537.6,483.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.7,151.72,200,215.37,312.88,301.25,299.18,225.34,279.44,0,0,0,0,0,0,98.34,154.73,168.64,275.5,239.78,456.4,0,536,,,,,536,71,,54937301,,462,,
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.5,0,0,0,0,0,0,0,0,0,0,34.16,0,91.18,103.01,0,94.19,67.29,0,128.87,49.53,12.15,0,0,38.63,30.63,43.72,14.23,11.53,0,53.79,10.59,93.36,89.2,0,131.78,116.72,49.74,76.95,95.12,141.75,108.93,187.44,62.2,123.78,86.4,109.76,107.27,168.54,0,114.54,207.07,230.33,246.84,304.16,213.71,191.07,265.53,352.24,312.57,284.43,293.67,269.06,230.22,321.09,265.84,472.49,360.65,292.32,341.75,445.6,421.19,257.85,322.02,267.61,239.98,363.25,453.59,294.5,267.5,398.03,483.71,357.22,364.49,453.8,429.5,430.12,760.56,395.54,505.62,453.7,496.17,400.32,397.62,526.07,622.96,363.97,430.43,326.59,357.43,377.37,508.94,760.56,303.54,315.06,367.92,394.4,323.58,337.29,501.05,374.67,710.09,445.6,768.03,605.62,486.09,451,421.71,431.27,431.47,422.96,426.38,512.26,554.32,455.46,430.54,414.44,550.79,485.37,513.82,509.67,517.04,577.79,971.46,852.46,520.78,395.23,457.75,880.91,928.47,726.29,605,597.62,491.08,627.95,595.75,600.22,508.53,819.12,705.31,794.62,523.06,564.91,405.2,565.95,485.68,591.91,645.91,581.01,666.06,589.63,617.25,551.21,812.06,738.33,478,606.97,843.32,955.89,870.01,1132.73,722.13,747.26,434.07,582.88,554.11,482.67,697.21,769.69,438.01,965.23,765.02,620.88,609.88,779.56,756.82,587.55,486.09,676.75,733.87,747.47,581.94,490.56,525.04,530.44,483.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.44,192.32,205.2,304.06,301.25,293.46,220.05,273.73,0,0,0,0,0,0,94.29,148.81,161.79,275.5,227.11,444.25,0,534,,,,,534,72,,52344134,,460,,
