$ met, >=6 hours missing data filled with DLS_2011_2015_met.csv,,,,,
44389.62,27.9,20.34,1.24,0.07,5.13,616.63
44389.67,27.11,20.29,1.47,0.01,6.1,616.42
44389.71,27.59,20.43,1.21,0.41,8.16,616.17
44389.75,22.64,20.13,1.09,0.34,6.82,616.44
44389.79,23.08,19.69,0.97,0.4,6.9,616.34
44389.83,24.12,20.18,1.05,0.13,7.69,616.81
44389.88,24.39,20.32,0.52,1.17,8.36,617.11
44389.92,23.54,20.13,0.21,1.45,6.66,617.21
44389.96,21.14,19.57,0.17,0.89,7.9,617.67
44390,21.27,19.39,0.41,0.11,9.17,617.56
44390.04,20.88,19.05,0.54,0.31,9.94,617.22
44390.08,20.75,18.68,0.5,0.24,9.88,616.83
44390.12,20.77,18.39,0.49,0.26,9.99,616.62
44390.17,19.44,17.87,0.53,0.33,8.94,616.3
44390.21,18.81,17.37,0.59,0.28,2.28,616.19
44390.25,21.36,19.38,0.71,0.2,2.5,616.09
44390.29,21.3,19.46,0.52,0.26,2.09,616.36
44390.33,21.43,19.87,0.65,0.27,1.59,616.68
44390.38,21.4,20.02,0.06,1.3,1.09,616.73
44390.42,26.17,20.88,0.4,0.09,0.95,617
44390.46,26.74,20.17,0.49,2.38,2.21,617.1
44390.5,26.95,20.13,0.87,2.61,1.62,617
44390.54,29.18,20.43,1.11,2.63,1.21,616.66
44390.58,29.21,20.86,1.39,2.79,0.57,616.19
44390.62,27.12,20.52,1.53,0.33,3.92,616.18
44390.67,27.45,20.57,0.75,1.22,8.72,616.22
44390.71,27.23,20.41,0.57,1.2,8.08,615.77
44390.75,23.92,19.77,1.15,0.47,8.02,615.3
44390.79,24.83,19.5,0.79,3,7.68,616.03
44390.83,24.74,19.36,0.55,0.22,6.19,616.19
44390.88,24.78,19.45,0.46,1.21,4.45,616.31
44390.92,24.55,19.54,0.54,2.93,2.58,616.79
44390.96,22.39,19.04,0.69,2.99,1.44,616.83
44391,22.19,19.07,0.36,0.25,0.81,617.2
44391.04,21.78,18.86,0.69,0.37,1.19,617.01
44391.08,21.62,18.72,0.94,0.34,1.59,616.56
44391.12,21.42,18.69,0.93,0.37,1.91,616.35
44391.17,20.02,17.99,1.01,0.47,1.25,616.11
44391.21,19.59,17.69,1.05,0.37,0.82,616.06
44391.25,19.58,17.63,0.74,0.39,0.44,615.71
44391.29,19.38,17.61,0.61,0.03,0.83,615.92
44391.33,21.14,18.51,0.6,2.05,2.5,616.39
44391.38,22.29,19.02,0.56,0.25,5.7,616.49
44391.42,25.55,19.62,0.92,2.37,9.53,616.54
44391.46,26.09,19.48,1.06,2.28,9.34,616.55
44391.5,26.46,19,1.26,2.26,9.51,616.22
44391.54,29.04,19,1.21,2.48,9.7,615.99
44391.58,28.22,19.37,0.97,2.6,9.44,615.58
44391.62,27.53,19.84,0.95,2.98,9.68,615.37
44391.67,27.11,20.67,1.41,0.08,9.92,615.32
44391.71,26.21,20.85,1.4,0.34,10,615.23
44391.75,25.26,20.02,0.75,2.35,10,616.51
44391.79,25.51,20.15,0.63,1.19,10,615.87
44391.83,25.99,20.61,0.9,1.11,10,615.77
44391.88,25.21,21.15,0.99,0.87,10,615.54
44391.92,25.29,20.97,1.28,0.52,10,615.65
44391.96,22.84,20.53,1.2,0.68,10,616
44392,23.5,20.3,1.21,0.75,10,616.27
44392.04,23.27,20.33,1.02,0.53,10,616.3
44392.08,23.15,20.41,0.88,0.27,10,616.01
44392.12,22.63,20.38,0.78,0.64,9.98,615.68
44392.17,21.99,20.01,0.86,0.58,10,615.49
44392.21,21.88,19.82,1.1,0.58,10,615.48
44392.25,21.24,18.58,0.73,0.16,10,615.88
44392.29,21.1,18.85,0.49,0.33,10,616.38
44392.33,21.28,19.59,0.53,0.43,10,616.48
44392.38,22.06,20.25,0.53,0.87,10,616.55
44392.42,24.2,20.01,0.63,2.46,10,616.55
44392.46,24.8,19.96,1.02,3.13,10,616.97
44392.5,25.19,19.9,1.24,0.35,10,617.37
44392.54,26.03,19.26,1.04,0.54,10,617.53
44392.58,25.9,19.42,0.91,2.55,10,617.12
44392.62,25.76,19.55,1.1,2.72,10,616.8
44392.67,25.14,20.07,1.12,2.82,10,616.52
44392.71,24.85,20.8,1.19,0.94,10,616.41
44392.75,22.62,20.26,1.1,0.39,10,616.76
44392.79,22.08,19.79,1.09,0.3,10,616.9
44392.83,21.38,19.91,0.82,0.24,10,618.02
44392.88,21.44,19.85,0.68,0.7,10,618.19
44392.92,21.34,19.72,0.64,0.78,10,618.71
44392.96,19.99,19.36,0.6,2.53,10,618.89
44393,20.21,19.43,0.57,2.21,10,619.11
44393.04,19.95,19.16,0.54,1.93,10,619.05
44393.08,20.11,19.08,0.53,1.6,10,618.9
44393.12,19.57,18.54,0.41,1.49,10,618.7
44393.17,19.23,18.63,0.43,2.59,10,618.48
44393.21,19.07,18.53,0.27,2.88,10,618.61
44393.25,19.67,18.9,0.15,1.89,10,619.36
44393.29,19.72,18.96,0.12,0.34,10,619.53
44393.33,19.77,18.88,0.34,0.07,10,619.79
44393.38,19.73,18.71,0.46,2.99,10,619.81
44393.42,21.06,19.01,0.56,0.72,10,620.21
44393.46,21.1,18.67,0.94,0.93,9.92,620.23
44393.5,21.1,19.6,1.23,0.7,10,620.18
44393.54,22.22,20.6,1.4,0.65,9.92,620.07
44393.58,21.57,20.62,1.37,0.61,9.99,619.72
44393.62,21.46,20.97,0.99,0.76,9.92,619.64
44393.67,21.2,20.83,1,1.2,10,619.34
44393.71,21.43,20.87,0.94,1.15,10,619.07
44393.75,19.67,19.12,0.86,1.22,9.95,618.66
44393.79,19.66,18.37,0.59,0.32,9.68,619.31
44393.83,19.54,18.46,0.91,0.65,9.98,619.53
44393.88,19.87,18.03,1.2,0.58,9.76,620.16
44393.92,19.59,18.29,0.8,1.82,10,620.6
44393.96,18.84,18.28,0.64,2.6,10,620.24
44394,19.02,18.09,0.39,0.87,10,620.29
44394.04,18.86,18.11,0.35,2.54,10,620.15
44394.08,18.89,18.21,0.46,0.3,10,619.71
44394.12,19.06,18.29,0.14,0.41,10,619.28
44394.17,18.71,18.23,0.13,0.93,10,619.04
44394.21,18.82,17.98,0.32,3.07,10,619.01
44394.25,18.94,18.21,0.44,2.65,10,619.18
44394.29,19.07,18.38,0.54,0.56,10,619.45
44394.33,18.89,18.4,0.57,0.39,10,619.36
44394.38,19.08,18.56,0.52,0.17,10,619.28
44394.42,21.11,19.11,0.25,0.96,10,619.64
44394.46,21,19.18,0.69,1.05,10,619.66
44394.5,20.92,19.31,1.16,1.22,10,619.76
44394.54,22.32,18.31,1.15,1.44,10,619.54
44394.58,21.74,18.45,0.81,1.41,10,619.28
44394.62,21.73,19.1,0.71,1.08,9.81,618.71
44394.67,23.36,20.11,0.98,0.91,4.6,618.3
44394.71,22.96,20.03,1.1,0.62,5.47,617.78
44394.75,21.5,19.62,1.51,1.2,8.99,617.96
44394.79,21.19,18.64,0.53,0.94,8.22,618.54
44394.83,21.3,18.13,0.77,1.16,7.07,618.92
44394.88,20.61,18.67,0.53,2.58,7.27,619.11
44394.92,20.42,17.98,1,2.95,8.93,619.74
44394.96,19.87,17.51,0.81,2.92,9.45,619.87
44395,19.68,17.3,1.17,2.45,9.56,619.67
44395.04,19.21,17.07,0.92,2.65,9.68,619.28
44395.08,18.58,16.85,0.83,2.39,9.57,618.84
44395.12,18.15,16.67,0.8,2.54,9.6,618.32
44395.17,17.15,16.06,0.88,2.64,9.51,618.12
44395.21,17.37,16.32,0.86,2.29,9.41,618.02
44395.25,18.76,17.25,1.38,1.28,7.25,618.71
44395.29,18.46,17.44,1.1,2.17,8.35,618.97
44395.33,18.52,17.5,0.79,2.18,7.05,619.43
44395.38,18.35,17.64,0.81,2.17,7.83,619.2
44395.42,20.33,18.56,0.87,1.48,7.18,619.09
44395.46,20.42,18.71,1.11,1.01,8.37,619.28
44395.5,21.01,18.82,1.2,0.94,7.62,619.34
44395.54,23.08,19.3,1.4,0.9,7.7,619.04
44395.58,23.7,19.33,1.55,0.9,8.76,618.47
44395.62,23.86,18.99,1.5,0.77,8.86,617.95
44395.67,21.12,17.33,1.96,0.95,9.17,617.24
44395.71,21.59,17.68,1.31,0.64,9.65,617.83
44395.75,20.42,19.35,1.38,1.03,9.6,618.91
44395.79,20.51,19.47,0.98,1.03,8.8,617.77
44395.83,20.9,18.7,0.73,1.25,6.96,618.35
44395.88,20.96,18.86,0.45,1.57,5.92,618.91
44395.92,20.4,18.73,0.44,0.18,6.5,619.55
44395.96,17.82,17.41,1.09,0.21,6.93,619.24
44396,17.7,17.25,1.23,0.16,5.87,619.15
44396.04,16.63,16.22,1.15,0.17,2.92,618.76
44396.08,16.54,16.02,0.98,0.24,1.26,618.43
44396.12,16.52,16.07,1.03,0.2,1.2,618.09
44396.17,15.93,15.5,1.21,0.19,7.99,618.01
44396.21,15.83,15.25,0.98,0.29,9.79,618.02
44396.25,15.74,14.94,1.36,0.11,9.89,618.34
44396.29,15.11,14.29,1.53,0.18,9.78,618.25
44396.33,15.74,14.95,1.42,0.19,9.79,618.4
44396.38,18.01,16.45,0.86,0.11,2.14,618.44
44396.42,23.27,16.81,0.4,0.58,0.38,618.96
44396.46,24,16.77,1.41,0.59,1.6,618.97
44396.5,23.74,16.79,1.69,0.65,3.95,618.99
44396.54,25.81,16.14,1.5,0.55,4.59,618.8
44396.58,24.9,15.93,1.37,0.55,6.2,618.32
44396.62,24.22,16.42,1.36,0.48,5.25,617.78
44396.67,25.04,17.65,1.54,0.28,7.14,617.47
44396.71,25.59,17.73,1.13,0.12,6.21,617.08
44396.75,23.01,17.9,0.89,1.09,7.18,617.33
44396.79,22.64,17.89,1.16,0.6,5.78,617.07
44396.83,23.02,17.38,1.13,0.88,5.29,617.82
44396.88,22.98,17.89,0.3,3.06,3.42,618.23
44396.92,21.83,17.96,0.37,0.19,3.67,618.66
44396.96,18.64,17.32,0.45,0.25,4.17,618.76
44397,18.71,17.34,0.79,0.12,2.2,618.8
44397.04,18.47,17.4,0.76,0.12,2.63,618.71
44397.08,18.46,17.46,0.86,3.12,2.2,618.47
44397.12,18.44,17.3,0.86,0.1,3.74,617.99
44397.17,17.38,16.67,0.48,0.05,4.85,617.95
44397.21,16.99,16.35,0.35,0.38,6.47,618.07
44397.25,17.79,16.62,0.63,2.98,9.3,618.71
44397.29,18.12,16.67,0.84,0.22,9.45,618.94
44397.33,18.73,16.82,0.92,0.1,9.6,618.81
44397.38,19.04,16.81,0.99,0.67,9.21,618.81
44397.42,23.6,17.76,0.61,1.18,8.13,618.76
44397.46,23.81,17.77,0.72,3.02,7.15,618.86
44397.5,24.04,18.16,1.41,0.35,6.95,618.8
44397.54,25.92,19.27,1.37,0.24,7.63,618.44
44397.58,25.61,20.02,1.38,0.32,8.64,617.81
44397.62,23.9,20.36,1.38,0.48,9.37,617.27
44397.67,22.61,20.3,1.76,0.5,9.37,616.79
44397.71,23.85,21.45,1.28,0.67,9.9,617
44397.75,21.18,17.82,1.95,0.56,6.42,616.59
44397.79,21.73,17.95,1.64,0.79,7.31,616.65
44397.83,21.48,17.81,1.02,2.66,9.59,618.43
44397.88,21.94,17.75,0.93,2.77,8.37,618.28
44397.92,21.47,18.03,0.89,0.14,7.19,618.48
44397.96,19.36,17.75,0.62,0.5,7.67,618.6
44398,19.36,17.85,0.48,0.28,6.77,618.78
44398.04,19.08,17.87,0.37,0.11,5.84,618.45
44398.08,19.08,17.81,0.51,3.08,4.99,618.2
44398.12,19.19,17.94,0.46,0.44,5.42,617.94
44398.17,18.37,17.59,0.91,0.27,5.77,617.69
44398.21,18.32,17.51,0.9,0.24,6.59,617.43
44398.25,18.03,16.7,0.34,0.77,6.42,617.14
44398.29,18.27,16.98,0.47,0.34,5.11,617.81
44398.33,18.85,17.7,0.3,0.14,4.76,617.95
44398.38,19.68,17.63,0.47,3.06,5.5,617.91
44398.42,23.17,17.94,0.74,2.8,6.29,618.33
44398.46,23.61,17.63,0.81,2.97,5.23,618.02
44398.5,23.39,18.53,0.91,0.09,3.81,617.87
44398.54,26.36,19.92,1.45,0.27,4.67,617.57
44398.58,25.58,20.53,1.54,0.34,5.84,617.22
44398.62,24.22,19.43,1.76,0.43,8.67,616.51
44398.67,23.68,20.28,0.83,0.94,9.84,617.19
44398.71,24.03,21.12,0.73,0.69,9.56,616.35
44398.75,22.25,18.35,1.41,0.49,9.46,615.06
44398.79,22.37,18.55,1.04,0.48,9.45,616.74
44398.83,22.25,18.8,0.42,0.05,9.94,617.39
44398.88,21.9,18.02,0.68,1.43,10,618.16
44398.92,21.2,18.12,0.48,1.05,9.98,618.51
44398.96,19.3,17.99,0.74,2.95,9.98,618.6
44399,19.65,18.15,0.9,0.1,9.98,618.49
44399.04,19.34,17.75,1.09,0.51,9.67,617.88
44399.08,18.91,17.58,0.9,0.45,10,617.5
44399.12,18.85,17.54,0.75,0.43,9.74,617.08
44399.17,17.11,16.5,0.45,0.24,9.88,616.84
44399.21,17.15,16.63,0.53,3.03,10,617.03
44399.25,18.41,17.34,0.93,1.93,10,617
44399.29,18.5,17.37,0.89,2.4,9.98,617.71
44399.33,19.05,18.13,0.7,0.18,9.92,617.67
44399.38,19.93,18.47,0.73,0.35,9.78,617.47
44399.42,23.97,18.45,0.09,0.02,9.76,617.68
44399.46,24.65,18.42,0.5,3.07,8.9,617.88
44399.5,24.51,19.05,0.76,2.89,9.27,617.56
44399.54,26.48,19.54,0.9,0.08,8.92,617.68
44399.58,25.75,20.37,1.45,0.06,9.34,617
44399.62,25.3,20.59,1.44,0.39,8.36,616.73
44399.67,24.6,20.27,1.72,0.52,6.63,616.3
44399.71,24.77,20.85,1.08,0.71,9.9,616.5
44399.75,20.93,18.02,0.43,2.34,9.98,616.17
44399.79,21.73,18.34,0.43,0.34,9.56,616.16
44399.83,22.02,19.04,0.6,2.59,9.12,617.05
44399.88,22.36,19.04,0.63,1.11,9.7,617.33
44399.92,21.41,19,0.04,1.44,8.36,617.96
44399.96,19.36,18.39,0.38,0.22,9.75,618.01
44400,19.74,18.47,0.54,0.29,9.92,618.15
44400.04,19.02,18,0.73,0.11,9.99,617.86
44400.08,19.27,18.03,0.76,0.21,10,617.67
44400.12,19.39,18.08,0.83,0.15,10,617.12
44400.17,18.41,17.49,0.61,0.32,9.99,617.15
44400.21,17.99,17.24,0.6,0.15,9.98,616.93
44400.25,18.27,17.52,0.93,0.27,9.96,617.11
44400.29,18.04,17.22,0.91,0.24,9.87,617.51
44400.33,18.87,18.23,0.91,0.22,9.87,617.45
44400.38,19.33,18.03,0.77,0.33,5.66,617.62
44400.42,22.99,18.52,0.84,1.35,6.13,617.81
44400.46,23.93,18.38,0.81,2.28,4.93,617.8
44400.5,24.08,18.79,1.03,2.94,5.9,617.74
44400.54,26.46,20.15,1.25,0.32,6.99,617.61
44400.58,25.3,21.19,1.26,0.3,8.07,617.17
44400.62,25,21.53,1.33,0.41,8.71,616.66
44400.67,23.6,21.89,1.83,0.56,8.7,616.37
44400.71,23.56,20.95,0.69,0.51,7.9,616.08
44400.75,22.49,19.41,0.95,1.05,6.51,616.03
44400.79,22.89,19.3,0.88,0.07,8.27,616.09
44400.83,22.72,19.73,1.16,0.87,9.56,616.65
44400.88,23.23,19.31,0.71,0.76,9.41,617.01
44400.92,22.17,19.32,0.79,1.38,9.89,617.34
44400.96,20.58,19.14,0.73,1.2,9.84,617.86
44401,20.52,19.19,0.88,1.1,9.98,618.11
44401.04,20.04,19.13,0.43,1.01,9.98,617.83
44401.08,20.44,19.31,0.29,0.45,10,617.57
44401.12,20.35,19.33,0.31,3.01,10,617.44
44401.17,19.59,18.78,0.45,1.28,10,617.28
44401.21,19.63,18.72,0.58,1,10,617.14
44401.25,19.33,18.41,0.62,0.6,10,616.72
44401.29,19.4,18.3,0.94,3.02,9.82,617.05
44401.33,19.49,18.17,0.86,0.31,9.18,617.45
44401.38,19.59,18.45,1.02,0.58,9.9,617.07
44401.42,22.22,19.69,0.09,2.05,9.84,617.2
44401.46,22.38,19.41,1.15,0.37,7.76,617.59
44401.5,22.81,18.89,1.53,0.63,8.52,617.99
44401.54,22.64,18.95,1.7,1.09,9.35,617.68
44401.58,22.3,19.42,1.27,0.84,10,617.75
44401.62,22.59,20.19,0.8,1.3,9.88,617.1
44401.67,22.57,21.11,1.2,0.39,8.96,616.84
44401.71,22.28,21.06,1.42,0.19,9.02,615.93
44401.75,20.17,19.92,1.27,0.86,9.3,618.19
44401.79,19.66,19.04,0.51,0.58,8.65,617.38
44401.83,19.46,17.96,0.03,2.19,8.73,617.29
44401.88,19.76,18.42,0.45,3.04,7.56,617.52
44401.92,19.73,18.51,0.52,1.49,8.1,618.36
44401.96,18.26,17.57,0.67,0.62,9.94,618.69
44402,18.51,17.86,0.9,3,9.85,618.71
44402.04,18.56,17.72,0.84,2.77,9.84,618.35
44402.08,18.19,17.63,0.33,2.13,9.87,618.24
44402.12,17.99,17.61,0.3,2.66,9.96,618.25
44402.17,17.24,17,0.37,0.03,10,618.06
44402.21,16.79,16.52,0.93,0.24,9.92,618.14
44402.25,17.42,17.03,1.17,0.25,9.25,617.8
44402.29,17.49,17.07,0.96,0.53,6.81,617.88
44402.33,17.73,17.36,0.72,0.47,7.42,617.98
44402.38,18.6,17.52,0.12,0.67,3.49,618.16
44402.42,22.74,17.63,1.01,0.49,3.74,618.52
44402.46,23.21,17.38,1.33,0.34,3.47,618.61
44402.5,23.43,16.98,1.34,0.15,3.43,618.4
44402.54,26.05,17.55,1.23,0.13,5.97,617.81
44402.58,25.82,18.33,1.33,0.2,3.13,617.28
44402.62,25.8,18.83,1.59,0.19,4.45,616.86
44402.67,26.79,19.82,1.6,0.12,5.91,616.33
44402.71,22.88,18.02,1.66,0.5,9.92,616.37
44402.75,22.45,20.8,0.34,2.3,7.23,615.15
44402.79,22.66,20.27,1.3,0.61,8.02,616.79
44402.83,21.79,19.32,0.47,0.1,9.08,617.16
44402.88,21.14,19,0.64,1.55,6.22,617.47
44402.92,21.38,19.08,0.52,0.69,4.55,618
44402.96,19.48,18.38,0.69,0.21,3.82,618.18
44403,19.56,18.47,0.71,0.14,3.38,617.82
44403.04,19.31,18.49,0.69,0.3,3.38,617.52
44403.08,18.93,18.15,0.54,0.18,4.6,617.14
44403.12,18.75,18.07,0.49,0.33,4.57,616.94
44403.17,17.62,17.19,0.53,0.2,4.69,616.66
44403.21,17.75,17.26,0.6,0.22,3.49,616.67
44403.25,17.6,16.95,0.62,0.26,9.79,616.18
44403.29,18.3,17.29,0.64,0.37,9.96,616.39
44403.33,19.02,18.24,0.72,0.28,7.25,616.49
44403.38,19.9,18.26,0.12,3.02,2.69,616.55
44403.42,24.38,18.39,0.9,0.24,4.02,616.77
44403.46,24,19,1.22,0.21,4.86,617.06
44403.5,24.02,20.06,1.5,0.18,4.95,616.72
44403.54,25.82,20.81,1.74,0.18,3.65,616.4
44403.58,25.08,20.83,1.82,0.18,6.58,615.7
44403.62,24.94,20.47,1.78,0.37,6.96,615.41
44403.67,22.79,18.35,1.51,0.7,6.22,615.15
44403.71,24.04,18.34,1.63,0.72,6.78,614.74
44403.75,20.97,18.56,1.27,0.95,7.29,614.96
44403.79,20.38,18.05,1.05,0.72,9.19,615.89
44403.83,21.12,17.77,0.91,1.4,9.92,616.41
44403.88,21.51,17.82,0.48,1.62,10,616.85
44403.92,20.6,17.92,0.69,1.81,10,617.34
44403.96,18.61,17.62,0.59,0.92,10,617.59
44404,18.69,17.46,0.39,1.24,10,617.64
44404.04,18.4,17.34,0.25,1.14,10,617.52
44404.08,18.15,17.14,0.57,1.45,10,617.12
44404.12,18.58,17.18,0.69,1.86,9.99,617.18
44404.17,18.21,17.21,0.49,2.19,9.91,617.04
44404.21,18.01,17.15,0.27,2.41,10,616.84
44404.25,19.41,18.52,0.52,2.14,10,617.23
44404.29,19.41,18.55,0.43,2.44,9.77,617.01
44404.33,19.29,17.95,0.33,2.04,9.2,617.11
44404.38,18.59,17.57,0.51,0.8,10,617.21
44404.42,20.74,18.31,0.71,0.57,9.72,617.45
44404.46,20.63,18.73,0.83,0.79,9.58,617.75
44404.5,20.32,18.51,1.14,0.71,9.03,617.51
44404.54,21.12,19.43,0.98,0.79,9.5,617.22
44404.58,20.25,18.04,1.14,0.9,8.8,617.05
44404.62,20.1,18.15,1.37,1.22,8.81,616.2
44404.67,20.94,18.47,1.35,0.79,8,616.36
44404.71,21.32,18.84,1.33,0.64,9.27,615.8
44404.75,21.55,18.86,0.83,0.62,9.66,615.67
44404.79,21.28,17.9,0.51,2.17,9.41,615.85
44404.83,21.46,18.04,0.36,0.86,9.43,616.09
44404.88,21.89,17.91,1,0.27,9.72,616.7
44404.92,21.37,18,0.28,0.25,10,617.19
44404.96,19.65,17.88,0.44,0.34,9.82,617.43
44405,19.72,18.06,0.25,0.48,9.92,617.81
44405.04,19.51,17.99,0.43,0.34,9.96,617.68
44405.08,19.65,18.09,0.55,0.43,10,617.43
44405.12,19.66,18.11,0.54,0.12,9.84,617.13
44405.17,19.04,18.08,0.58,0.35,10,616.97
44405.21,19,18.06,0.75,0.3,10,616.86
44405.25,19.28,18.06,0.74,0.13,10,616.7
44405.29,19.25,18.12,0.36,1,9.99,616.98
44405.33,19.06,18.26,0.57,0.2,10,617.39
44405.38,18.76,18.2,0.2,2.97,9.96,617.35
44405.42,21.6,17.99,0.24,1.16,9.7,617.68
44405.46,21.96,17.45,0.77,1.09,9.37,617.77
44405.5,22.54,16.74,0.78,0.9,8.74,617.65
44405.54,25.01,16.18,0.95,0.7,8.65,617.37
44405.58,25.34,16.21,0.83,0.66,7.75,616.79
44405.62,25.18,16.02,0.87,0.71,6.64,616.34
44405.67,25.75,15.7,0.97,0.78,3.68,615.82
44405.71,26.03,15.73,1.22,0.73,2.83,615.2
44405.75,24.04,16.83,1.19,0.66,4.52,615.92
44405.79,24.37,16.66,1.27,0.52,4.74,615.59
44405.83,24.75,15.92,1.2,0.42,4.13,616.1
44405.88,24.43,16.1,0.63,0.26,4.78,616.76
44405.92,23.68,16.39,0.55,1.69,3.06,617.16
44405.96,21.16,16.81,0.61,2.46,3.87,617.49
44406,20.86,16.81,0.64,2.88,2.83,617.78
44406.04,20.26,16.68,0.67,3.07,2.03,617.6
44406.08,19.92,16.77,0.75,3.11,3.38,617.61
44406.12,19.29,16.62,0.92,0.09,3.73,617.12
44406.17,17.61,16,1.08,0.17,3.35,617.02
44406.21,16.93,15.78,1.3,0.19,3.81,617
44406.25,17.7,16.01,1.61,0.26,4.64,617.37
44406.29,18.16,16.44,1.1,0.33,4.21,617.48
44406.33,19,16.81,1.29,0.25,5.4,617.57
44406.38,20.25,17.12,0.74,0.29,7.19,617.55
44406.42,24.91,16.05,0.2,0.64,0.25,617.78
44406.46,25.4,15.77,0.77,0.36,0.56,617.7
44406.5,25.74,15.98,0.91,0.19,0.86,617.58
44406.54,28.7,16.06,0.96,0.19,1.09,617.16
44406.58,28.54,15.71,1.17,0.35,1.63,616.75
44406.62,28.45,15.71,1.39,0.55,2.52,616.52
44406.67,29,15.41,1.44,0.61,2.79,616.1
44406.71,28.5,15.64,1.53,0.63,4.92,615.77
44406.75,24.91,16.95,0.93,0.48,9.48,616.12
44406.79,25,16.85,0.71,0.6,5.99,616.21
44406.83,25.35,16.79,0.73,0.31,7.02,616.71
44406.88,25.5,17.13,0.35,1.55,7.32,617
44406.92,24.44,17.79,0.42,2.59,8.47,617.62
44406.96,21.56,17.44,0.54,2.98,9.62,617.8
44407,21.28,17.41,0.52,0.25,8.75,617.87
44407.04,20.56,17.36,0.72,0.18,5.62,617.78
44407.08,20.7,17.37,0.84,0.2,6.14,617.55
44407.12,20.36,17.36,0.84,0.25,8.5,617.24
44407.17,19.79,17.23,0.81,0.31,8.91,617.09
44407.21,20.2,17.35,0.85,0.29,8.35,616.89
44407.25,19.61,16.83,1.18,0.38,9.27,617.33
44407.29,19.52,16.95,0.92,0.32,8.3,617.7
44407.33,20.22,17.52,1.12,0.4,7.06,617.66
44407.38,21.11,17.75,0.76,0.64,8.63,617.77
44407.42,25.26,17.04,0.46,0.97,9.87,617.57
44407.46,25.47,17.12,0.21,2.53,9.96,617.69
44407.5,25.62,17.23,0.6,0.15,9.9,617.63
44407.54,27.52,17.05,0.69,0.22,10,617.39
44407.58,27.58,16.89,0.73,0.48,10,617.15
44407.62,25.76,15.73,0.72,0.5,9.99,616.58
44407.67,25.11,16.95,1.13,0.73,9.99,616.45
44407.71,25.26,16.88,0.56,0.86,10,616.32
44407.75,24.19,17.04,0.31,1.94,10,616.47
44407.79,24.58,17,0.6,0.02,9.98,616.66
44407.83,24.94,16.42,1.1,0.02,10,616.89
44407.88,25.07,16.37,1.16,0.25,10,616.83
44407.92,24.62,16.5,1.23,0.06,9.98,617.34
44407.96,22.02,15.08,1.17,0.52,9.96,617.28
44408,20.43,14.52,0.93,0.41,9.98,617.49
44408.04,20.22,15.17,0.89,0.12,10,617.39
44408.08,19.73,15.47,0.81,0.17,10,617.45
44408.12,19.51,15.1,1.05,0.28,10,617.39
44408.17,18.46,14.72,0.82,0.61,10,617.31
44408.21,18.48,14.71,1.22,0.6,10,617.47
44408.25,17.18,15.4,1.11,0.35,10,618.13
44408.29,17.36,15.56,0.82,0.71,10,618.32
44408.33,17.08,15.26,0.96,1,10,618.69
44408.38,17.6,15.13,1,1.06,10,618.56
44408.42,20.18,15.59,1.07,1.27,10,618.54
44408.46,20.46,15.68,1.14,1.47,10,618.71
44408.5,20.03,16.1,1.23,1.78,10,618.51
44408.54,21.69,14.89,1.26,2.01,9.97,618.42
44408.58,22.49,13.76,1.27,2.13,9.97,618
44408.62,23.6,12.75,1.17,2.24,8.93,617.77
44408.67,24.94,12.23,1.02,2.13,6.81,617.4
44408.71,25.21,11.81,1.07,1.97,6.42,616.9
44408.75,21.65,14.97,1.02,1.73,4.82,617.38
44408.79,21.94,15.15,1.07,1.27,3.52,616.73
44408.83,22.34,14.38,1.53,0.64,1.21,617.08
44408.88,21.94,14.59,1.44,0.54,1.74,617.38
44408.92,20.55,14.87,1.52,0.4,3.34,617.87
44408.96,18.05,14.57,1.58,0.38,3.18,617.77
44409,17.71,14.53,1.56,0.35,0,617.56
44409.04,17.17,14.17,1.55,0.33,0,617.32
44409.08,16.96,14.07,1.53,0.35,0,617.06
44409.12,16.83,13.9,1.55,0.3,0.02,616.67
44409.17,15.99,13.31,1.54,0.32,0.04,616.6
44409.21,15.89,13.14,1.56,0.27,0,616.49
44409.25,16.02,12.81,1.89,0.25,0.06,617.07
44409.29,15.91,13.04,1.89,0.25,0,617.11
44409.33,17.91,14.68,1.58,0.3,0,617.11
44409.38,19.6,15.81,1.07,0.48,0,617.3
44409.42,26.21,13.45,0.68,0.88,0,617.48
44409.46,26.41,11.9,0.49,2.21,0,617.49
44409.5,26.25,11.79,0.67,2.82,0,617.12
44409.54,29.56,9.58,1.02,0.09,0,616.86
44409.58,29.51,9.68,1.36,0.21,0,616.51
44409.62,29.38,10.07,1.42,0.29,0,616.45
44409.67,30.45,8.85,1.38,0.38,0,615.97
44409.71,30.32,9.21,1.37,0.36,0,615.82
44409.75,26.81,12.04,1.31,0.31,0,615.86
44409.79,26.71,15.85,1.04,0.32,0,615.64
44409.83,27.97,9.65,0.63,0.6,0,616.1
44409.88,27.25,10.67,0.17,0.76,0,616.32
44409.92,24.92,11.64,0.57,0.12,0,616.83
44409.96,19.88,11.77,0.95,0.12,0,617.17
44410,19.14,11.94,0.99,0.16,0,617.4
44410.04,17.4,11.7,1.04,0.14,0,617.51
44410.08,16.9,11.54,1.19,0.16,0,617.22
44410.12,16.61,11.33,1.21,0.16,0,617.17
44410.17,15.05,10.55,1.19,0.18,0,617.07
