$ met, >=6 hours missing data filled with DLS_2011_2015_met.csv,,,,,
44358.29,12.92,12.4,0.41,1.71,10,566.89
44358.33,12.88,12.68,0.39,2.05,10,567.01
44358.38,12.88,12.71,0.93,2.19,9.94,567.29
44358.42,16.96,12.69,0.72,2.5,9.42,567.4
44358.46,17.54,12.31,0.81,2.57,9.36,567.34
44358.5,18,12.53,1.09,3.11,9.72,567.38
44358.54,19.59,12.42,1.31,2.88,9.8,567.24
44358.58,19.4,12.71,1.43,2.81,9.76,566.76
44358.62,19.22,12.69,1.57,2.95,9.68,566.49
44358.67,19,13.01,1.51,2.9,9.64,566.35
44358.71,18.68,13.19,1.46,2.98,10,565.92
44358.75,15.79,13.04,1.38,3.03,10,566.65
44358.79,15.69,13.12,1.32,0.12,9.98,566.52
44358.83,15.93,13.81,1.16,0.21,10,567.07
44358.88,16.18,13.88,1.02,0.25,10,567.39
44358.92,16.13,13.98,0.93,0.1,10,567.67
44358.96,14.76,13.97,0.87,2.95,10,567.69
44359,14.63,13.94,0.71,0.01,9.92,567.91
44359.04,14.45,14.02,0.69,3,10,567.89
44359.08,14.39,14.04,0.64,2.77,10,567.66
44359.12,14.41,14.13,0.77,2.41,10,567.12
44359.17,14.25,14.09,0.61,2.3,10,567.02
44359.21,14.39,14.17,0.36,2.16,10,567.02
44359.25,14.8,14.34,0.6,2.21,9.96,567.2
44359.29,14.51,14.08,0.61,2.34,9.94,567.43
44359.33,14.16,13.75,0.69,2.33,9.8,567.73
44359.38,13.76,13.38,0.59,2.12,9.76,567.61
44359.42,16.11,14.58,0.31,3.03,9.84,567.66
44359.46,16.23,14.11,0.55,2.85,9.3,567.47
44359.5,16.99,14.16,0.74,2.78,9.15,567.51
44359.54,19.11,14.35,0.82,2.2,8.96,567.25
44359.58,18.87,14.22,0.84,2.3,8.7,566.8
44359.62,18.78,14.32,0.95,2.45,9.48,566.2
44359.67,19.41,14.9,1.04,2.95,9.44,566.12
44359.71,19.24,15.17,1.12,3.14,9.74,565.6
44359.75,16.99,14.89,1.52,0.01,9.92,566.27
44359.79,17.06,15.03,1.28,2.93,9.98,565.81
44359.83,17.59,15.29,0.93,0.16,10,566.16
44359.88,17.56,15.38,0.62,2.81,9.92,566.7
44359.92,17.23,15.24,0.81,2.71,9.94,566.71
44359.96,15.44,14.72,0.85,2.31,9.94,567.01
44360,15.88,15.07,0.87,2.08,9.92,566.89
44360.04,15.8,14.93,0.94,1.74,9.84,566.64
44360.08,16.13,15.24,0.94,1.68,9.78,566.29
44360.12,16.13,15.14,1.15,1.68,9.4,565.95
44360.17,15.56,14.86,1.09,1.58,9.14,565.62
44360.21,15.45,14.81,1.05,1.34,9.06,565.28
44360.25,15.82,15.03,0.83,1.6,8.28,565.33
44360.29,16.21,15.12,0.62,1.65,8.24,565.65
44360.33,16.78,15.28,0.7,1.21,7.94,565.53
44360.38,17.15,15.3,0.53,0.99,8.7,565.46
44360.42,20.32,15.87,0.6,1.48,7.68,565.36
44360.46,20.33,15.96,0.67,1.71,7.76,565.33
44360.5,19.53,15.79,0.58,2.25,8.42,565.21
44360.54,21.68,16.55,0.69,2.22,6.96,564.95
44360.58,21.5,16.62,0.89,2.56,7.4,564.63
44360.62,21.43,16.53,0.87,2.61,7.02,564.19
44360.67,21.58,16.67,0.89,2.65,6.18,563.88
44360.71,21.11,16.47,1.08,2.83,7.08,563.46
44360.75,19.58,15.89,1.37,0.13,9.5,563.8
44360.79,19.54,16.1,1.21,3.06,9.72,563.33
44360.83,19.32,16.74,1.1,3.11,9.82,563.59
44360.88,19.19,16.47,1.13,0.04,9.66,563.67
44360.92,19.16,16.64,0.9,2.79,9.78,564.13
44360.96,17.5,15.92,1.13,2.51,9.88,564.27
44361,17.46,15.94,0.98,2.19,9.92,563.85
44361.04,17.29,15.77,0.92,1.81,10,563.73
44361.08,17.61,15.87,0.76,1.58,10,563.38
44361.12,17.82,16.01,0.69,1.29,10,562.81
44361.17,16.69,15.74,0.8,0.94,10,562.68
44361.21,16.76,15.69,0.79,1,9.98,562.54
44361.25,17.16,15.85,0.72,1.46,10,562.19
44361.29,17.63,16.16,0.49,2.02,10,562.31
44361.33,17.42,16.11,0.19,2.45,10,562.57
44361.38,17.59,15.9,0.2,2.76,9.98,562.62
44361.42,20.32,16.37,0.16,3.06,9.92,562.92
44361.46,20.76,16.24,0.26,2.78,9.98,562.76
44361.5,20.77,16.26,0.43,2.46,9.92,562.66
44361.54,22.94,17.34,0.81,2.92,9.98,562.61
44361.58,22.44,17.18,0.97,2.88,9.02,562.33
44361.62,21.91,17.09,1.13,2.96,7.78,561.89
44361.67,22.53,17.01,0.96,0.21,8.74,561.82
44361.71,22.27,17.04,1.36,0.21,9.94,562.09
44361.75,17.58,16.69,1.79,0.4,9.98,562.57
44361.79,17.99,16.81,1.44,0.28,10,562.24
44361.83,18.76,17.04,1.29,0.24,10,563.01
44361.88,19.25,17.29,1.26,0.72,10,563.34
44361.92,18.83,17.51,0.59,0.27,10,563.59
44361.96,17.3,16.96,0.45,2.77,10,563.6
44362,17.53,17.04,0.51,2.3,10,563.46
44362.04,17.48,16.9,0.54,2.23,10,563.24
44362.08,17.46,16.9,0.63,2.22,10,562.8
44362.12,17.65,16.82,0.55,2.03,10,562.36
44362.17,17.42,16.85,0.79,2.04,10,562.11
44362.21,17.48,16.88,0.79,2.05,10,562.25
44362.25,17.78,16.7,0.58,2.35,10,562.86
44362.29,17.58,16.57,0.7,1.93,9.98,562.85
44362.33,17.17,16.47,0.66,1.29,9.96,563.08
44362.38,16.94,16.33,0.49,3.13,9.8,562.84
44362.42,19.75,17.26,0.15,1.64,9.86,563.07
44362.46,19.63,17.18,0.54,2.53,8.78,563.03
44362.5,19.5,17.2,0.79,2.74,6.82,562.76
44362.54,22.97,17.85,1.03,2.61,7,562.74
44362.58,23.4,19.01,1.21,2.71,7.54,562.37
44362.62,22.75,18.71,1.32,2.55,8.3,562.22
44362.67,21.5,17.69,1.37,2.89,8.98,562.06
44362.71,21.76,17.51,1.6,3.08,9.72,561.71
44362.75,19.76,17.07,2.06,0.46,10,562.87
44362.79,19.44,17.06,0.51,0.67,10,562.72
44362.83,19.9,17.48,0.47,3.01,9.86,563
44362.88,19.8,17.74,0.82,3.02,9.94,563.16
44362.92,19.6,17.93,0.75,2.29,9.92,563.37
44362.96,17.39,16.85,0.83,2.93,9.94,563.65
44363,17.64,16.74,0.81,2.88,9.96,563.56
44363.04,17.65,16.8,0.73,2.64,9.98,563.71
44363.08,17.61,16.71,0.57,2.7,10,563.46
44363.12,17.66,16.6,0.84,2.13,10,563.2
44363.17,17.1,16.34,0.7,2.09,10,563.31
44363.21,17.07,16.25,0.57,2.19,9.96,563.24
44363.25,17.78,16.77,0.68,1.85,10,563.91
44363.29,17.86,16.75,0.36,1.37,10,564.16
44363.33,17.89,16.73,0.44,1.65,10,564.22
44363.38,17.75,16.82,0.47,0.35,10,564.34
44363.42,20.17,17.3,0.35,0.7,10,564.45
44363.46,21.06,16.93,0.48,2.07,10,564.62
44363.5,21.27,17.11,0.82,2.95,10,564.72
44363.54,23.35,18.26,1.04,0,9.98,564.64
44363.58,23.18,19.66,1.28,0.31,10,564.27
44363.62,21.06,18.74,1.61,0.21,10,563.84
44363.67,20.91,18.88,1.16,0.48,10,564.6
44363.71,19.98,17.83,1.49,0.35,10,563.92
44363.75,18.21,17.5,1.58,0.18,9.98,564.49
44363.79,18.75,17.46,1.14,0.34,10,564.05
44363.83,19.22,17.44,1.07,2.96,10,564.67
44363.88,19.76,17.67,0.86,2.56,10,565.02
44363.92,19.38,17.44,1.01,2.7,10,565.17
44363.96,17.39,16.66,0.9,2.58,10,565.37
44364,17.66,16.78,1.01,2.52,10,565.56
44364.04,17.66,16.67,0.97,2.74,10,565.52
44364.08,17.26,16.56,0.99,2.91,10,565.28
44364.12,17.25,16.59,0.27,1.64,10,565.14
44364.17,15.95,15.46,0.38,2.39,10,565
44364.21,15.87,15.25,0.69,2.75,10,564.93
44364.25,16.31,15.79,0.74,2.78,10,564.88
44364.29,16.09,15.62,1.05,2.46,10,565.86
44364.33,16.19,15.82,0.86,2.4,10,565.77
44364.38,15.89,15.72,0.77,2.64,10,565.66
44364.42,17.26,16.59,0.78,2.77,10,565.73
44364.46,17.15,16.65,0.63,0.09,10,565.76
44364.5,16.49,16.16,0.9,0.2,10,565.81
44364.54,18.82,17.25,1.02,0.5,10,565.79
44364.58,19.1,17.97,1.22,0.5,10,565.25
44364.62,18.31,17.02,1.29,0.46,10,565.16
44364.67,17.7,16.91,1.31,0.24,10,564.86
44364.71,18.17,17.22,1.25,0.28,10,565.04
44364.75,16.6,16.07,1.77,0.59,10,565.1
44364.79,15.74,14.96,1.43,0.29,9.92,565.36
44364.83,15.66,14.41,1.3,0.7,9.94,566.11
44364.88,15.96,14.7,1.19,0.72,10,566.65
44364.92,15.98,14.6,0.9,0.79,10,566.76
44364.96,13.98,13.08,0.77,0.45,10,566.97
44365,13.7,13.22,0.96,0.47,10,566.92
44365.04,13.78,12.99,0.9,0.43,10,566.8
44365.08,13.88,12.98,0.7,0.62,10,566.18
44365.12,13.71,12.88,0.52,0.6,10,565.84
44365.17,13.46,12.77,0.52,0.15,10,565.7
44365.21,13.55,12.97,0.57,0.36,10,565.39
44365.25,13.73,12.99,0.44,2.91,10,565.19
44365.29,13.68,13.01,0.77,3.04,10,565.52
44365.33,13.26,12.88,0.69,3.04,10,565.58
44365.38,13.1,12.83,0.92,0.41,10,565.64
44365.42,15.74,14.11,0.78,0.46,9.94,565.6
44365.46,15.73,14.05,1.01,0.5,9.94,565.79
44365.5,14.99,13.65,1.15,0.49,10,565.8
44365.54,17.45,14.27,1.45,0.45,10,565.55
44365.58,17.31,14.19,1.54,0.42,10,565.29
44365.62,16.87,14.01,1.44,0.41,10,565.17
44365.67,16.27,13.53,1.46,0.48,10,565.14
44365.71,16.39,13.79,1.61,0.55,9.47,564.75
44365.75,14.54,13.52,1.94,0.62,10,565
44365.79,14.85,13.25,1.49,0.77,10,565.29
44365.83,14.74,13.01,1.38,0.74,10,565.61
44365.88,14.84,13.31,1.47,0.6,10,565.91
44365.92,14.34,13.04,1.06,0.36,10,566.15
44365.96,12.79,11.66,0.94,0.43,10,566.48
44366,12.88,11.69,0.87,0.77,10,566.34
44366.04,12.72,11.73,0.62,0.3,10,566.05
44366.08,12.81,11.76,0.4,0.69,10,565.4
44366.12,12.88,11.77,0.12,2.67,10,565.26
44366.17,12.53,11.61,0.22,2.5,10,564.91
44366.21,12.71,11.66,0.22,2.47,10,564.8
44366.25,13.53,12.04,0.42,1.14,10,565.02
44366.29,13.35,11.74,0.94,0.89,10,565.38
44366.33,13.14,11.56,1.07,0.7,10,565.31
44366.38,12.33,11.65,1.25,0.67,10,565.5
44366.42,15.41,12.89,1.26,0.78,10,565.56
44366.46,15.01,12.92,1.38,0.75,10,565.56
44366.5,14.83,12.92,1.52,0.56,10,565.65
44366.54,17.02,13.88,1.46,0.38,10,565.44
44366.58,17.18,13.93,1.55,0.36,10,565.1
44366.62,17.78,14.03,1.63,0.41,10,564.83
44366.67,17.84,13.87,1.66,0.4,10,564.59
44366.71,17.78,13.93,1.75,0.35,10,564.36
44366.75,14.96,12.96,1.84,0.47,10,564.51
44366.79,15.11,12.8,1.39,0.65,10,564.61
44366.83,15.47,12.96,1.35,0.49,10,564.93
44366.88,15.6,13.5,1.36,0.55,10,565.13
44366.92,14.96,13.36,1.1,0.49,10,565.53
44366.96,13.17,12.63,0.88,0.55,10,565.7
44367,13.32,12.68,0.64,0.82,10,565.66
44367.04,13.02,12.34,0.55,1.5,10,565.32
44367.08,13.21,12.43,0.36,1.59,10,564.93
44367.12,13.44,12.38,0.4,1.66,10,564.72
44367.17,13.09,12.14,0.59,1.61,10,564.64
44367.21,13.17,12.18,0.68,1.54,10,564.54
44367.25,14.12,12.14,0.86,1.54,10,564.89
44367.29,13.57,11.92,0.85,1.41,10,565.15
44367.33,12.93,11.51,0.91,1.06,10,565.02
44367.38,12.53,11.34,1.06,0.67,10,565.22
44367.42,15.15,12.23,1.01,0.6,10,565.34
44367.46,14.87,12.23,0.91,0.56,10,565.48
44367.5,15.25,12.6,1.14,0.6,10,565.43
44367.54,17.79,13.5,1.37,0.63,10,565.41
44367.58,18.31,13.57,1.57,0.54,10,564.9
44367.62,18.01,13.47,1.58,0.49,10,564.79
44367.67,18.92,13.96,1.75,0.55,10,564.58
44367.71,18.55,13.83,1.7,0.49,10,564.6
44367.75,16.29,12.55,1.83,0.5,9.98,565.58
44367.79,16.1,12.25,1.45,0.5,10,565.4
44367.83,16.38,12.32,1.36,0.55,10,566.04
44367.88,16.14,12.54,1.24,0.55,10,565.93
44367.92,15.76,12.94,1.26,0.52,10,566.53
44367.96,14.13,12.72,1.14,0.42,10,566.89
44368,14.53,12.78,0.88,0.41,10,566.77
44368.04,14.2,12.63,0.83,0.52,10,566.68
44368.08,14.42,12.76,0.65,0.49,10,566.22
44368.12,14.43,12.7,0.17,2.21,10,566.12
44368.17,13.65,12.31,0.24,0.77,9.94,565.99
44368.21,13.72,12.23,0.3,2.1,10,565.86
44368.25,13.51,12.05,0.49,2.25,10,565.86
44368.29,13.41,12.14,0.23,1.78,10,566.35
44368.33,13.03,11.68,0.23,0.86,10,566.46
44368.38,13.02,10.9,0.95,0.69,10,566.74
44368.42,15.76,11.81,1.19,0.76,10,567.05
44368.46,15.73,11.61,1.4,0.84,10,567.14
44368.5,15.51,11.44,1.63,0.9,10,567.24
44368.54,16.94,11.63,1.73,0.96,10,567.08
44368.58,17.11,11.62,1.68,0.97,10,566.82
44368.62,16.9,11.89,1.87,0.85,10,566.58
44368.67,16.17,11.75,1.71,0.88,10,566.62
44368.71,16.39,12.11,1.73,1.04,10,566.49
44368.75,15.23,11.98,1.46,1.23,10,567.14
44368.79,15.19,11.94,1.06,1.04,9.7,567.14
44368.83,15.35,12.24,0.94,1.16,9.26,567.4
44368.88,15.44,12.92,0.89,1.46,8.6,567.59
44368.92,14.95,13.18,0.75,1.77,9.2,567.86
44368.96,13.47,12.23,0.56,2.13,9.46,568.17
44369,13.47,11.92,0.93,2.59,9.68,568.08
44369.04,13.14,11.67,0.79,2.84,10,568.05
44369.08,13.06,11.48,0.4,2.76,9.98,567.71
44369.12,13.3,11.35,0.54,2.76,10,567.35
44369.17,12.03,10.71,0.83,3.04,10,567.33
44369.21,11.78,10.42,0.7,0.15,9.94,567.28
44369.25,12.63,9.99,0.71,0.46,9.94,567.78
44369.29,12.86,9.75,0.66,0.64,10,567.74
44369.33,13.49,8.76,0.77,0.28,9.82,568.03
44369.38,13.93,6.57,0.61,2.73,9.18,567.93
44369.42,16.8,6.09,0.46,1.77,7.24,568.11
44369.46,17.13,6.34,0.88,0.97,6.45,568.24
44369.5,16.71,6.59,1.27,0.86,5.61,568.12
44369.54,18.75,7.33,1.37,0.8,6.45,567.97
44369.58,18.9,8.34,1.32,0.65,5.61,567.54
44369.62,18.93,9.3,1.25,0.45,5.7,567.31
44369.67,20.02,9.98,1.23,0.37,8.25,566.71
44369.71,19.73,10.48,1.36,0.13,9.86,566.38
44369.75,18.37,10.85,1.33,0.24,9.21,566.96
44369.79,17.88,10.86,1.27,2.96,6.51,566.89
44369.83,18.1,11.65,0.92,0.1,8.46,566.93
44369.88,18.07,12.4,0.85,0.34,10,567.2
44369.92,17.98,12.99,0.8,0.23,10,567.45
44369.96,16.09,12.69,0.97,0.25,10,567.66
44370,16.04,12.8,0.88,0.31,10,567.61
44370.04,15.45,12.72,0.45,2.51,10,567.51
44370.08,15.79,12.8,0.29,2.62,10,567.06
44370.12,15.7,12.53,0.15,2.73,10,566.79
44370.17,15.5,12.71,0.28,3.08,10,566.56
44370.21,15.44,12.7,0.39,0.44,10,566.76
44370.25,15.19,13.34,0.32,0.61,10,567.09
44370.29,15.04,13.03,0.37,0.97,10,567.15
44370.33,14.6,12.54,0.39,0.7,10,567.18
44370.38,14.3,12.06,0.82,0.43,10,567.3
44370.42,16.16,12.28,0.99,0.31,10,567.39
44370.46,15.76,11.7,0.98,0.15,10,567.37
44370.5,16.46,12.01,1,0.05,10,567.31
44370.54,18.1,13.12,1.27,3.11,10,567.24
44370.58,18.26,12.85,1.27,0.1,10,566.82
44370.62,18.01,13.21,1.38,0.17,10,566.54
44370.67,18.34,13.84,1.6,0.34,10,566.16
44370.71,18.64,14.14,1.77,0.38,10,565.8
44370.75,16.18,13.78,1.52,0.32,10,566.2
44370.79,16.05,13.5,1.49,0.27,10,566.51
44370.83,15.9,13.92,1.05,0.39,10,567.16
44370.88,16.11,14.24,0.94,0.26,10,567.02
44370.92,16.08,14.18,0.71,0.53,9.98,566.97
44370.96,14.73,13.92,0.74,0.6,9.86,567.42
44371,14.9,14.11,0.73,0.32,10,567.4
44371.04,14.8,14.16,0.65,3.04,10,567.06
44371.08,14.47,14.19,0.37,3.11,9.98,566.56
44371.12,14.27,13.9,0.45,0.12,10,566.36
44371.17,13.84,13.85,0.36,0.24,10,566.23
44371.21,13.8,13.72,0.54,0.67,10,566.08
44371.25,13.32,13.32,0.62,0.93,10,566.36
44371.29,13.38,13.38,0.65,0.69,10,566.19
44371.33,13.51,13.44,0.56,0.33,9.98,566.38
44371.38,13.94,13.59,0.73,0.65,10,566.35
44371.42,15.94,14.12,0.85,0.45,10,566.39
44371.46,16.24,14.16,1.04,0.23,10,566.25
44371.5,16.77,14.03,1.26,0.27,10,566.29
44371.54,17.92,14.66,1.45,0.22,10,565.84
44371.58,17.28,14.49,1.48,0.19,10,565.6
44371.62,16.64,14.36,1.54,0.27,10,565.22
44371.67,16.43,14.7,1.63,0.32,10,564.94
44371.71,16.46,14.95,1.57,0.42,9.98,564.65
44371.75,15.01,14.29,1.43,0.45,9.96,565.21
44371.79,15.12,14.5,1.22,0.45,10,565.22
44371.83,15.33,14.66,1.36,0.64,9.88,565.64
44371.88,15.74,14.97,1,0.55,9.78,565.87
44371.92,15.41,14.93,0.81,0.29,9.84,566.3
44371.96,14.4,14.1,0.9,0.31,10,566.55
44372,14.24,14.14,0.92,0.14,10,566.67
44372.04,14.11,14.05,0.8,0.15,10,566.42
44372.08,14.02,13.99,0.75,0.15,10,565.96
44372.12,14.05,13.98,0.71,0.11,10,565.59
44372.17,13.85,13.81,0.75,0.17,10,565.3
44372.21,13.91,13.82,0.83,0.18,10,565.22
44372.25,14.03,13.98,0.95,0.42,10,565.66
44372.29,14,14,1,0.17,10,565.76
44372.33,14.02,14.02,0.94,0.14,10,566.03
44372.38,13.74,13.73,1,0.56,10,565.9
44372.42,15.15,14.67,1.09,0.61,10,566.01
44372.46,14.63,14.56,1.15,0.7,9.98,565.89
44372.5,14.49,14.24,1.28,0.78,9.98,565.92
44372.54,15.72,14.63,1.17,0.81,9.98,565.69
44372.58,15.71,14.75,1.18,0.87,10,565.55
44372.62,15.56,14.77,1.03,0.75,10,565.28
44372.67,16.45,15.33,0.8,0.82,10,565.03
44372.71,16.47,15.23,0.97,0.78,10,564.91
44372.75,15.69,14.57,1.23,0.72,10,564.77
44372.79,15.99,14.73,1.2,0.76,10,564.93
44372.83,15.92,14.65,1.33,0.72,10,565.22
44372.88,16,14.99,0.89,0.44,10,565.41
44372.92,15.85,15.21,0.46,0.49,10,565.71
44372.96,14.77,14.74,0.17,1.84,10,566
44373,14.92,14.83,0.12,0.47,10,565.9
44373.04,14.79,14.71,0.32,1.55,10,565.61
44373.08,14.75,14.63,0.39,1.55,10,565.16
44373.12,14.86,14.65,0.39,1.58,10,564.91
44373.17,14.64,14.38,0.67,1.27,10,564.71
44373.21,14.7,14.42,0.94,1.28,10,564.34
44373.25,15.39,14.79,0.6,1.54,9.98,564.73
44373.29,15.57,14.78,0.65,0.8,9.98,564.67
44373.33,15.54,14.65,0.47,0.05,10,564.9
44373.38,14.89,14.74,0.09,2.11,9.96,565
44373.42,17.92,15.92,0.42,0.39,10,565.06
44373.46,17.87,15.98,0.69,0.17,10,565.14
44373.5,17.6,15.91,0.87,0.45,10,564.93
44373.54,20.04,16.57,0.97,0.13,10,564.74
44373.58,20.19,16.71,1.21,0.03,10,564.59
44373.62,19.6,16.68,1.25,3.12,9.96,564.5
44373.67,19.48,16.78,1.27,0.06,9.86,564.45
44373.71,19.14,16.51,1.37,0.01,9.82,564.05
44373.75,17.56,16.09,1.34,0.29,9.74,565
44373.79,17.66,16.08,1.13,0.34,9.28,564.12
44373.83,17.61,16.32,1.54,0.68,9.66,564.91
44373.88,17.6,16,1.01,0.49,9.98,565.44
44373.92,17.74,16.28,0.94,0.31,10,565.75
44373.96,15.98,15.45,0.7,0.37,10,566.23
44374,16.1,15.54,0.65,0.86,10,566.15
44374.04,16.03,15.06,0.37,0.36,10,565.99
44374.08,15.63,14.82,0.24,2.83,10,565.58
44374.12,15.87,15.04,0.41,2.7,10,565.6
44374.17,15.58,14.89,0.29,0.2,10,565.42
44374.21,15.48,14.93,0.4,0.59,10,565.34
44374.25,15.64,15.13,0.32,0.25,10,565.51
44374.29,15.53,14.94,0.27,1.73,10,565.63
44374.33,15.32,14.75,0.72,0.86,10,566.05
44374.38,14.61,14.56,0.68,0.8,10,566.17
44374.42,16.89,15.61,0.91,0.84,10,566.31
44374.46,17.23,15.62,0.89,0.97,10,566.25
44374.5,17.35,15.43,0.89,1.06,10,566.21
44374.54,19.07,16.06,1.14,0.83,10,566.16
44374.58,19.27,16.5,1.19,0.46,10,565.68
44374.62,18.79,16.94,1.34,0.37,10,565.46
44374.67,19.58,17.55,1.21,0.46,10,565.36
44374.71,18.91,17.01,1.28,0.51,10,564.9
44374.75,17.83,16.02,1.57,0.62,9.7,565.53
44374.79,17.96,15.82,1.22,0.77,10,565.03
44374.83,17.89,15.77,1.22,0.71,10,565.98
44374.88,18.15,15.73,0.58,0.6,9.82,566.23
44374.92,17.74,15.99,0.28,1.67,10,566.16
44374.96,15.9,15.53,0.12,2.33,10,566.26
44375,16.06,15.44,0.13,0.43,10,566.56
44375.04,16.04,15.2,0.18,0.39,10,566.61
44375.08,16.05,15.11,0.15,1.98,10,566.1
44375.12,15.78,15.09,0.37,0.67,10,565.88
44375.17,15.19,14.65,0.33,0.14,10,565.68
44375.21,15.23,14.58,0.57,0.15,10,565.72
44375.25,14.98,14.52,0.27,0.98,10,566.28
44375.29,15.28,14.77,0.18,0.07,10,566.27
44375.33,15.37,14.86,0.36,0.65,9.92,566.25
44375.38,15.89,15.27,0.82,1.07,9.92,566.46
44375.42,18.87,17.1,1.33,1.2,9.88,566.26
44375.46,19.92,18.09,1.82,1.02,10,566.39
44375.5,19.82,18.02,2.04,0.87,9.92,566.14
44375.54,21.07,18.83,2,0.71,9.9,566.06
44375.58,20.83,18.74,1.88,0.51,9.9,565.68
44375.62,20.41,18.33,1.76,0.47,7.82,565.57
44375.67,20.86,18.69,1.6,0.53,8.86,565.23
44375.71,20.64,17.79,1.37,0.54,8.94,564.68
44375.75,18.72,14.89,2.41,0.82,9.28,565.07
44375.79,17.6,14.6,1.66,0.59,9.24,565.52
44375.83,17.14,14.77,1.22,0.57,9.48,566.1
44375.88,16.68,15.16,1.03,0.67,9.86,566.18
44375.92,16.72,15.42,0.66,0.56,9.96,566.65
44375.96,15.76,15.27,0.39,1.57,9.98,566.84
44376,16.04,14.97,0.61,1.69,10,567.01
44376.04,15.7,14.47,0.63,2.47,10,566.77
44376.08,15.56,14.66,0.68,2.41,10,566.6
44376.12,15.47,14.81,0.8,2.31,10,566.35
44376.17,15.01,14.84,0.95,1.89,10,566.2
44376.21,15.27,15.03,0.83,1.77,10,565.99
44376.25,15.95,15.42,1.39,2.02,10,565.93
44376.29,15.66,15.22,1.35,2.05,10,566.12
44376.33,15.18,14.79,1.27,1.86,10,566.34
44376.38,14.6,14.46,1.21,1.55,9.96,566.61
44376.42,16.76,15.19,1.29,1.4,9.94,566.73
44376.46,17.25,15.1,1.34,1.46,10,566.84
44376.5,17.54,14.98,1.46,1.39,9.94,566.98
44376.54,18.75,15.1,1.83,1.28,9.86,566.78
44376.58,18.89,15.26,2.03,1.17,9.8,566.43
44376.62,18.58,14.74,2.13,1.02,9.82,566.02
44376.67,18.25,14.66,2.21,1.11,9.8,565.64
44376.71,18.93,14.67,2.02,1.08,9.7,565.09
44376.75,18.11,13.92,2.18,0.89,9.1,566.07
44376.79,18.03,13.68,1.18,0.84,9.94,565.71
44376.83,17.83,14.04,0.92,1.38,9.76,566.07
44376.88,17.47,14.45,0.34,1.6,9.94,566.45
44376.92,17.18,14.13,0.29,0.35,10,566.85
44376.96,16.36,14.04,0.89,1.72,10,566.86
44377,15.92,14.09,0.86,2.05,9.98,566.77
44377.04,15.67,13.92,0.72,2.19,10,566.5
44377.08,15.42,13.9,0.49,2.52,9.92,566.33
44377.12,15.63,14.05,0.46,2.51,9.94,566.11
44377.17,14.93,13.52,0.55,2.58,9.76,565.94
44377.21,14.92,13.58,0.6,2.5,9.92,565.64
44377.25,14.43,13.25,0.4,2.12,8.9,565.61
44377.29,14.74,13.34,0.48,2.9,9.32,565.99
44377.33,15.29,13.51,0.57,2.26,10,566.21
44377.38,16.36,12.92,0.8,1.7,9.78,566.38
44377.42,18.96,12.93,0.56,1.7,9.64,566.61
44377.46,19.3,12.96,0.79,2.02,9.82,566.76
44377.5,19.57,12.67,0.92,1.94,9.84,566.59
44377.54,20.81,13.37,0.73,2.12,9.98,566.35
44377.58,20.16,13.63,0.85,1.69,9.92,565.96
44377.62,18.73,13.85,1.05,1.49,9.96,565.74
44377.67,18.56,14.58,1.16,1.29,10,565.3
44377.71,17.93,15.19,1.19,1.31,10,564.86
44377.75,16.02,12.67,1.23,0.98,9.88,565.1
44377.79,16.28,13.05,0.94,1.13,10,565.22
44377.83,16.75,13.39,0.74,1.44,9.94,565.33
44377.88,16.57,13.97,0.59,1.34,8.12,565.33
44377.92,16.63,14.76,0.25,1.46,10,565.68
44377.96,15.43,14.22,0.16,3.03,9.74,565.66
44378,15.65,14.45,0.23,1.42,10,565.71
44378.04,15.33,14.55,0.51,1.69,10,565.58
44378.08,15.48,14.55,0.29,1.32,9.88,565.24
44378.12,15.4,14.65,0.15,0.9,10,564.83
44378.17,15.22,14.49,0.25,1.55,10,564.77
44378.21,15.34,14.54,0.45,1.74,10,564.8
44378.25,15.22,14.65,0.2,0.63,10,564.67
44378.29,14.91,14.46,0.2,3.12,10,564.87
44378.33,14.17,13.82,0.3,1.4,10,565.03
44378.38,13.61,13.07,0.51,1.11,10,565.2
44378.42,15.57,13.43,0.68,0.83,10,565.49
44378.46,15.31,13.03,0.78,0.67,10,565.23
44378.5,14.97,12.72,0.98,0.58,10,565.44
44378.54,15.35,12.48,1.16,0.58,10,565.18
44378.58,15.73,12.64,1.08,0.54,10,564.87
44378.62,15.96,12.94,0.97,0.58,10,564.47
44378.67,15.46,12.93,1.09,0.95,10,564.34
44378.71,16.08,13,1.27,1.16,10,564.04
44378.75,15.02,13.73,1.11,1.14,10,565.01
44378.79,15.08,13.88,0.85,0.88,9.78,564.03
44378.83,15.13,13.83,0.64,0.66,9.92,564.7
44378.88,15.12,14.1,0.2,0.42,10,565.06
44378.92,15.15,14.25,0.19,1.9,10,565.18
44378.96,14.39,13.89,0.33,1.1,10,565.36
44379,14.49,14.02,0.37,0.53,10,565.21
44379.04,14.4,14.01,0.22,0.35,10,564.83
44379.08,14.51,14.12,0.22,0.14,10,564.52
44379.12,14.7,14.14,0.06,2.59,10,564.34
44379.17,14.28,13.94,0.07,1.39,10,564.24
44379.21,14.35,14.05,0.16,1.2,9.98,564.02
44379.25,14.08,13.92,0.26,3.12,10,564.6
44379.29,14.22,13.98,0.46,2.25,10,564.68
44379.33,14.4,13.66,0.5,2.5,9.94,564.79
