$ met, >=6 hours missing data filled with DLS_2011_2015_met.csv,,,,,
2021,,,,,,
jday,tem,dew,windforce,windangle,cloud,pressure
44377.38,18.87,15.6,1.09,1.53,10,592.65
44377.42,21.67,15.07,1.36,1.34,9.47,592.74
44377.46,22.43,14.52,1.89,1.46,9.62,592.84
44377.5,22.57,14.51,1.98,1.35,10,592.67
44377.54,23.6,14.82,1.96,1.23,10,592.45
44377.58,23.22,15.2,2.02,1.24,9.9,592.08
44377.62,22.69,15.28,1.76,1.15,10,591.94
44377.67,22.77,16.15,1.77,1.11,10,591.53
44377.71,22.51,16.62,1.48,0.92,10,591.2
44377.75,18.66,15.33,1.65,0.9,10,591.57
44377.79,18.92,15.61,1.56,1.13,9.88,591.48
44377.83,19.44,15.74,0.9,0.89,8.66,591.58
44377.88,19.22,16.42,1.31,0.49,10,591.93
44377.92,19.01,16.95,0.95,0.73,9.85,592.09
44377.96,17.85,16.63,0.73,1.21,9.77,592.25
44378,17.95,16.89,0.44,1.04,10,592.16
44378.04,17.65,16.98,0.25,0.86,9.92,591.96
44378.08,17.68,17.1,0.41,1.28,9.92,591.74
44378.12,17.51,17.22,0.54,1.45,9.92,591.34
44378.17,17.15,16.87,0.57,1.42,10,591.23
44378.21,17.18,16.8,0.69,1.49,10,591.24
44378.25,17.05,16.57,0.43,0.84,10,591.31
44378.29,16.69,16.31,0.44,1.03,10,591.58
44378.33,16.18,16.17,0.42,1.98,10,591.59
44378.38,15.82,15.82,0.53,1.93,10,591.71
44378.42,17.78,15.67,0.65,1.66,10,591.87
44378.46,18.1,15.66,0.94,1,10,591.7
44378.5,17.74,15.46,1.35,1.1,10,591.9
44378.54,18.91,15.91,1.31,1.22,10,591.68
44378.58,18.63,15.9,1.32,1.33,10,591.43
44378.62,18.9,15.66,1.23,1.58,10,590.95
44378.67,17.73,15.22,1.25,1.39,10,590.61
44378.71,18.14,15.28,1.38,0.91,10,590.29
44378.75,17.21,15.36,1.27,0.69,10,591.6
44378.79,17.39,15.51,0.99,0.81,10,590.82
44378.83,17.48,15.83,0.54,0.99,9.98,591.49
44378.88,17.47,16.08,0.5,0.85,10,591.68
44378.92,17.51,16.12,0.55,0.64,10,591.8
44378.96,16.67,15.8,0.14,0.46,10,592.13
44379,16.69,15.93,0.15,1.74,10,591.94
44379.04,16.67,15.89,0.5,0.47,10,591.38
44379.08,16.75,16.04,0.51,2.67,10,591.11
44379.12,16.8,16.19,0.38,1.26,10,590.86
44379.17,16.36,15.98,0.59,0.82,10,590.89
44379.21,16.39,15.95,0.48,0.52,10,590.74
44379.25,16.5,15.45,0.4,1.26,10,591.36
44379.29,16.54,15.29,0.31,1.88,10,591.6
44379.33,16.54,14.71,0.21,2.92,10,591.62
44379.38,16.49,14.61,0.43,1.74,9.95,591.47
44379.42,19.09,15.23,0.5,1.52,9.59,591.39
44379.46,19.3,15.02,0.48,1.14,9.76,591.43
44379.5,19.29,14.82,0.15,3.02,10,591.26
44379.54,21.94,15.29,0.32,0.98,10,591.11
44379.58,21.74,15.39,1,0.82,10,590.82
44379.62,21.75,15.72,1.58,0.83,9.96,590.88
44379.67,20.61,15.96,1.89,0.88,9.53,590.96
44379.71,20.3,16.37,2.17,0.89,10,590.93
44379.75,18.26,16.32,2.24,0.8,10,591.59
44379.79,18.21,16.46,1.54,0.73,10,591.82
44379.83,18.18,16.58,1.4,0.84,10,592.49
44379.88,18.14,16.77,1.43,0.95,10,592.77
44379.92,17.81,16.76,1.29,1.03,10,593.26
44379.96,16.52,16.23,1.07,1,10,593.69
44380,16.65,16.45,0.98,1.19,10,593.8
44380.04,16.73,16.45,0.69,1.72,10,593.43
44380.08,16.76,16.49,0.43,2.47,10,592.96
44380.12,16.88,16.54,0.54,2.01,10,592.63
44380.17,16.54,16.1,0.69,1.29,10,592.58
44380.21,16.52,15.89,0.89,0.93,10,592.48
44380.25,16.72,15.89,0.6,0.96,10,592.73
44380.29,16.46,15.72,0.43,0.53,9.24,592.8
44380.33,16.02,15.32,0.47,0.73,9.37,593.12
44380.38,15.95,15.06,0.2,1.45,9.27,592.92
44380.42,19.41,16.11,0.31,3.12,9.41,593.11
44380.46,19.49,16.67,0.17,2.52,9.23,593.1
44380.5,19.11,16.4,0.66,2.89,8.95,592.97
44380.54,20.45,16.9,0.78,2.76,9.85,592.76
44380.58,20.6,16.69,0.51,2.9,10,592.28
44380.62,21.24,15.93,0.57,3,10,591.9
44380.67,22.57,15.45,0.84,3.14,10,591.62
44380.71,22.41,15.44,0.87,0.23,10,591.28
44380.75,20.85,14.7,1.19,0.53,9.5,591.7
44380.79,21.17,14.57,0.9,0.2,5.1,591.6
44380.83,21.26,15.91,1.27,0.6,8.7,592.32
44380.88,21.32,15.69,1.58,0.68,9.67,592.32
44380.92,21.13,16,1.5,0.72,10,592.79
44380.96,19.19,15.97,1.12,0.66,9.98,593.23
44381,18.84,16.06,0.84,0.73,10,593.18
44381.04,18.5,15.99,1.1,0.73,10,593.03
44381.08,18.59,15.87,1.11,0.75,10,592.69
44381.12,18.32,15.98,0.61,0.84,9.98,592.49
44381.17,17.75,15.72,0.95,0.82,10,592.27
44381.21,17.74,15.81,0.89,0.64,10,592.24
44381.25,17.37,16.11,0.94,0.5,10,592.4
44381.29,17.84,16.02,1.17,0.27,10,592.64
44381.33,17.63,15.58,1.18,0.38,10,592.98
44381.38,17.3,15.61,1.29,0.44,10,593.03
44381.42,19.2,16.14,1.21,0.42,10,593.11
44381.46,18.93,16.23,1.26,0.45,10,593.25
44381.5,19.45,16.24,1.23,0.42,10,593.18
44381.54,22.2,17.54,1.33,0.6,10,593.05
44381.58,22.11,17.82,1.43,0.72,9.17,592.59
44381.62,22.32,18.29,1.36,0.65,6.52,592.22
44381.67,23.22,18.86,1.55,0.83,9.09,591.81
44381.71,23.54,18.9,1.88,0.66,9.92,591.43
44381.75,20.95,17.47,2.19,0.62,9.58,592.41
44381.79,20.41,17.04,1.95,0.5,8.79,592.44
44381.83,20.33,16.84,1.16,0.72,10,592.68
44381.88,20.42,16.94,1.25,0.64,10,592.72
44381.92,19.89,17.18,1.25,0.52,10,593.16
44381.96,18.44,16.87,1.11,0.75,10,593.52
44382,18.39,17,1.16,0.64,10,593.69
44382.04,18.33,17.21,0.92,0.82,10,593.48
44382.08,18.36,17.47,0.82,0.7,10,592.98
44382.12,18.32,17.31,0.66,0.12,10,592.91
44382.17,17.66,17.09,0.62,0.34,10,592.61
44382.21,17.9,17.2,0.47,0.93,10,592.65
44382.25,17.41,16.62,0.55,1.42,10,592.5
44382.29,17.34,16.51,0.41,2.56,10,593.04
44382.33,17.18,16.57,0.24,2.5,10,593.16
44382.38,16.69,16.68,0.2,1.86,10,593.28
44382.42,17.55,17.4,0.22,1.67,10,593.49
44382.46,16.94,16.83,0.34,1.37,10,593.56
44382.5,17.33,16.39,1.17,1.1,10,593.44
44382.54,19.01,16.47,1.25,0.96,10,593.41
44382.58,19.47,16.63,1.32,1.08,10,592.99
44382.62,19.94,16.73,1.61,0.96,9.7,592.56
44382.67,20.97,17.53,2.14,0.85,8.79,591.65
44382.71,20.79,17.34,1.65,0.57,10,592.02
44382.75,18.05,16.59,1.79,0.62,9.9,592.47
44382.79,18.12,16.42,1.13,1.03,9.93,593.05
44382.83,18.45,16.35,1.24,0.61,9.92,593.02
44382.88,18.34,16.69,1,0.6,10,593.33
44382.92,18.17,16.87,0.95,0.42,10,593.53
44382.96,17.16,16.45,0.89,1.12,10,593.89
44383,17.35,16.78,1.02,1.41,10,594
44383.04,17.28,16.86,0.95,1.38,10,593.87
44383.08,17.16,16.85,0.79,1.29,10,593.5
44383.12,17.18,16.8,0.8,1.07,10,592.92
44383.17,16.85,16.77,0.74,0.89,10,592.82
44383.21,16.78,16.65,0.82,0.78,10,592.86
44383.25,16.59,16.36,0.87,1.39,10,592.62
44383.29,16.69,16.36,0.95,0.93,9.98,593.26
44383.33,16.67,16.2,1.01,0.89,9.98,593.19
44383.38,16.52,16.22,0.98,0.98,9.77,593.27
44383.42,17.87,16.67,1.04,0.81,9.88,593.6
44383.46,17.44,16.3,1.21,0.79,9.95,593.53
44383.5,17.2,15.88,1.26,0.77,9.98,593.56
44383.54,19.26,16.79,1.47,0.71,9.98,593.34
44383.58,19.17,16.51,1.32,0.56,9.8,592.95
44383.62,18.93,16.17,1.42,0.65,10,592.74
44383.67,18.48,16.22,1.37,0.7,9.92,592.16
44383.71,18.35,16.41,1.06,1.12,9.99,592.25
44383.75,17.95,16.77,1.28,1.08,10,592.53
44383.79,18.02,16.84,0.71,0.56,10,593.12
44383.83,18.29,16.96,0.62,0.59,10,593.86
44383.88,18.64,17.18,0.68,0.87,10,594.14
44383.92,18.6,17.44,0.49,0.78,10,594.55
44383.96,17.45,17.21,0.5,0.18,10,595.08
44384,17.43,17.17,0.55,2.86,10,595.02
44384.04,17.31,17.1,0.21,2.31,10,594.77
44384.08,17.21,17.04,0.13,2.83,10,594.51
44384.12,17.26,16.98,0.08,1.14,10,594.54
44384.17,16.77,16.64,0.26,0.92,10,594.1
44384.21,16.77,16.53,0.56,1.14,10,594.15
44384.25,17.88,17.25,0.53,0.52,9.98,594.46
44384.29,17.85,17.23,0.6,1.14,10,594.74
44384.33,18.02,17.04,0.98,0.97,9.61,594.81
44384.38,18.1,16.97,1.22,0.62,9.95,594.84
44384.42,21.99,17.14,1.15,0.28,9.4,595.04
44384.46,22.29,17.27,0.41,2.73,9.63,595.13
44384.5,22.23,17.49,0.74,0.09,9.76,595.02
44384.54,25.33,18.69,0.95,0.09,9.84,594.97
44384.58,25.26,19.11,0.92,0.24,9.71,594.4
44384.62,23.89,19.12,1,0.22,9.28,594.1
44384.67,24.1,19.74,1.01,0.46,9.56,593.81
44384.71,21.66,18.19,1.09,0.83,10,593.5
44384.75,20.04,17.98,1.56,0.11,9.49,593.6
44384.79,20.27,17.83,0.74,0.52,9.54,594.1
44384.83,20.2,18.15,1,0.66,10,594.68
44384.88,20.2,17.78,0.48,0.61,10,594.77
44384.92,20,17.79,0.56,1.05,10,595.11
44384.96,17.72,17.03,0.51,1.28,10,595.66
44385,17.86,17.07,0.28,2.84,10,595.71
44385.04,17.73,17.16,0.65,1.42,9.98,595.35
44385.08,17.8,17.19,1.1,0.91,10,595
44385.12,17.71,17.01,1.24,0.95,9.92,594.58
44385.17,17.01,16.47,1.2,0.92,9.98,594.14
44385.21,16.75,16.14,1.14,1.25,9.8,594.24
44385.25,16.97,16.48,0.63,2.26,9.94,595.12
44385.29,16.54,16.33,0.59,2.21,9.96,594.92
44385.33,17.52,16.97,0.41,3.11,9.71,595.17
44385.38,18.28,17.02,0.89,0.03,9.33,595.48
44385.42,21.67,18.19,0.94,2.84,9.67,595.68
44385.46,22.09,18.7,0.93,2.39,9.57,595.53
44385.5,22.9,19.51,0.73,2.45,9.89,595.48
44385.54,25.17,20.04,0.58,3.06,10,595.22
44385.58,24.32,19.65,0.74,0.12,9.96,594.76
44385.62,23.28,19.21,0.63,0.21,9.99,594.23
44385.67,23.05,18.82,1.29,0.34,9.97,593.96
44385.71,21.96,18.1,0.44,0.83,10,594.33
44385.75,19.39,18.39,1.01,0.72,10,594.18
44385.79,19.83,18.2,1.12,0.69,10,594.18
44385.83,20.39,18.47,0.86,0.8,10,594.31
44385.88,20.69,18.47,1.15,0.77,10,594.47
44385.92,20.06,18.37,1.15,0.66,10,594.76
44385.96,18.7,17.88,0.87,0.53,9.92,595.06
44386,18.98,18.16,1.08,0.27,10,594.98
44386.04,18.77,17.88,0.84,2.82,10,594.84
44386.08,18.95,17.96,0.42,1.44,10,594.57
44386.12,18.4,17.43,0.86,1.18,10,594.15
44386.17,18.06,17.42,0.67,1.1,10,593.89
44386.21,17.74,16.97,1.39,1.4,10,593.84
44386.25,18.3,17.4,1,1.4,9.98,594.26
44386.29,19,17.53,1.2,1.36,9.94,594.34
44386.33,19.46,17.48,1.38,1.29,9.87,594.58
44386.38,19.8,17.04,2.09,1.03,10,594.44
44386.42,22.4,17.45,2.17,0.91,10,594.74
44386.46,22.7,17.78,1.96,0.82,10,594.54
44386.5,23.36,18.32,1.77,0.83,10,594.43
44386.54,25.43,18.62,1.82,0.85,10,594.21
44386.58,25.55,18.59,1.71,0.9,10,593.73
44386.62,25.72,18.24,1.77,1.1,9.92,593.31
44386.67,25.38,18.3,1.65,1.27,10,592.95
44386.71,24.62,17.84,1.69,1.29,9.9,592.73
44386.75,22.56,16.08,0.07,0.04,9.92,592.44
44386.79,22.64,16.74,1.02,1.77,10,593.04
44386.83,22.6,16.78,1.2,1.62,9.83,593.27
44386.88,22.68,15.95,1.28,1.71,9.67,593.26
44386.92,21.83,15.92,1.6,1.36,9.73,593.28
44386.96,20.24,15.88,1.5,1.33,9.75,593.55
44387,19.93,16.25,1.75,1.39,9.83,593.5
44387.04,19.37,15.88,2.07,1.31,9.7,593.35
44387.08,18.77,15.56,2.14,1.15,9.6,592.76
44387.12,18.51,15.68,2.28,1.23,9.91,592.49
44387.17,17.98,15.16,2.37,1.13,10,592.09
44387.21,17.75,15.11,2.09,1.08,10,592.05
44387.25,18.91,16.01,2.1,1.18,10,592.16
44387.29,19.33,16.13,1.52,1.05,10,592.19
44387.33,19.45,16.29,2.05,0.97,10,592.2
44387.38,19.38,16.29,2.47,0.85,10,592.18
44387.42,21.97,16.29,2.84,0.75,10,592.4
44387.46,21.92,15.8,2.6,0.78,10,592.47
44387.5,22.3,15.64,2.71,0.75,10,592.7
44387.54,25.03,15.65,2.73,0.73,10,592.43
44387.58,25.49,15.73,3.08,0.69,9.71,591.9
44387.62,25.81,15.55,3.06,0.76,9.64,591.46
44387.67,25.01,15.14,2.83,0.87,9.94,591.19
44387.71,25.09,15.39,2.71,0.96,9.72,591.01
44387.75,24.09,15.53,2.04,1.11,9.52,591.25
44387.79,24.24,15.99,1.47,1.12,9.66,591.76
44387.83,23.4,15.96,1.59,1.03,9.18,592.1
44387.88,23.45,15.52,0.91,1.04,8.84,592.41
44387.92,23.16,15.51,1.12,1.08,8.62,593.09
44387.96,21.21,15.29,1.37,1.16,9.92,593.21
44388,21.12,15.06,1.34,0.99,10,593
44388.04,20.42,15.35,1.53,0.94,9.98,593.06
44388.08,20.26,15.34,1.54,0.94,9.9,592.74
44388.12,20.3,15.24,1.58,1.09,9.71,592.51
44388.17,19.89,15.19,1.55,1.09,10,592.39
44388.21,19.82,15.27,1.55,1.11,10,592.31
44388.25,20.11,16,1.6,1.18,9.98,592.28
44388.29,20.23,16.49,1.64,1.2,9.98,592.59
44388.33,20.36,15.89,1.42,1.08,10,592.68
44388.38,20.75,15.76,1.45,0.96,9.98,592.89
44388.42,22.65,15.86,1.84,0.82,10,593.26
44388.46,23.09,16.03,1.86,0.78,9.98,593.16
44388.5,23.5,15.89,2.37,0.64,10,593.23
44388.54,25.27,15.49,2.02,0.71,9.84,592.95
44388.58,24.87,15.37,1.54,0.8,10,593
44388.62,24.55,15.42,1.24,0.92,10,592.67
44388.67,25.7,15.47,1.46,0.75,10,592.56
44388.71,25.76,15.35,1.26,0.95,9.98,591.96
44388.75,23.79,15.45,0.73,2.77,9.89,592.32
44388.79,24.01,14.7,0.36,0.77,9.42,592.63
44388.83,24.61,14,0.79,1.38,9.78,592.76
44388.88,24.45,14.4,0.49,1.57,9.73,592.84
44388.92,23.53,14.85,0.59,0.85,9.73,593.14
44388.96,20.85,14.83,0.15,1.93,9.85,593.24
44389,20.71,14.83,0.68,1.26,10,593.29
44389.04,20.23,14.7,1.01,1.18,9.9,593.16
44389.08,20.32,14.63,1.08,1.13,9.9,593.02
44389.12,20.17,14.65,1.25,1.06,10,592.78
44389.17,19.63,14.59,1.31,0.82,9.32,592.64
44389.21,19.5,14.83,1.43,0.8,9.62,592.34
44389.25,19.82,15.77,1.73,0.93,8.39,592.71
44389.29,19.65,16.58,1.74,0.9,7.22,592.81
44389.33,20.04,15.98,1.31,0.68,8.12,592.9
44389.38,20.17,15.97,1.4,0.56,9,592.9
44389.42,24.37,16.61,1.95,0.46,7.02,592.99
44389.46,23.66,16.74,1.97,0.27,6.2,593.13
44389.5,23.85,16.92,1.74,0.21,7.46,592.97
44389.54,25.97,16.71,1.41,0.26,4.81,592.81
44389.58,26.45,16.69,1.23,0.36,4.88,592.44
44389.62,26.97,16.73,1.04,0.6,4.83,592.19
44389.67,27.26,17.08,0.82,1.17,7.16,591.98
44389.71,27.57,17.22,0.81,2.94,8.3,591.62
44389.75,23.85,17.87,0.52,0.58,7.31,591.81
44389.79,22.66,17.06,0.64,0.62,7.86,591.72
44389.83,22.63,17.86,0.84,0.07,8.83,592.22
44389.88,23.25,17.2,0.87,1.03,8.64,592.33
44389.92,22.58,17.33,0.83,3.11,8.44,592.68
44389.96,20.03,17.06,0.43,1.9,8.46,593.04
44390,20.17,17.06,0.47,1.64,9.08,592.95
44390.04,19.79,16.91,0.85,1.26,9.71,592.68
44390.08,19.98,16.81,0.95,1.12,9.81,592.28
44390.12,19.77,16.64,0.98,1.1,10,592.07
44390.17,18.84,16.5,1.16,1.04,8.91,591.81
44390.21,18.99,16.28,1.35,0.88,3.39,591.72
44390.25,20.24,17.41,1.38,1,5.62,591.61
44390.29,19.06,17.32,1.49,1.07,0.64,591.88
44390.33,20.23,17.54,1.21,1,0.22,592.21
44390.38,21,17.34,1.5,0.79,0.31,592.27
44390.42,25.63,17.37,1.67,0.64,0.76,592.5
44390.46,25.6,17.32,1.49,0.5,1.88,592.65
44390.5,25.79,17.46,1.35,0.56,3.25,592.64
44390.54,27.91,17.7,1.36,0.7,4.05,592.34
44390.58,27.89,17.79,1.24,0.91,4.94,591.9
44390.62,27.53,17.88,1.05,1.4,5.36,591.75
44390.67,27.27,18.05,0.47,2.01,7.1,591.21
44390.71,27.54,17.8,1.28,1.06,8.58,591.09
44390.75,22.92,17.15,0.72,3.14,9.11,590.7
44390.79,23.64,17.04,0.89,2.92,9.29,591.55
44390.83,23.41,17.56,0.62,0.44,9.09,591.6
44390.88,23.27,17.26,0.78,0.57,8.81,591.72
44390.92,23.35,17.32,0.35,2.74,6.43,592.17
44390.96,21.13,16.88,0.36,0.13,0.18,592.11
44391,21.04,16.98,0.45,0.2,0.04,592.55
44391.04,20.5,16.9,0.33,2.88,0.61,592.44
44391.08,20.33,16.8,0.45,1.42,1.19,592.08
44391.12,20,16.76,0.91,1.36,1.55,591.87
44391.17,18.82,16.31,1.11,1.43,2.43,591.72
44391.21,18.39,16.08,1.29,1.38,1.83,591.67
44391.25,18.86,16.61,1.5,1.56,1.32,591.41
44391.29,18.09,16.18,1.35,1.4,0.48,591.44
44391.33,19.65,16.37,0.94,1.3,0.29,591.66
44391.38,20.88,16.33,0.82,1.29,0.7,591.96
44391.42,24.46,16.48,1.38,1.15,3.71,592.1
44391.46,24.86,16.39,1.45,0.91,8.22,592.2
44391.5,25.02,16.25,1.78,1.01,9.03,592.05
44391.54,27.67,15.74,2,1.03,9.6,591.74
44391.58,27.55,15.57,2.05,0.95,9.52,591.29
44391.62,27.65,15.5,1.91,0.9,9.3,591.05
44391.67,28.48,16.02,1.69,0.98,9.5,591
44391.71,28.05,15.97,0.93,1.15,9.84,590.72
44391.75,24.41,17.04,1.71,0.34,10,591.94
44391.79,24.73,17.12,0.45,2.45,10,591.6
44391.83,25.57,16.87,0.46,2.11,10,591.47
44391.88,25.42,17.39,0.73,1.02,10,591.22
44391.92,25,17.97,1.2,0.8,10,591.42
44391.96,22.5,17.76,1.33,1.15,10,591.81
44392,22.14,17.97,1.62,1.05,10,592.12
44392.04,22.54,17.77,1.79,1.09,10,592.16
44392.08,22.26,17.87,1.78,1.01,10,591.76
44392.12,22.01,17.79,1.74,1.03,10,591.51
44392.17,20.43,17.49,1.73,1.17,10,591.33
44392.21,20.64,17.26,1.89,1.05,10,591.34
44392.25,19.8,16.95,1.75,0.97,10,591.58
44392.29,19.78,17.22,1.49,1.22,10,591.98
44392.33,20.61,17.51,1.44,1.12,10,592.16
44392.38,20.9,17.84,1.35,0.97,10,592.2
44392.42,23.33,17.59,1.71,1.1,10,592.25
44392.46,23.8,16.61,2.07,1.01,10,592.49
44392.5,24.32,16.4,1.67,0.9,10,592.68
44392.54,25.59,15.91,1.26,0.84,10,592.62
44392.58,25.79,15.52,0.86,1.06,10,592.62
44392.62,25.88,15.28,1.47,1.09,10,592.26
44392.67,26.19,15.1,1.58,1.23,10,592
44392.71,26.36,15.08,0.98,1.78,10,591.44
44392.75,24.48,16.2,0.46,1.32,10,591.86
44392.79,23.59,16.05,1.27,0.27,10,592.1
44392.83,23.24,16.65,1.14,0.21,10,593.08
44392.88,23.08,16.64,1.39,0.6,10,593.05
44392.92,22.53,17.48,1.39,0.61,10,593.57
44392.96,20.86,17.03,1.46,0.52,10,593.94
44393,20.73,17.51,1.28,0.38,10,594.13
44393.04,20.32,17.43,0.98,0.04,10,594.08
44393.08,20.16,17.17,0.55,3.04,10,593.93
44393.12,19.84,17.03,0.5,1.94,10,593.88
44393.17,19.43,17.14,0.87,1.59,10,593.63
44393.21,19.17,16.78,1.1,1.27,10,593.78
44393.25,19.14,17.4,0.63,1.74,10,594.47
44393.29,19.49,17.24,0.52,1.44,10,594.6
44393.33,19.46,16.97,0.69,1.02,10,594.9
44393.38,19.55,16.82,0.8,0.76,10,594.87
44393.42,21.18,16.94,1.13,0.42,10,595.16
44393.46,21.15,16.75,0.71,0.29,9.98,595.14
44393.5,21.11,16.63,0.23,0.11,9.98,595.04
44393.54,22.49,16.97,0.36,1.29,9.9,594.78
44393.58,22.67,17.33,0.94,0.8,10,594.46
44393.62,21.67,17.51,1.38,0.72,9.92,594.31
44393.67,21.14,17.81,1.37,1.26,10,594.18
44393.71,20.31,17.64,1.46,0.89,10,593.76
44393.75,19.15,17.04,1.3,1.09,9.89,593.44
44393.79,18.63,16.99,1.04,0.98,10,594.32
44393.83,18.75,16.81,0.87,0.43,9.9,594.46
44393.88,19.01,16.88,1.01,0.54,10,595
44393.92,18.76,16.53,0.8,1.07,10,595.42
44393.96,17.96,16.64,0.58,0.65,10,595.23
44394,18.31,16.88,0.54,0.27,10,595.23
44394.04,18.18,17.04,0.45,1.14,10,595.01
44394.08,18.19,17.25,0.54,1.57,10,594.7
44394.12,18.05,17.29,0.09,1.39,10,594.23
44394.17,17.61,16.96,0.2,1.89,10,594.04
44394.21,17.57,16.82,0.19,0.93,10,593.99
44394.25,17.57,16.56,0.76,1.6,10,594.02
44394.29,17.55,16.56,0.72,1.33,9.98,594.42
44394.33,17.17,16.44,0.35,2.76,10,594.42
44394.38,17.19,16.61,0.68,0.13,9.96,594.31
44394.42,19.1,17.07,0.54,3,10,594.69
44394.46,19.04,16.92,0.66,2.97,10,594.56
44394.5,19.27,16.66,0.83,2.69,10,594.39
44394.54,20.26,17.2,1.12,2,10,594.16
44394.58,20.06,17.01,1.22,1.74,10,594
44394.62,20.2,16.96,1.3,1.56,9.98,593.51
44394.67,21.41,16.8,1.27,1.42,9.36,593.16
44394.71,21.63,16.32,1.23,1.36,5.46,592.85
44394.75,19.82,17.25,1.65,1.18,7.85,592.51
44394.79,19.19,16.94,1.38,1.28,8.4,593.51
44394.83,18.55,16.87,1.59,0.95,6.88,593.66
44394.88,18.47,16.95,1.39,1.13,7.71,594.01
44394.92,18.14,16.58,1.38,1.78,8.57,594.55
44394.96,17.49,16.19,1.47,1.55,8.19,594.64
44395,17.31,16.05,1.57,1.47,8.36,594.32
44395.04,17.12,16.03,1.32,1.38,9.41,594.05
44395.08,17.02,16.11,1.27,1.27,9.86,593.61
44395.12,16.81,16.29,1.23,1.43,9.92,593.08
44395.17,16.24,16.04,1.03,1.75,9.84,592.88
44395.21,16.34,16.01,0.95,1.37,9.96,592.82
44395.25,17.37,16.87,1.32,1.07,9.73,593.32
44395.29,17.37,16.78,1.33,0.82,9.81,593.54
44395.33,16.96,16.62,1.67,1.2,9.98,593.96
44395.38,16.88,16.69,1.73,1.24,9.44,593.8
44395.42,19.02,17.44,1.44,1.06,5.91,593.82
44395.46,19.43,17.71,1.37,1.08,9.67,593.99
44395.5,19.81,18.03,1.41,1.18,9.17,594.23
44395.54,21.88,18.93,1.64,1.19,8.76,593.81
44395.58,22.22,18.78,1.91,1.12,8.43,593.23
44395.62,22.7,19.14,1.84,1.11,8.76,592.84
44395.67,21.93,18.16,1.96,1.19,9.05,592.06
44395.71,19.55,15.54,2.34,0.67,9.68,592.57
44395.75,19.55,16.3,2.08,0.78,9.03,593.65
44395.79,19.47,16.29,1.55,0.68,8.98,592.75
44395.83,19.07,16.51,1.16,0.74,8.69,593.42
44395.88,19.47,16.39,1.14,0.34,7.85,593.98
44395.92,19.39,15.93,0.92,1.48,6.97,594.54
44395.96,17.26,15.66,0.9,2.39,7.53,594.31
44396,17.11,15.37,0.97,2.73,6.73,594.2
44396.04,16.48,15.31,0.79,2.64,3.7,593.82
44396.08,16.2,15.44,0.43,0.98,2.49,593.58
44396.12,15.99,15.53,0.21,0.77,8.09,593.19
44396.17,15.03,14.5,0.25,1,10,593.11
44396.21,14.79,14.25,0.41,1.44,10,593.17
44396.25,14.72,13.82,0.17,2.15,10,593.22
44396.29,14.2,13.27,0.27,1.41,10,593.29
44396.33,14.45,13.65,0.39,0.99,10,593.48
44396.38,14.81,14.18,0.48,0.56,9.36,593.52
44396.42,19.92,15.5,0.3,0.75,3.25,594.09
44396.46,21.42,14.67,1.04,0.78,1.56,593.96
44396.5,21.8,13.92,1.72,0.87,2.75,593.93
44396.54,24,12.47,1.93,0.78,3.28,593.77
44396.58,23.87,12.32,1.88,0.64,5.27,593.38
44396.62,23.56,12.48,1.62,0.57,5.72,592.89
44396.67,23.88,14.06,1.66,0.7,5.35,592.48
44396.71,24.22,14.5,1.55,0.65,5.77,592.17
44396.75,21.71,14.82,1.62,0.81,7.65,592.23
44396.79,21.72,15.12,1.75,0.58,5.6,592.03
44396.83,21.83,15.06,1.95,0.7,3.98,592.69
44396.88,22.19,15.39,1.39,0.84,4.39,593.28
44396.92,21.13,15.98,0.82,0.49,3.7,593.79
44396.96,17.6,15.69,0.72,0.01,3.54,593.86
44397,17.57,15.91,0.41,2.92,2.08,593.9
44397.04,17.34,15.76,0.34,1.78,1.27,593.77
44397.08,17.26,15.98,0.63,2.04,1.98,593.46
44397.12,17.23,15.59,0.42,1.44,3.35,593.06
44397.17,16.82,14.49,0.21,2.12,8.36,592.98
44397.21,16.93,14.58,0.52,2.55,8.73,592.98
44397.25,16.63,16.09,1.31,0.6,9.92,593.52
44397.29,17.06,16.4,0.66,0.49,10,593.82
44397.33,17.09,16.32,0.27,2.22,9.94,593.74
44397.38,17.25,15.56,0.25,1.54,9.74,593.95
44397.42,21.86,16.18,0.63,1.19,9.2,593.85
44397.46,22.35,15.18,0.26,2.09,8.17,593.89
44397.5,22.58,14.85,0.79,0.31,7.4,593.8
44397.54,24.85,15.4,1.1,0.64,6.4,593.61
44397.58,24.84,16.13,1.19,0.63,5.79,592.89
44397.62,24.91,16.57,1.4,0.74,5.74,592.28
44397.67,23.64,15.85,1.35,0.48,5.58,591.52
44397.71,22.95,16.57,2.1,0.52,7.09,591.68
44397.75,22.11,14.75,2.43,0.24,5.37,591.4
44397.79,21.77,14.97,2.03,0.18,5.39,591.57
44397.83,21.05,16,1.57,0.39,7.42,592.95
44397.88,21.33,15.97,1.3,1.13,8.65,593.16
44397.92,20.9,16.03,1.11,0.71,8.16,593.51
44397.96,18.72,15.98,0.86,0.1,6.64,593.72
44398,18.89,16.76,0.67,0.04,5.65,593.81
44398.04,18.61,16.4,0.6,0.07,4.95,593.42
44398.08,18.48,16.41,0.46,2.53,5.32,593.17
44398.12,18.57,16.7,0.52,0.01,6.62,592.94
44398.17,17.79,16.59,0.08,0.78,10,592.71
