$ XILUODU,segment222的宽度是根据深泓线数据确定的,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,牛栏江,,,,,,,,,,,,,,,美姑河,,,,,,,,,,,,,,,,,,西苏角河,,,,,,,,,,,,,,,,,,,,,,,,
SEG: I,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,,,,,,,,,,,,,
0.25,0,0,63.73,58.11,102.5,85.56,100.01,122.46,105.62,125.58,106.04,123.61,107.08,117.47,124.65,162.9,111.13,162.39,149.7,158.23,173.82,172.78,148.66,214.99,177.56,135.67,104.17,174.24,190.77,228.92,240.25,152.51,241.91,268.63,285.58,245.97,264.99,258.44,270.81,257.3,265.72,225.8,241.91,267.59,429.46,489.75,357.1,470.94,332.15,362.72,294,368.54,318.43,304.71,318.74,262.81,352.84,301.9,264.58,273,331.42,365.42,327.06,286.41,214.99,261.77,613.67,467.09,331.11,318.53,290.15,379.97,450.15,377.48,260.32,431.64,308.66,385.48,393.18,511.38,374.77,514.81,335.79,496.3,445.05,651.2,566.89,455.97,409.91,296.6,524.06,389.74,599.85,701,484.04,549.32,608.48,576.35,401.91,542.77,390.16,315.41,511.38,597.25,420.93,508.88,624.59,761.71,850.29,762.54,832.41,645.59,594.13,962.46,634.57,698.19,797.89,680.52,550.99,562.73,755.27,741.75,587.37,561.17,474.26,515.33,494.02,657.65,925.03,405.86,436.73,501.4,525,611.28,445.99,629.79,539.55,949.67,683.85,934.7,788.95,624.38,625.53,611.49,552.13,567.1,533,571.05,604.63,676.47,570.74,573.65,592.78,648.71,649.23,639.87,697.67,573.44,823.98,1178.9,1101.04,655.67,515.95,558.47,1104.99,1209.99,905.8,808.91,715.97,672.72,748.41,734.79,718.67,598.39,1048.95,843.22,1067.87,786.87,701.1,543.92,672.62,611.28,747.26,832.2,739.05,732.29,845.82,715.66,636.65,996.45,915.47,605.36,716.91,1001.96,1204.06,1251.57,1400.86,1051.24,881.79,524.79,683.64,686.65,614.09,790.2,1030.03,617,1129,857.36,752.98,827.31,917.86,816.71,761.4,565.54,787.39,867.23,992.4,745.49,607.64,678.13,599.85,504.21,0,0,115.6,104.06,105.83,147.21,158.95,191.91,117.37,180.68,177.15,229.96,210.83,123.5,224.97,0,0,0,0,192.12,134.63,184.84,210.21,193.16,301.28,262.5,318.12,338.08,439.02,403.57,403.99,310.94,383.61,0,0,0,0,110.82,179.02,164.36,263.95,249.3,399,314.58,559.2,0,,,,,,,114,,2723556.6,,575.75,,
0.25,0,0,63.73,58.11,102.5,85.56,85.97,122.46,97.2,125.58,106.04,112.69,107.08,117.47,124.65,162.9,110.92,162.39,149.7,153.34,173.82,172.78,148.66,214.99,177.56,135.67,102.09,174.24,190.77,228.92,240.25,152.51,241.91,268.63,285.58,245.97,264.99,258.44,270.81,257.3,265.72,225.8,241.91,267.59,429.46,486.95,357.1,470.94,332.15,362.72,294,368.54,318.43,304.71,311.26,262.81,352.84,301.9,264.58,273,331.42,365.42,327.06,286.41,214.99,261.77,613.67,467.09,331.11,313.96,290.15,379.97,443.7,368.43,260.32,431.64,308.66,382.57,393.18,511.38,369.58,514.81,335.79,496.3,445.05,646.63,566.89,450.87,409.91,296.6,524.06,389.74,599.85,701,475.51,549.32,602.76,576.35,401.91,539.24,390.16,315.41,511.38,597.25,420.93,508.88,624.59,757.14,850.29,762.54,826.27,641.12,594.13,962.46,634.57,686.13,797.89,680.52,550.99,562.73,755.27,741.75,587.37,561.17,474.26,515.33,494.02,657.65,925.03,405.86,436.73,501.4,516.89,611.28,445.99,629.79,539.55,949.67,683.85,934.7,788.95,624.38,625.53,604.84,552.13,567.1,533,571.05,604.63,676.47,568.56,573.65,590.18,648.71,649.23,639.87,692.37,573.44,823.98,1172.87,1101.04,655.67,515.95,558.47,1098.33,1209.99,905.8,808.91,715.97,672.72,748.41,734.79,718.67,598.39,1048.95,843.22,1067.87,786.87,701.1,543.92,658.06,611.28,747.26,832.2,739.05,732.29,845.82,711.29,636.65,993.85,915.47,605.36,710.25,1001.96,1204.06,1251.57,1400.86,1051.24,881.79,524.79,683.64,686.65,614.09,790.2,1030.03,617,1129,857.36,752.98,827.31,917.86,816.71,757.45,565.54,787.39,867.23,992.4,739.78,607.64,678.13,599.85,504.21,0,0,115.6,104.06,105.83,147.21,158.95,177.88,117.37,180.68,177.15,229.96,210.83,123.5,220.6,0,0,0,0,187.54,134.63,184.84,210.21,193.16,301.28,262.5,318.12,338.08,428.83,394.22,403.99,310.94,383.61,0,0,0,0,110.82,179.02,164.36,258.24,249.3,399,314.58,559.2,0,,,,,,,115,,1825319.4,,575.5,,
0.25,0,0,63.73,58.11,96.16,85.56,85.97,122.46,97.2,125.58,106.04,112.69,107.08,109.16,124.65,162.9,110.92,162.39,149.7,153.34,173.82,172.78,148.66,214.99,167.48,135.67,102.09,174.24,190.77,228.92,240.25,152.51,241.91,268.63,285.58,245.97,264.99,258.44,270.81,257.3,265.72,225.8,241.91,267.59,421.66,486.95,357.1,470.94,332.15,362.72,294,368.54,318.43,304.71,311.26,262.81,352.84,301.9,264.58,264.16,331.42,365.42,327.06,286.41,214.99,261.77,613.67,467.09,331.11,313.96,283.91,379.97,437.25,368.43,260.32,431.64,308.66,374.98,393.18,508.36,369.58,514.81,335.79,496.3,445.05,646.63,566.89,450.87,404.72,291.09,521.36,389.74,599.85,701,475.51,527.49,602.76,576.35,401.91,539.24,390.16,315.41,511.38,597.25,420.93,508.88,624.59,757.14,850.29,762.54,826.27,638.31,594.13,962.46,634.57,680.73,791.86,680.52,550.99,562.73,755.27,741.75,587.37,561.17,468.65,515.33,494.02,657.65,918.48,405.86,436.73,501.4,516.89,601.72,445.99,629.79,539.55,949.67,683.85,934.7,788.95,624.38,617.21,604.84,552.13,567.1,526.35,571.05,604.63,676.47,568.56,573.65,590.18,648.71,642.47,639.87,692.37,573.44,823.98,1172.87,1091.99,655.67,515.95,558.47,1098.33,1209.99,900.39,808.91,715.97,672.72,748.41,734.79,712.44,598.39,1048.95,843.22,1067.87,786.87,701.1,543.92,658.06,605.46,747.26,832.2,739.05,732.29,840.2,711.29,636.65,993.85,915.47,605.36,710.25,1001.96,1204.06,1251.57,1400.86,1046.56,881.79,501.92,683.64,686.65,614.09,790.2,1022.03,617,1129,857.36,752.98,827.31,917.86,816.71,757.45,565.54,787.39,862.14,992.4,739.78,607.64,678.13,596.31,504.21,0,0,115.6,104.06,105.83,147.21,158.95,177.88,113.73,180.68,177.15,229.96,210.83,123.5,220.6,0,0,0,0,187.54,134.63,184.84,210.21,193.16,301.28,262.5,318.12,338.08,428.83,394.22,395.36,310.94,383.61,0,0,0,0,110.82,179.02,164.36,258.24,249.3,399,310.42,559.2,0,,,,,,,116,,1273109.6,,575.25,,
0.25,0,0,63.73,58.11,79.32,85.56,85.97,122.46,97.2,125.58,106.04,112.69,107.08,109.16,124.65,162.9,110.92,162.39,149.7,153.34,173.82,172.78,148.66,214.99,167.48,135.67,102.09,174.24,190.77,228.92,240.25,152.51,241.91,268.63,285.58,245.97,264.99,258.44,270.81,257.3,249.19,225.8,241.91,267.59,421.66,486.95,350.97,470.94,332.15,362.72,294,368.54,309.9,299.3,311.26,262.81,352.84,301.9,264.58,264.16,331.42,365.42,327.06,286.41,214.99,261.77,606.71,467.09,326.23,313.96,283.91,379.97,437.25,368.43,260.32,431.64,308.66,374.98,393.18,508.36,369.58,514.81,335.79,496.3,445.05,646.63,566.89,450.87,404.72,291.09,521.36,386.94,599.85,701,471.35,527.49,602.76,569.6,399.41,539.24,390.16,315.41,511.38,597.25,420.93,508.88,616.27,757.14,850.29,757.24,826.27,638.31,588.93,962.46,634.57,680.73,791.86,680.52,547.24,562.73,755.27,741.75,587.37,561.17,468.65,515.33,494.02,657.65,918.48,405.86,436.73,496.72,516.89,601.72,445.99,629.79,529.78,949.67,683.85,934.7,788.95,624.38,617.21,604.84,552.13,567.1,526.35,571.05,604.63,676.47,568.56,573.65,590.18,647.98,642.47,639.87,692.37,573.44,818.68,1172.87,1091.99,655.67,515.95,549.53,1098.33,1201.46,900.39,808.91,715.97,672.72,748.41,734.79,712.44,598.39,1048.95,843.22,1067.87,786.87,701.1,543.92,658.06,605.46,747.26,832.2,739.05,732.29,840.2,711.29,636.65,993.85,915.47,605.36,706.82,1001.96,1198.14,1244.71,1400.86,1046.56,881.79,501.92,683.64,686.65,614.09,790.2,1017.04,617,1129,857.36,752.98,827.31,917.86,816.71,757.45,565.54,787.39,862.14,984.6,739.78,607.64,678.13,596.31,504.21,0,0,115.6,99.91,105.83,147.21,158.95,177.88,113.73,180.68,177.15,229.96,210.83,123.5,220.6,0,0,0,0,187.54,134.63,184.84,210.21,193.16,301.28,260,318.12,338.08,428.83,394.22,395.36,306.79,383.61,0,0,0,0,104.79,179.02,164.36,258.24,249.3,399,310.42,559.2,0,,,,,,,117,,990704.8,,575,,
0.25,0,0,63.73,58.11,79.32,85.56,85.97,122.46,97.2,125.58,106.04,112.69,99.59,109.16,114.36,162.9,110.92,162.39,149.7,153.34,173.82,172.78,148.66,214.99,167.48,135.67,101.78,174.24,190.77,228.92,231.41,152.51,241.91,268.63,285.58,245.97,264.99,258.44,270.81,257.3,249.19,225.8,241.91,267.59,421.66,486.95,350.97,470.94,332.15,362.72,294,368.54,309.9,296.18,311.26,257.2,352.84,301.9,256.78,264.16,331.42,365.42,327.06,286.41,214.99,261.77,606.71,467.09,320.3,313.96,283.91,379.97,437.25,368.43,260.32,431.64,308.66,374.98,393.18,508.36,369.58,514.81,335.79,496.3,445.05,646.63,566.89,450.87,404.72,291.09,521.36,386.94,599.85,701,463.35,527.49,602.76,564.4,399.41,539.24,390.16,315.41,511.38,597.25,410.33,508.88,616.27,757.14,843.42,757.24,826.27,638.31,588.93,962.46,634.57,680.73,791.86,680.52,547.24,562.73,755.27,741.75,582.28,561.17,468.65,509.3,494.02,647.88,918.48,405.86,436.73,496.72,516.89,601.72,445.99,629.79,529.78,943.75,683.85,934.7,788.95,624.38,617.21,604.84,552.13,567.1,526.35,571.05,604.63,676.47,568.56,573.65,590.18,647.98,642.47,639.87,692.37,573.44,818.68,1167.36,1091.99,655.67,515.95,549.53,1089.19,1201.46,900.39,808.91,705.78,667.42,741.44,734.79,712.44,598.39,1048.95,843.22,1067.87,786.87,701.1,543.92,656.09,605.46,747.26,832.2,739.05,732.29,840.2,711.29,636.65,993.85,915.47,605.36,706.82,1001.96,1198.14,1244.71,1400.86,1046.56,881.79,501.92,683.64,686.65,614.09,790.2,1017.04,584.77,1129,857.36,749.65,820.45,917.86,816.71,757.45,565.54,787.39,862.14,984.6,739.78,607.64,678.13,596.31,504.21,0,0,115.6,99.91,105.83,147.21,158.95,177.88,113.73,180.68,177.15,229.96,210.83,116.95,220.6,0,0,0,0,182.24,134.63,184.84,210.21,193.16,301.28,260,318.12,321.34,428.83,394.22,395.36,306.79,383.61,0,0,0,0,104.79,179.02,164.36,258.24,249.3,393.59,310.42,559.2,0,,,,,,,118,,809426.2,,574.75,,
0.25,0,0,55.83,58.11,79.32,85.56,85.97,122.46,97.2,125.58,106.04,112.69,99.59,109.16,114.36,154.59,110.92,162.39,149.7,153.34,169.97,164.46,148.66,214.99,167.48,135.67,101.78,174.24,190.77,220.39,231.41,152.51,241.91,268.63,285.58,245.97,264.99,258.44,270.81,247.53,249.19,225.8,241.91,260.21,421.66,486.95,350.97,470.94,332.15,362.72,294,368.54,309.9,296.18,311.26,257.2,352.84,301.9,256.78,258.24,330.38,365.42,327.06,286.41,214.99,261.77,606.71,467.09,320.3,313.96,283.91,379.97,431.95,368.43,260.32,431.64,308.66,374.98,380.18,508.36,369.58,514.81,335.79,496.3,445.05,646.63,561.8,444.84,404.72,291.09,512.31,386.94,599.85,701,463.35,527.49,602.76,564.4,399.41,533,390.16,315.41,511.38,597.25,410.33,503.68,605.67,757.14,843.42,757.24,822.84,638.31,588.93,962.46,634.57,680.73,791.86,680.52,547.24,557.22,755.27,741.75,582.28,561.17,468.65,509.3,494.02,647.88,918.48,405.86,436.73,496.72,516.89,597.56,445.99,623.97,529.78,943.75,683.85,934.7,788.95,624.38,617.21,604.84,552.13,567.1,526.35,571.05,604.63,676.47,568.56,573.65,590.18,647.98,642.47,639.87,692.37,573.44,818.68,1167.36,1091.99,655.67,515.95,537.16,1089.19,1201.46,900.39,802.36,705.78,667.42,741.44,734.79,712.44,598.39,1048.95,836.77,1067.87,786.87,701.1,543.92,656.09,605.46,744.56,832.2,739.05,732.29,840.2,711.29,636.65,993.85,911,600.16,706.82,1001.96,1198.14,1244.71,1398.78,1035.33,881.79,501.92,683.64,686.65,614.09,790.2,1017.04,584.77,1129,853.51,749.65,820.45,917.86,816.71,757.45,565.54,787.39,854.86,984.6,739.78,594.96,678.13,596.31,504.21,0,0,100.63,99.91,105.83,147.21,158.95,177.88,113.73,175.28,159.16,229.96,210.83,116.95,216.13,0,0,0,0,182.24,134.63,184.84,210.21,186.19,293.17,260,318.12,321.34,428.83,394.22,395.36,306.79,383.61,0,0,0,0,104.79,179.02,164.36,258.24,249.3,393.59,310.42,559.2,0,,,,,,,119,,593399.4,,574.5,,
0.25,0,0,55.83,58.11,79.32,85.56,85.97,122.46,97.2,125.58,106.04,112.69,99.59,109.16,114.36,154.59,110.92,162.39,149.7,153.34,169.97,164.46,136.91,214.99,167.48,135.67,101.78,174.24,190.77,220.39,231.41,150.33,241.91,268.63,277.05,245.97,264.99,258.44,270.81,247.53,249.19,225.8,236.61,256.36,421.66,481.33,350.97,470.94,332.15,362.72,282.25,368.54,309.9,296.18,311.26,257.2,347.23,301.79,256.05,258.24,330.38,359.8,327.06,286.41,214.99,261.77,606.71,467.09,320.3,313.96,283.91,379.97,431.95,368.43,260.32,431.64,305.43,374.98,380.18,508.36,369.58,514.81,335.79,496.3,445.05,633.74,555.14,444.84,404.72,291.09,512.31,386.94,599.85,701,456.49,527.49,602.76,564.4,399.41,533,383.61,315.41,511.38,597.25,410.33,503.68,605.67,748.72,843.42,757.24,822.84,638.31,588.93,962.46,634.57,680.73,784.9,680.52,537.26,557.22,742.69,735.93,576.77,561.17,468.65,509.3,494.02,647.88,918.48,394.22,436.73,496.72,516.89,597.56,440.37,623.97,529.78,943.75,683.85,934.7,788.95,617.62,617.21,604.84,552.13,567.1,526.35,571.05,604.63,676.47,568.56,573.65,590.18,647.98,642.47,639.87,692.37,573.44,818.68,1167.36,1091.99,655.67,515.95,537.16,1089.19,1192.94,895.61,802.36,705.78,667.42,741.44,729.9,712.44,598.39,1048.95,836.77,1067.87,786.87,694.14,543.92,656.09,605.46,744.56,832.2,739.05,732.29,840.2,711.29,636.65,993.85,911,600.16,706.82,1001.96,1198.14,1237.85,1398.78,1035.33,881.79,501.92,683.64,686.65,614.09,790.2,1017.04,581.03,1129,841.35,747.26,820.45,917.86,816.71,757.45,565.54,787.39,854.86,984.6,739.78,594.96,678.13,596.31,504.21,0,0,100.63,99.91,105.83,147.21,158.95,177.88,113.73,175.28,155.63,223.41,210.83,116.95,216.13,0,0,0,0,182.24,134.63,178.19,210.21,186.19,293.17,260,318.12,321.34,428.83,394.22,395.36,306.79,383.61,0,0,0,0,104.79,179.02,164.36,258.24,249.3,393.59,310.42,559.2,0,,,,,,,120,,362903.6,,574.25,,
0.25,0,0,47.51,58.11,79.32,85.56,85.97,122.46,97.2,125.58,106.04,112.69,99.59,100.01,114.36,154.59,110.92,162.39,141.28,153.34,169.97,164.46,136.91,214.99,167.48,135.67,101.78,174.24,182.35,220.39,231.41,150.33,241.91,268.63,277.05,245.97,264.99,258.44,270.81,239.32,240.87,225.8,236.61,256.36,421.66,481.33,350.97,470.94,332.15,362.72,282.25,362.72,309.9,296.18,311.26,257.2,347.23,301.79,256.05,258.24,330.38,359.8,327.06,282.35,214.99,261.77,606.71,462,320.3,313.96,283.91,379.97,431.95,368.43,260.32,431.64,305.43,374.98,380.18,508.36,369.58,514.81,335.79,496.3,445.05,633.74,555.14,444.84,404.72,287.03,512.31,386.94,599.85,701,456.49,527.49,589.87,564.4,399.41,533,382.16,315.41,511.38,597.25,410.33,503.68,605.67,748.72,843.42,757.24,822.84,638.31,588.93,957.99,634.57,680.73,784.9,673.66,537.26,557.22,742.69,735.93,576.77,561.17,468.65,509.3,494.02,647.88,915.26,394.22,436.73,496.72,516.89,595.07,434.86,623.97,529.78,943.75,683.85,934.7,788.95,607.12,617.21,604.84,545.89,561.28,526.35,571.05,597.56,676.47,568.56,573.65,590.18,647.98,642.47,639.87,692.37,573.44,818.68,1167.36,1086.9,651.2,515.95,537.16,1089.19,1192.94,895.61,802.36,705.78,667.42,741.44,729.9,712.44,590.8,1045.42,836.77,1062.26,786.87,681.14,539.13,656.09,605.46,744.56,832.2,731.98,732.29,840.2,711.29,636.65,993.85,911,589.87,706.82,1001.96,1198.14,1237.85,1398.78,1035.33,881.79,501.92,683.64,686.65,614.09,790.2,1017.04,581.03,1129,841.35,747.26,820.45,917.86,811.41,757.45,565.54,781.46,854.86,984.6,732.5,588.83,678.13,596.31,504.21,0,0,100.63,99.91,105.83,142.63,153.86,177.88,113.73,175.28,155.63,223.41,210.83,116.95,216.13,0,0,0,0,172.16,134.63,174.44,203.76,186.19,293.17,260,318.12,321.34,428.83,394.22,395.36,306.79,383.61,0,0,0,0,104.79,179.02,164.36,258.24,249.3,393.59,310.42,559.2,0,,,,,,,121,,216302.4,,574,,
0.25,0,0,47.51,58.11,79.32,85.56,85.97,122.46,97.2,125.58,106.04,112.69,99.59,100.01,114.36,154.59,110.92,162.39,141.28,153.34,169.97,164.46,136.91,214.99,167.48,135.67,101.78,174.24,182.35,220.39,231.41,150.33,241.91,268.63,277.05,241.08,264.99,258.44,270.81,239.32,240.87,225.8,236.61,256.36,421.66,475.51,350.97,470.94,332.15,356.37,282.25,362.72,306.06,296.18,311.26,257.2,347.23,301.79,256.05,258.24,330.38,359.8,327.06,282.35,214.99,261.77,606.71,462,320.3,313.96,283.91,379.97,429.04,361.36,254.49,431.64,305.43,368.64,380.18,508.36,369.58,514.81,330.9,496.3,445.05,633.74,555.14,444.84,404.72,287.03,512.31,382.16,599.85,701,456.49,527.49,589.87,564.4,399.41,533,382.16,315.41,511.38,597.25,410.33,503.68,605.67,748.72,843.42,750.28,822.84,638.31,588.93,957.99,634.57,680.73,784.9,670.12,537.26,557.22,742.69,735.93,576.77,561.17,468.65,509.3,494.02,647.88,915.26,394.22,436.73,496.72,516.89,595.07,434.86,623.97,529.78,937.92,683.85,934.7,786.25,607.12,617.21,598.29,545.89,561.28,526.35,560.97,597.56,676.47,568.56,573.65,581.55,636.13,642.47,639.87,686.24,573.44,818.68,1167.36,1086.9,651.2,515.95,537.16,1089.19,1187.32,895.61,802.36,705.78,667.42,741.44,729.9,712.44,590.8,1045.42,836.77,1062.26,786.87,681.14,539.13,656.09,605.46,732.71,832.2,731.98,732.29,840.2,711.29,636.65,993.85,911,589.87,706.82,1001.96,1198.14,1237.85,1398.78,1035.33,881.79,501.92,683.64,686.65,608.68,781.78,1009.45,581.03,1129,841.35,747.26,820.45,917.86,811.41,757.45,565.54,781.46,854.86,984.6,732.5,588.83,678.13,596.31,504.21,0,0,100.63,94.4,105.83,142.63,153.86,177.88,113.73,175.28,155.63,223.41,210.83,116.95,216.13,0,0,0,0,172.16,126.1,174.44,203.76,186.19,293.17,260,318.12,321.34,428.83,394.22,395.36,306.79,383.61,0,0,0,0,104.79,179.02,164.36,258.24,249.3,388.91,310.42,559.2,0,,,,,,,122,,128714.4,,573.75,,
0.25,0,0,47.51,49.8,79.32,85.56,85.97,115.29,97.2,125.58,106.04,112.69,99.59,100.01,114.36,154.59,110.92,162.39,141.28,153.34,169.97,164.46,136.91,214.99,167.48,135.67,101.78,171.12,182.35,220.39,231.41,150.33,241.91,268.63,277.05,241.08,264.99,258.44,270.81,239.32,240.87,225.8,236.61,256.36,416.98,475.51,350.97,457.63,332.15,356.37,282.25,362.72,306.06,296.18,311.26,257.2,347.23,301.79,256.05,258.24,330.38,359.8,327.06,282.35,214.99,261.77,599.54,462,320.3,313.96,283.91,379.97,429.04,361.36,254.49,431.64,305.43,368.64,380.18,508.36,369.58,514.81,317.18,487.57,443.39,633.74,555.14,444.84,404.72,287.03,512.31,382.16,598.91,696.63,450.35,518.97,589.87,564.4,399.41,533,382.16,315.41,505.04,597.25,408.25,502.44,605.67,748.72,843.42,750.28,822.84,638.31,583.63,957.99,634.57,680.73,782.19,670.12,537.26,557.22,742.69,735.93,576.77,561.17,468.65,506.8,490.27,647.88,915.26,389.43,429.35,496.72,516.89,587.06,434.86,623.97,529.78,937.92,683.85,934.7,786.25,607.12,617.21,598.29,545.89,561.28,526.35,556.81,597.56,676.47,568.56,565.96,581.55,636.13,636.65,639.87,686.24,570.63,818.68,1160.92,1081.49,651.2,515.95,537.16,1089.19,1187.32,895.61,802.36,705.78,667.42,741.44,729.9,712.44,590.8,1045.42,836.77,1062.26,778.14,681.14,539.13,656.09,605.46,732.71,832.2,731.98,732.29,840.2,711.29,622.3,982.21,904.76,589.87,706.82,991.67,1191.69,1237.85,1391.92,1029.72,881.79,501.92,683.64,686.65,603.9,781.78,1009.45,581.03,1129,841.35,747.26,820.45,917.86,811.41,757.45,565.54,781.46,854.86,978.16,732.5,588.83,672.93,596.31,504.21,0,0,100.63,94.4,105.83,142.63,153.86,177.88,113.73,175.28,155.63,223.41,210.83,116.95,211.77,0,0,0,0,172.16,126.1,174.44,203.76,186.19,293.17,260,318.12,321.34,428.83,394.22,395.36,305.75,374.36,0,0,0,0,104.79,179.02,164.36,258.24,249.3,388.91,310.42,549.12,0,,,,,,,123,,47050.4,,573.5,,
0.25,0,0,47.51,49.8,79.32,85.56,85.97,115.29,97.2,125.58,97.62,112.69,99.59,100.01,107.91,149.39,110.92,162.39,133.07,153.34,169.97,164.46,136.91,214.99,167.48,135.67,101.78,171.12,182.35,220.39,227.78,150.33,241.91,268.63,277.05,241.08,264.99,258.44,270.81,239.32,240.87,225.8,236.61,256.36,416.98,475.51,350.97,451.39,332.15,356.37,282.25,362.72,306.06,296.18,311.26,257.2,347.23,301.79,256.05,258.24,330.38,359.8,327.06,282.35,214.99,261.77,599.54,462,320.3,313.96,283.91,379.97,429.04,361.36,254.49,431.64,305.43,368.64,380.18,508.36,369.58,514.81,317.18,480.71,443.39,633.74,555.14,436.94,404.72,287.03,512.31,376.02,598.91,696.63,450.35,518.97,589.87,564.4,394.42,533,382.16,315.41,505.04,597.25,408.25,495.78,602.97,748.72,843.42,744.77,822.84,638.31,583.63,957.99,634.57,680.73,782.19,670.12,537.26,557.22,736.66,735.93,576.77,561.17,458.46,506.8,484.97,642.37,915.26,389.43,429.35,496.72,516.89,587.06,434.86,623.97,529.78,937.92,680,928.78,786.25,607.12,617.21,598.29,545.89,561.28,526.35,556.81,597.56,670.23,568.56,565.96,581.55,636.13,636.65,639.87,686.24,570.63,818.68,1160.92,1081.49,651.2,515.95,537.16,1089.19,1187.32,895.61,795.92,705.78,656.82,741.44,729.9,712.44,590.8,1045.42,836.77,1062.26,778.14,681.14,539.13,652.87,605.46,732.71,832.2,731.98,732.29,840.2,711.29,622.3,982.21,904.76,589.87,706.82,991.67,1191.69,1223.09,1391.92,1023.9,881.79,501.92,683.64,686.65,603.9,781.78,1009.45,581.03,1129,841.35,747.26,820.45,909.75,811.41,757.45,565.54,781.46,854.86,978.16,732.5,588.83,672.93,596.31,504.21,0,0,100.63,94.4,105.83,142.63,145.75,177.88,113.73,172.16,150.74,223.41,210.83,116.95,211.77,0,0,0,0,172.16,126.1,174.44,203.76,182.76,293.17,260,318.12,321.34,428.83,394.22,395.36,305.75,374.36,0,0,0,0,104.79,179.02,164.36,258.24,249.3,388.91,310.42,549.12,0,,,,,,,124,,47050.4,,573.25,,
0.25,0,0,47.51,24.95,79.32,85.56,85.97,115.29,97.2,125.58,97.62,107.39,92,100.01,107.91,149.39,110.92,162.39,133.07,153.34,169.97,164.46,136.91,214.99,167.48,135.67,101.78,171.12,182.35,220.39,227.78,150.33,241.91,268.63,277.05,236.51,264.99,258.44,270.81,239.32,240.87,225.8,236.61,256.36,416.98,475.51,350.97,451.39,327.37,351.28,282.25,362.72,306.06,296.18,311.26,257.2,347.23,301.79,256.05,258.24,323.83,352.74,327.06,282.35,210.93,261.77,599.54,462,315.41,313.96,283.91,379.97,423.22,354.81,254.49,431.64,305.43,368.64,380.18,508.36,369.58,509.4,317.18,480.71,443.39,633.74,555.14,436.94,404.72,287.03,512.31,376.02,598.91,696.63,450.35,518.97,589.87,564.4,394.42,533,382.16,315.41,505.04,597.25,408.25,495.78,602.97,743.42,843.42,744.77,822.84,638.31,583.63,957.99,634.57,672.52,782.19,670.12,537.26,557.22,736.66,735.93,576.77,547.24,458.46,506.8,484.97,642.37,915.26,389.43,429.35,496.72,516.89,587.06,434.86,623.97,529.78,937.92,680,928.78,786.25,607.12,607.85,598.29,545.89,561.28,526.35,556.81,597.56,670.23,568.56,565.96,574.38,636.13,636.65,628.64,686.24,570.63,818.68,1160.92,1081.49,651.2,515.95,537.16,1089.19,1187.32,889.06,795.92,705.78,656.82,741.44,729.9,712.44,590.8,1041.47,836.77,1062.26,778.14,681.14,539.13,652.87,605.46,732.71,826.9,731.98,732.29,826.27,711.29,622.3,972.33,904.76,589.87,706.82,991.67,1191.69,1223.09,1391.92,1006.85,880.12,501.92,683.64,676.15,603.9,781.78,1009.45,581.03,1129,841.35,747.26,820.45,909.75,811.41,757.45,558.26,781.46,854.86,978.16,732.5,588.83,672.93,596.31,504.21,0,0,100.63,94.4,105.83,142.63,145.75,171.33,113.73,172.16,150.74,223.41,204.59,116.95,211.77,0,0,0,0,172.16,126.1,174.44,198.04,182.76,293.17,260,318.12,321.34,428.83,394.22,395.36,305.75,374.36,0,0,0,0,104.79,179.02,164.36,258.24,249.3,388.91,310.42,549.12,0,,,,,,,125,,0,,573,,
